weekday;day;month;year;time;EA+ GERAL MAT (KWh);EA+ AVAC IT MAT (KWh);EA+ IT MAT (KWh)
Sun;7;8;2016;19:30;73.0;37.43;37.32
Sun;7;8;2016;19:45;68.0;32.41;37.28
Sun;7;8;2016;20:00;72.0;37.14;37.35
Sun;7;8;2016;20:15;66.0;31.32;38.31
Sun;7;8;2016;20:30;68.0;32.58;37.28
Sun;7;8;2016;20:45;63.0;27.88;37.37
Sun;7;8;2016;21:00;68.0;31.87;37.3
Sun;7;8;2016;21:15;64.0;28.68;38.37
Sun;7;8;2016;21:30;70.0;34.43;37.29
Sun;7;8;2016;21:45;69.0;33.9;37.39
Sun;7;8;2016;22:00;71.0;34.7;38.25
Sun;7;8;2016;22:15;67.0;32.07;37.31
Sun;7;8;2016;22:30;66.0;29.95;37.36
Sun;7;8;2016;22:45;66.0;30.67;37.28
Sun;7;8;2016;23:00;66.0;29.1;38.31
Sun;7;8;2016;23:15;68.0;32.92;37.36
Sun;7;8;2016;23:30;68.0;33.3;37.24
Sun;7;8;2016;23:45;72.0;36.25;37.34
Mon;8;8;2016;00:00;66.0;31.31;38.24
Mon;8;8;2016;00:15;67.0;31.83;37.29
Mon;8;8;2016;00:30;63.0;27.99;37.23
Mon;8;8;2016;00:45;67.0;31.45;38.28
Mon;8;8;2016;01:00;63.0;27.45;37.21
Mon;8;8;2016;01:15;65.0;30.17;37.16
Mon;8;8;2016;01:30;64.0;28.75;37.23
Mon;8;8;2016;01:45;69.0;32.88;38.17
Mon;8;8;2016;02:00;69.0;33.67;37.17
Mon;8;8;2016;02:15;64.0;28.42;37.12
Mon;8;8;2016;02:30;65.0;30.4;37.25
Mon;8;8;2016;02:45;63.0;27.21;38.1
Mon;8;8;2016;03:00;66.0;30.43;37.08
Mon;8;8;2016;03:15;63.0;27.66;37.19
Mon;8;8;2016;03:30;65.0;29.61;38.11
Mon;8;8;2016;03:45;64.0;28.47;37.2
Mon;8;8;2016;04:00;64.0;28.18;37.13
Mon;8;8;2016;04:15;64.0;29.66;37.16
Mon;8;8;2016;04:30;63.0;26.65;38.11
Mon;8;8;2016;04:45;66.0;30.05;37.17
Mon;8;8;2016;05:00;65.0;30.96;37.11
Mon;8;8;2016;05:15;68.0;33.26;37.09
Mon;8;8;2016;05:30;62.0;26.9;38.04
Mon;8;8;2016;05:45;65.0;29.05;37.09
Mon;8;8;2016;06:00;63.0;28.32;37.12
Mon;8;8;2016;06:15;63.0;27.6;38.07
Mon;8;8;2016;06:30;65.0;29.29;37.12
Mon;8;8;2016;06:45;62.0;26.6;37.06
Mon;8;8;2016;07:00;64.0;29.09;37.14
Mon;8;8;2016;07:15;63.0;26.66;38.17
Mon;8;8;2016;07:30;64.0;28.88;36.99
Mon;8;8;2016;07:45;62.0;26.87;37.06
Mon;8;8;2016;08:00;64.0;28.95;37.17
Mon;8;8;2016;08:15;63.0;27.11;38.16
Mon;8;8;2016;08:30;65.0;28.75;37.24
Mon;8;8;2016;08:45;62.0;27.35;37.12
Mon;8;8;2016;09:00;64.0;28.44;38.31
Mon;8;8;2016;09:15;64.0;28.46;37.29
Mon;8;8;2016;09:30;62.0;27.47;37.29
Mon;8;8;2016;09:45;64.0;29.36;37.29
Mon;8;8;2016;10:00;67.0;29.89;38.4
Mon;8;8;2016;10:15;72.0;34.38;37.28
Mon;8;8;2016;10:30;69.0;31.31;37.39
Mon;8;8;2016;10:45;72.0;33.97;37.31
Mon;8;8;2016;11:00;67.0;28.34;38.36
Mon;8;8;2016;11:15;68.0;31.49;37.39
Mon;8;8;2016;11:30;69.0;33.33;37.43
Mon;8;8;2016;11:45;69.0;32.55;38.39
Mon;8;8;2016;12:00;69.0;33.24;37.39
Mon;8;8;2016;12:15;63.0;26.97;37.32
Mon;8;8;2016;12:30;67.0;30.9;37.38
Mon;8;8;2016;12:45;67.0;31.42;38.37
Mon;8;8;2016;13:00;72.0;35.6;37.41
Mon;8;8;2016;13:15;68.0;32.59;37.33
Mon;8;8;2016;13:30;72.0;35.32;38.38
Mon;8;8;2016;13:45;70.0;33.78;37.39
Mon;8;8;2016;14:00;71.0;34.59;37.42
Mon;8;8;2016;14:15;72.0;34.67;37.39
Mon;8;8;2016;14:30;70.0;34.21;38.41
Mon;8;8;2016;14:45;73.0;35.26;37.45
Mon;8;8;2016;15:00;76.0;37.67;37.43
Mon;8;8;2016;15:15;76.0;37.75;38.45
Mon;8;8;2016;15:30;75.0;35.77;37.45
Mon;8;8;2016;15:45;72.0;35.15;37.38
Mon;8;8;2016;16:00;75.0;37.76;37.48
Mon;8;8;2016;16:15;74.0;37.5;38.47
Mon;8;8;2016;16:30;68.0;32.87;37.34
Mon;8;8;2016;16:45;73.0;37.89;37.43
Mon;8;8;2016;17:00;68.0;32.77;38.37
Mon;8;8;2016;17:15;73.0;37.57;37.41
Mon;8;8;2016;17:30;68.0;32.88;37.43
Mon;8;8;2016;17:45;72.0;37.56;37.42
Mon;8;8;2016;18:00;67.0;32.46;38.33
Mon;8;8;2016;18:15;73.0;37.26;37.39
Mon;8;8;2016;18:30;68.0;32.54;37.38
Mon;8;8;2016;18:45;68.0;33.62;37.4
Mon;8;8;2016;19:00;63.0;28.16;38.3
Mon;8;8;2016;19:15;68.0;32.66;37.36
Mon;8;8;2016;19:30;64.0;28.98;37.35
Mon;8;8;2016;19:45;72.0;36.61;38.4
Mon;8;8;2016;20:00;67.0;32.11;37.38
Mon;8;8;2016;20:15;72.0;36.66;37.27
Mon;8;8;2016;20:30;67.0;31.95;37.36
Mon;8;8;2016;20:45;68.0;32.39;38.32
Mon;8;8;2016;21:00;62.0;28.02;37.29
Mon;8;8;2016;21:15;66.0;30.91;37.42
Mon;8;8;2016;21:30;65.0;29.73;37.37
Mon;8;8;2016;21:45;70.0;34.61;38.38
Mon;8;8;2016;22:00;69.0;33.84;37.29
Mon;8;8;2016;22:15;69.0;34.0;37.39
Mon;8;8;2016;22:30;67.0;31.86;38.31
Mon;8;8;2016;22:45;64.0;28.64;37.3
Mon;8;8;2016;23:00;67.0;31.14;37.33
Mon;8;8;2016;23:15;63.0;27.61;37.24
Mon;8;8;2016;23:30;67.0;31.08;38.38
Mon;8;8;2016;23:45;63.0;28.72;37.27
Tue;9;8;2016;00:00;69.0;33.56;37.32
Tue;9;8;2016;00:15;68.0;33.34;37.31
Tue;9;8;2016;00:30;69.0;32.46;38.18
Tue;9;8;2016;00:45;68.0;30.81;37.23
Tue;9;8;2016;01:00;68.0;30.56;37.24
Tue;9;8;2016;01:15;65.0;30.16;38.19
Tue;9;8;2016;01:30;65.0;28.97;37.2
Tue;9;8;2016;01:45;66.0;30.51;37.28
Tue;9;8;2016;02:00;63.0;27.4;37.1
Tue;9;8;2016;02:15;66.0;30.36;38.15
Tue;9;8;2016;02:30;63.0;27.48;37.18
Tue;9;8;2016;02:45;69.0;33.0;37.27
Tue;9;8;2016;03:00;68.0;33.13;38.12
Tue;9;8;2016;03:15;67.0;31.62;37.13
Tue;9;8;2016;03:30;66.0;30.07;37.17
Tue;9;8;2016;03:45;65.0;27.89;37.11
Tue;9;8;2016;04:00;69.0;31.37;38.15
Tue;9;8;2016;04:15;70.0;29.93;37.18
Tue;9;8;2016;04:30;71.0;35.14;37.06
Tue;9;8;2016;04:45;65.0;29.81;37.06
Tue;9;8;2016;05:00;65.0;29.74;38.13
Tue;9;8;2016;05:15;61.0;26.8;37.14
Tue;9;8;2016;05:30;65.0;29.86;37.07
Tue;9;8;2016;05:45;62.0;27.01;37.06
Tue;9;8;2016;06:00;65.0;29.51;38.16
Tue;9;8;2016;06:15;63.0;27.23;37.07
Tue;9;8;2016;06:30;64.0;28.54;37.16
Tue;9;8;2016;06:45;63.0;28.23;38.11
Tue;9;8;2016;07:00;64.0;27.67;37.09
Tue;9;8;2016;07:15;64.0;29.21;37.02
Tue;9;8;2016;07:30;62.0;26.74;37.11
Tue;9;8;2016;07:45;65.0;29.42;38.23
Tue;9;8;2016;08:00;63.0;26.88;37.09
Tue;9;8;2016;08:15;64.0;29.19;37.17
Tue;9;8;2016;08:30;63.0;27.16;37.22
Tue;9;8;2016;08:45;64.0;28.94;38.26
Tue;9;8;2016;09:00;63.0;27.79;37.18
Tue;9;8;2016;09:15;64.0;28.2;37.31
Tue;9;8;2016;09:30;66.0;31.98;38.26
Tue;9;8;2016;09:45;67.0;31.14;37.28
Tue;9;8;2016;10:00;65.0;29.48;37.37
Tue;9;8;2016;10:15;61.0;26.65;37.32
Tue;9;8;2016;10:30;66.0;29.35;38.33
Tue;9;8;2016;10:45;67.0;29.08;37.44
Tue;9;8;2016;11:00;74.0;34.66;37.42
Tue;9;8;2016;11:15;71.0;33.12;38.52
Tue;9;8;2016;11:30;73.0;35.19;37.33
Tue;9;8;2016;11:45;68.0;29.91;37.44
Tue;9;8;2016;12:00;67.0;30.46;37.4
Tue;9;8;2016;12:15;67.0;32.21;38.49
Tue;9;8;2016;12:30;69.0;33.21;37.46
Tue;9;8;2016;12:45;71.0;34.88;37.41
Tue;9;8;2016;13:00;69.0;32.51;38.41
Tue;9;8;2016;13:15;68.0;31.71;37.35
Tue;9;8;2016;13:30;65.0;28.83;37.4
Tue;9;8;2016;13:45;74.0;36.42;37.39
Tue;9;8;2016;14:00;71.0;32.72;38.47
Tue;9;8;2016;14:15;77.0;37.94;37.47
Tue;9;8;2016;14:30;77.0;37.96;37.46
Tue;9;8;2016;14:45;77.0;37.74;38.49
Tue;9;8;2016;15:00;73.0;35.05;37.49
Tue;9;8;2016;15:15;74.0;35.97;37.45
Tue;9;8;2016;15:30;76.0;37.85;37.5
Tue;9;8;2016;15:45;71.0;32.81;38.45
Tue;9;8;2016;16:00;75.0;37.56;37.47
Tue;9;8;2016;16:15;72.0;34.76;37.49
Tue;9;8;2016;16:30;73.0;35.49;38.46
Tue;9;8;2016;16:45;74.0;36.39;37.42
Tue;9;8;2016;17:00;71.0;33.91;37.47
Tue;9;8;2016;17:15;76.0;37.4;37.5
Tue;9;8;2016;17:30;71.0;32.79;38.47
Tue;9;8;2016;17:45;75.0;37.25;37.43
Tue;9;8;2016;18:00;70.0;32.8;37.36
Tue;9;8;2016;18:15;71.0;35.69;38.44
Tue;9;8;2016;18:30;64.0;27.83;37.42
Tue;9;8;2016;18:45;71.0;32.14;37.42
Tue;9;8;2016;19:00;67.0;29.26;37.42
Tue;9;8;2016;19:15;72.0;36.1;38.51
Tue;9;8;2016;19:30;68.0;31.44;37.4
Tue;9;8;2016;19:45;70.0;34.15;37.34
Tue;9;8;2016;20:00;62.0;27.8;37.41
Tue;9;8;2016;20:15;65.0;29.46;38.41
Tue;9;8;2016;20:30;64.0;28.99;37.37
Tue;9;8;2016;20:45;64.0;28.13;37.41
Tue;9;8;2016;21:00;65.0;29.98;38.5
Tue;9;8;2016;21:15;62.0;26.87;37.39
Tue;9;8;2016;21:30;66.0;29.91;37.42
Tue;9;8;2016;21:45;62.0;27.22;37.43
Tue;9;8;2016;22:00;65.0;29.28;38.4
Tue;9;8;2016;22:15;64.0;28.23;37.42
Tue;9;8;2016;22:30;63.0;28.15;37.39
Tue;9;8;2016;22:45;65.0;29.13;37.38
Tue;9;8;2016;23:00;62.0;26.82;38.38
Tue;9;8;2016;23:15;65.0;29.44;37.34
Tue;9;8;2016;23:30;61.0;26.56;37.4
Tue;9;8;2016;23:45;65.0;29.3;38.39
Wed;10;8;2016;00:00;62.0;26.72;37.26
Wed;10;8;2016;00:15;64.0;29.15;37.33
Wed;10;8;2016;00:30;64.0;27.88;37.33
Wed;10;8;2016;00:45;63.0;27.74;38.37
Wed;10;8;2016;01:00;64.0;29.37;37.3
Wed;10;8;2016;01:15;62.0;26.42;37.26
Wed;10;8;2016;01:30;64.0;29.32;37.22
Wed;10;8;2016;01:45;62.0;26.52;38.27
Wed;10;8;2016;02:00;64.0;28.98;37.18
Wed;10;8;2016;02:15;62.0;26.94;37.25
Wed;10;8;2016;02:30;64.0;28.54;38.19
Wed;10;8;2016;02:45;63.0;27.65;37.26
Wed;10;8;2016;03:00;62.0;27.63;37.18
Wed;10;8;2016;03:15;63.0;28.33;37.16
Wed;10;8;2016;03:30;63.0;27.03;38.18
Wed;10;8;2016;03:45;64.0;29.01;37.12
Wed;10;8;2016;04:00;61.0;26.27;37.27
Wed;10;8;2016;04:15;64.0;28.73;37.12
Wed;10;8;2016;04:30;62.0;26.4;38.17
Wed;10;8;2016;04:45;64.0;28.63;37.14
Wed;10;8;2016;05:00;61.0;26.66;37.13
Wed;10;8;2016;05:15;64.0;28.37;37.13
Wed;10;8;2016;05:30;62.0;27.03;38.2
Wed;10;8;2016;05:45;63.0;28.1;37.1
Wed;10;8;2016;06:00;63.0;27.47;37.14
Wed;10;8;2016;06:15;63.0;27.47;38.18
Wed;10;8;2016;06:30;64.0;28.6;37.1
Wed;10;8;2016;06:45;62.0;26.55;37.14
Wed;10;8;2016;07:00;64.0;28.55;37.14
Wed;10;8;2016;07:15;62.0;26.4;38.14
Wed;10;8;2016;07:30;64.0;28.68;37.18
Wed;10;8;2016;07:45;62.0;26.49;37.2
Wed;10;8;2016;08:00;65.0;28.81;37.16
Wed;10;8;2016;08:15;62.0;26.52;38.23
Wed;10;8;2016;08:30;64.0;28.81;37.31
Wed;10;8;2016;08:45;63.0;26.46;37.26
Wed;10;8;2016;09:00;64.0;28.97;37.37
Wed;10;8;2016;09:15;61.0;26.64;38.3
Wed;10;8;2016;09:30;65.0;28.85;37.29
Wed;10;8;2016;09:45;62.0;26.77;37.36
Wed;10;8;2016;10:00;66.0;28.81;38.39
Wed;10;8;2016;10:15;66.0;27.48;37.46
Wed;10;8;2016;10:30;70.0;30.93;37.37
Wed;10;8;2016;10:45;71.0;33.15;37.45
Wed;10;8;2016;11:00;71.0;31.29;38.46
Wed;10;8;2016;11:15;68.0;30.54;37.45
Wed;10;8;2016;11:30;69.0;30.62;37.44
Wed;10;8;2016;11:45;73.0;35.25;38.5
Wed;10;8;2016;12:00;67.0;29.35;37.43
Wed;10;8;2016;12:15;67.0;30.62;37.57
Wed;10;8;2016;12:30;65.0;29.15;37.39
Wed;10;8;2016;12:45;70.0;33.86;38.42
Wed;10;8;2016;13:00;70.0;34.19;37.49
Wed;10;8;2016;13:15;67.0;30.99;37.35
Wed;10;8;2016;13:30;68.0;31.1;38.5
Wed;10;8;2016;13:45;70.0;32.37;37.49
Wed;10;8;2016;14:00;74.0;36.69;37.41
Wed;10;8;2016;14:15;76.0;37.32;37.4
Wed;10;8;2016;14:30;70.0;31.3;38.52
Wed;10;8;2016;14:45;71.0;33.16;37.51
Wed;10;8;2016;15:00;75.0;35.73;37.44
Wed;10;8;2016;15:15;75.0;35.01;38.47
Wed;10;8;2016;15:30;76.0;37.64;37.53
Wed;10;8;2016;15:45;76.0;37.64;37.46
Wed;10;8;2016;16:00;72.0;34.32;37.48
Wed;10;8;2016;16:15;73.0;36.25;38.48
Wed;10;8;2016;16:30;74.0;36.43;37.5
Wed;10;8;2016;16:45;70.0;34.21;37.4
Wed;10;8;2016;17:00;71.0;35.74;37.47
Wed;10;8;2016;17:15;66.0;28.99;38.48
Wed;10;8;2016;17:30;69.0;33.74;37.41
Wed;10;8;2016;17:45;72.0;35.47;37.52
Wed;10;8;2016;18:00;70.0;35.08;38.41
Wed;10;8;2016;18:15;72.0;35.88;37.5
Wed;10;8;2016;18:30;65.0;29.02;37.39
Wed;10;8;2016;18:45;69.0;32.89;37.53
Wed;10;8;2016;19:00;64.0;28.17;38.36
Wed;10;8;2016;19:15;73.0;36.45;37.48
Wed;10;8;2016;19:30;67.0;32.25;37.35
Wed;10;8;2016;19:45;70.0;34.3;38.39
Wed;10;8;2016;20:00;64.0;28.71;37.36
Wed;10;8;2016;20:15;65.0;29.48;37.41
Wed;10;8;2016;20:30;65.0;30.13;37.31
Wed;10;8;2016;20:45;63.0;27.63;38.47
Wed;10;8;2016;21:00;70.0;33.45;37.4
Wed;10;8;2016;21:15;66.0;31.86;37.41
Wed;10;8;2016;21:30;68.0;32.29;37.43
Wed;10;8;2016;21:45;64.0;28.65;38.38
Wed;10;8;2016;22:00;65.0;29.28;37.44
Wed;10;8;2016;22:15;64.0;29.74;37.4
Wed;10;8;2016;22:30;63.0;27.87;38.4
Wed;10;8;2016;22:45;67.0;30.84;37.35
Wed;10;8;2016;23:00;66.0;31.56;37.37
Wed;10;8;2016;23:15;69.0;33.56;37.29
Wed;10;8;2016;23:30;64.0;28.95;38.33
Wed;10;8;2016;23:45;64.0;28.59;37.34
Thu;11;8;2016;00:00;65.0;30.15;37.34
Thu;11;8;2016;00:15;62.0;27.29;37.31
Thu;11;8;2016;00:30;66.0;30.34;38.36
Thu;11;8;2016;00:45;64.0;28.01;37.33
Thu;11;8;2016;01:00;68.0;31.91;37.25
Thu;11;8;2016;01:15;68.0;33.34;38.3
Thu;11;8;2016;01:30;64.0;28.07;37.14
Thu;11;8;2016;01:45;66.0;30.07;37.24
Thu;11;8;2016;02:00;62.0;27.16;37.19
Thu;11;8;2016;02:15;66.0;29.94;38.18
Thu;11;8;2016;02:30;63.0;27.7;37.16
Thu;11;8;2016;02:45;65.0;29.48;37.2
Thu;11;8;2016;03:00;64.0;28.15;37.17
Thu;11;8;2016;03:15;64.0;27.91;38.22
Thu;11;8;2016;03:30;64.0;29.39;37.11
Thu;11;8;2016;03:45;62.0;26.83;37.19
Thu;11;8;2016;04:00;66.0;29.39;37.14
Thu;11;8;2016;04:15;62.0;26.85;38.19
Thu;11;8;2016;04:30;64.0;29.09;37.14
Thu;11;8;2016;04:45;63.0;27.01;37.11
Thu;11;8;2016;05:00;64.0;28.79;38.11
Thu;11;8;2016;05:15;63.0;27.92;37.11
Thu;11;8;2016;05:30;63.0;28.23;37.16
Thu;11;8;2016;05:45;63.0;28.66;37.13
Thu;11;8;2016;06:00;63.0;27.25;38.09
Thu;11;8;2016;06:15;65.0;29.0;37.22
Thu;11;8;2016;06:30;62.0;26.74;37.1
Thu;11;8;2016;06:45;65.0;28.99;37.11
Thu;11;8;2016;07:00;62.0;26.76;38.16
Thu;11;8;2016;07:15;64.0;28.65;37.13
Thu;11;8;2016;07:30;62.0;26.75;37.2
Thu;11;8;2016;07:45;64.0;28.71;37.24
Thu;11;8;2016;08:00;63.0;26.82;38.1
Thu;11;8;2016;08:15;64.0;28.75;37.18
Thu;11;8;2016;08:30;63.0;27.34;37.23
Thu;11;8;2016;08:45;64.0;28.36;38.22
Thu;11;8;2016;09:00;63.0;27.7;37.26
Thu;11;8;2016;09:15;63.0;27.96;37.31
Thu;11;8;2016;09:30;64.0;28.47;37.28
Thu;11;8;2016;09:45;63.0;27.51;38.39
Thu;11;8;2016;10:00;63.0;28.77;37.37
Thu;11;8;2016;10:15;64.0;27.69;37.42
Thu;11;8;2016;10:30;69.0;33.38;37.46
Thu;11;8;2016;10:45;64.0;29.74;38.3
Thu;11;8;2016;11:00;65.0;30.0;37.39
Thu;11;8;2016;11:15;63.0;27.42;37.4
Thu;11;8;2016;11:30;65.0;29.83;38.5
Thu;11;8;2016;11:45;65.0;29.88;37.4
Thu;11;8;2016;12:00;69.0;33.42;37.47
Thu;11;8;2016;12:15;69.0;33.55;37.41
Thu;11;8;2016;12:30;63.0;27.88;38.45
Thu;11;8;2016;12:45;66.0;30.87;37.43
Thu;11;8;2016;13:00;66.0;30.73;37.48
Thu;11;8;2016;13:15;71.0;35.18;38.38
Thu;11;8;2016;13:30;66.0;31.13;37.4
Thu;11;8;2016;13:45;65.0;30.19;37.39
Thu;11;8;2016;14:00;64.0;29.36;37.41
Thu;11;8;2016;14:15;68.0;32.02;38.45
Thu;11;8;2016;14:30;70.0;35.24;37.45
Thu;11;8;2016;14:45;68.0;32.06;37.56
Thu;11;8;2016;15:00;69.0;32.75;38.33
Thu;11;8;2016;15:15;63.0;27.84;37.48
Thu;11;8;2016;15:30;70.0;33.87;37.48
Thu;11;8;2016;15:45;69.0;32.87;37.41
Thu;11;8;2016;16:00;70.0;35.49;38.47
Thu;11;8;2016;16:15;69.0;33.66;37.47
Thu;11;8;2016;16:30;66.0;30.24;37.49
Thu;11;8;2016;16:45;65.0;29.94;37.43
Thu;11;8;2016;17:00;67.0;31.97;38.42
Thu;11;8;2016;17:15;71.0;34.82;37.51
Thu;11;8;2016;17:30;70.0;33.89;37.39
Thu;11;8;2016;17:45;71.0;35.8;38.47
Thu;11;8;2016;18:00;66.0;29.8;37.34
Thu;11;8;2016;18:15;67.0;32.1;37.46
Thu;11;8;2016;18:30;65.0;28.72;37.47
Thu;11;8;2016;18:45;72.0;36.32;38.41
Thu;11;8;2016;19:00;68.0;32.21;37.41
Thu;11;8;2016;19:15;70.0;34.4;37.4
Thu;11;8;2016;19:30;66.0;29.46;38.41
Thu;11;8;2016;19:45;65.0;29.3;37.33
Thu;11;8;2016;20:00;65.0;30.51;37.44
Thu;11;8;2016;20:15;63.0;27.69;37.37
Thu;11;8;2016;20:30;71.0;34.67;38.4
Thu;11;8;2016;20:45;68.0;31.97;37.42
Thu;11;8;2016;21:00;68.0;32.44;37.37
Thu;11;8;2016;21:15;64.0;29.09;37.44
Thu;11;8;2016;21:30;65.0;28.67;38.46
Thu;11;8;2016;21:45;67.0;30.33;37.45
Thu;11;8;2016;22:00;65.0;28.93;37.39
Thu;11;8;2016;22:15;70.0;34.77;38.39
Thu;11;8;2016;22:30;66.0;30.52;37.33
Thu;11;8;2016;22:45;66.0;30.21;37.39
Thu;11;8;2016;23:00;64.0;28.45;37.39
Thu;11;8;2016;23:15;65.0;28.97;38.44
Thu;11;8;2016;23:30;65.0;29.98;37.34
Thu;11;8;2016;23:45;65.0;28.91;37.32
Fri;12;8;2016;00:00;70.0;34.77;37.4
Fri;12;8;2016;00:15;65.0;30.4;38.27
Fri;12;8;2016;00:30;65.0;30.05;37.31
Fri;12;8;2016;00:45;64.0;28.99;37.38
Fri;12;8;2016;01:00;64.0;28.66;38.27
Fri;12;8;2016;01:15;65.0;30.54;37.33
Fri;12;8;2016;01:30;63.0;27.18;37.19
Fri;12;8;2016;01:45;68.0;32.92;37.35
Fri;12;8;2016;02:00;66.0;31.6;38.14
Fri;12;8;2016;02:15;66.0;30.38;37.25
Fri;12;8;2016;02:30;63.0;28.2;37.18
Fri;12;8;2016;02:45;64.0;28.75;37.16
Fri;12;8;2016;03:00;64.0;29.65;38.2
Fri;12;8;2016;03:15;63.0;27.46;37.2
Fri;12;8;2016;03:30;65.0;29.97;37.26
Fri;12;8;2016;03:45;62.0;26.95;37.23
Fri;12;8;2016;04:00;64.0;29.42;38.22
Fri;12;8;2016;04:15;63.0;27.45;37.18
Fri;12;8;2016;04:30;64.0;28.69;37.21
Fri;12;8;2016;04:45;63.0;28.57;38.27
Fri;12;8;2016;05:00;63.0;28.02;37.14
Fri;12;8;2016;05:15;67.0;31.51;37.2
Fri;12;8;2016;05:30;67.0;31.0;37.15
Fri;12;8;2016;05:45;64.0;29.55;38.17
Fri;12;8;2016;06:00;61.0;26.69;37.11
Fri;12;8;2016;06:15;65.0;29.27;37.15
Fri;12;8;2016;06:30;62.0;26.83;37.16
Fri;12;8;2016;06:45;64.0;29.0;38.16
Fri;12;8;2016;07:00;62.0;26.97;37.16
Fri;12;8;2016;07:15;64.0;28.55;37.13
Fri;12;8;2016;07:30;64.0;27.98;37.2
Fri;12;8;2016;07:45;63.0;27.97;38.19
Fri;12;8;2016;08:00;63.0;28.3;37.16
Fri;12;8;2016;08:15;64.0;27.52;37.22
Fri;12;8;2016;08:30;65.0;28.83;37.27
Fri;12;8;2016;08:45;63.0;26.84;38.28
Fri;12;8;2016;09:00;64.0;28.94;37.27
Fri;12;8;2016;09:15;62.0;26.71;37.35
Fri;12;8;2016;09:30;68.0;32.28;38.31
Fri;12;8;2016;09:45;65.0;30.27;37.34
Fri;12;8;2016;10:00;64.0;28.96;37.36
Fri;12;8;2016;10:15;63.0;27.35;37.41
Fri;12;8;2016;10:30;64.0;28.51;38.44
Fri;12;8;2016;10:45;63.0;28.83;37.41
Fri;12;8;2016;11:00;67.0;31.25;37.46
Fri;12;8;2016;11:15;70.0;34.25;38.48
Fri;12;8;2016;11:30;63.0;27.8;37.3
Fri;12;8;2016;11:45;65.0;30.42;37.43
Fri;12;8;2016;12:00;63.0;27.44;37.4
Fri;12;8;2016;12:15;68.0;32.53;38.47
Fri;12;8;2016;12:30;69.0;33.39;37.5
Fri;12;8;2016;12:45;68.0;33.08;37.36
Fri;12;8;2016;13:00;66.0;30.92;37.47
Fri;12;8;2016;13:15;63.0;27.71;38.25
Fri;12;8;2016;13:30;69.0;33.78;37.42
Fri;12;8;2016;13:45;67.0;31.93;37.46
Fri;12;8;2016;14:00;70.0;35.47;38.35
Fri;12;8;2016;14:15;67.0;31.27;37.43
Fri;12;8;2016;14:30;67.0;30.85;37.44
Fri;12;8;2016;14:45;66.0;30.71;37.4
Fri;12;8;2016;15:00;71.0;34.5;38.51
Fri;12;8;2016;15:15;71.0;34.79;37.44
Fri;12;8;2016;15:30;69.0;34.04;37.41
Fri;12;8;2016;15:45;72.0;35.79;38.41
Fri;12;8;2016;16:00;69.0;33.78;37.46
Fri;12;8;2016;16:15;70.0;35.86;37.49
Fri;12;8;2016;16:30;66.0;30.3;37.34
Fri;12;8;2016;16:45;67.0;31.6;38.46
Fri;12;8;2016;17:00;69.0;32.02;37.49
Fri;12;8;2016;17:15;71.0;36.35;37.38
Fri;12;8;2016;17:30;69.0;32.79;37.45
Fri;12;8;2016;17:45;73.0;36.47;38.5
Fri;12;8;2016;18:00;65.0;29.92;37.37
Fri;12;8;2016;18:15;68.0;32.42;37.35
Fri;12;8;2016;18:30;64.0;27.96;38.43
Fri;12;8;2016;18:45;72.0;35.8;37.5
Fri;12;8;2016;19:00;68.0;32.32;37.3
Fri;12;8;2016;19:15;72.0;35.58;37.46
Fri;12;8;2016;19:30;64.0;29.08;38.34
Fri;12;8;2016;19:45;66.0;30.13;37.39
Fri;12;8;2016;20:00;65.0;29.74;37.33
Fri;12;8;2016;20:15;64.0;28.68;37.36
Fri;12;8;2016;20:30;70.0;34.52;38.46
Fri;12;8;2016;20:45;68.0;31.53;37.33
Fri;12;8;2016;21:00;70.0;35.11;37.37
Fri;12;8;2016;21:15;64.0;28.07;38.36
Fri;12;8;2016;21:30;66.0;30.08;37.35
Fri;12;8;2016;21:45;65.0;29.2;37.38
Fri;12;8;2016;22:00;64.0;28.94;37.37
Fri;12;8;2016;22:15;68.0;31.66;38.34
Fri;12;8;2016;22:30;68.0;31.66;37.34
Fri;12;8;2016;22:45;71.0;35.13;37.42
Fri;12;8;2016;23:00;63.0;28.35;37.27
Fri;12;8;2016;23:15;66.0;30.16;38.33
Fri;12;8;2016;23:30;64.0;28.97;37.32
Fri;12;8;2016;23:45;64.0;28.62;37.37
Sat;13;8;2016;00:00;65.0;30.4;38.3
Sat;13;8;2016;00:15;66.0;29.67;37.35
Sat;13;8;2016;00:30;70.0;34.64;37.31
Sat;13;8;2016;00:45;65.0;30.02;37.31
Sat;13;8;2016;01:00;65.0;30.41;38.3
Sat;13;8;2016;01:15;64.0;28.73;37.25
Sat;13;8;2016;01:30;64.0;29.23;37.27
Sat;13;8;2016;01:45;65.0;30.12;37.23
Sat;13;8;2016;02:00;64.0;28.34;38.24
Sat;13;8;2016;02:15;67.0;31.85;37.23
Sat;13;8;2016;02:30;66.0;31.26;37.17
Sat;13;8;2016;02:45;66.0;31.73;37.18
Sat;13;8;2016;03:00;63.0;27.9;38.21
Sat;13;8;2016;03:15;64.0;28.34;37.22
Sat;13;8;2016;03:30;64.0;29.11;37.13
Sat;13;8;2016;03:45;62.0;27.01;38.15
Sat;13;8;2016;04:00;64.0;29.38;37.18
Sat;13;8;2016;04:15;63.0;27.57;37.29
