weekday;day;month;year;time;EA+ GERAL FAR (KWh);EA+ AVAC IT FAR (KWh);EA+ IT FAR (KWh)
Sun;14;8;2016;21:45;14.5;5.04;8.88
Sun;14;8;2016;22:00;13.5;3.44;8.88
Sun;14;8;2016;22:15;13.0;3.66;9.91
Sun;14;8;2016;22:30;16.0;6.41;8.92
Sun;14;8;2016;22:45;13.5;3.8;8.85
Sun;14;8;2016;23:00;13.0;3.55;8.88
Sun;14;8;2016;23:15;15.0;5.24;9.89
Sun;14;8;2016;23:30;15.0;5.29;8.86
Sun;14;8;2016;23:45;13.0;3.53;8.87
Mon;15;8;2016;00:00;14.0;3.9;8.92
Mon;15;8;2016;00:15;16.0;6.43;9.86
Mon;15;8;2016;00:30;13.0;3.75;8.87
Mon;15;8;2016;00:45;15.0;4.89;8.88
Mon;15;8;2016;01:00;15.5;6.13;8.89
Mon;15;8;2016;01:15;15.5;5.95;8.84
Mon;15;8;2016;01:30;16.0;5.84;9.86
Mon;15;8;2016;01:45;15.0;5.75;8.84
Mon;15;8;2016;02:00;15.0;5.73;8.85
Mon;15;8;2016;02:15;16.0;5.74;8.86
Mon;15;8;2016;02:30;15.0;5.73;9.84
Mon;15;8;2016;02:45;15.0;5.74;8.83
Mon;15;8;2016;03:00;16.0;5.76;8.85
Mon;15;8;2016;03:15;15.0;5.74;8.83
Mon;15;8;2016;03:30;15.5;5.76;9.82
Mon;15;8;2016;03:45;15.5;5.82;8.84
Mon;15;8;2016;04:00;15.0;5.64;8.83
Mon;15;8;2016;04:15;13.0;3.32;8.85
Mon;15;8;2016;04:30;13.0;3.33;9.85
Mon;15;8;2016;04:45;13.0;3.31;8.8
Mon;15;8;2016;05:00;13.0;3.38;8.87
Mon;15;8;2016;05:15;13.0;3.38;8.86
Mon;15;8;2016;05:30;13.0;3.41;9.85
Mon;15;8;2016;05:45;13.0;3.46;8.86
Mon;15;8;2016;06:00;16.0;6.14;8.86
Mon;15;8;2016;06:15;13.0;3.56;8.87
Mon;15;8;2016;06:30;13.0;3.37;9.84
Mon;15;8;2016;06:45;14.0;4.37;8.9
Mon;15;8;2016;07:00;15.0;5.39;8.84
Mon;15;8;2016;07:15;13.0;3.38;8.86
Mon;15;8;2016;07:30;13.0;3.48;9.86
Mon;15;8;2016;07:45;15.5;5.93;8.9
Mon;15;8;2016;08:00;13.5;4.2;8.86
Mon;15;8;2016;08:15;13.5;3.55;8.87
Mon;15;8;2016;08:30;13.5;4.21;9.88
Mon;15;8;2016;08:45;16.0;6.28;8.88
Mon;15;8;2016;09:00;13.5;3.56;8.88
Mon;15;8;2016;09:15;13.5;4.48;8.92
Mon;15;8;2016;09:30;16.0;6.26;9.87
Mon;15;8;2016;09:45;16.0;6.18;8.88
Mon;15;8;2016;10:00;16.0;6.07;8.88
Mon;15;8;2016;10:15;15.5;5.98;8.89
Mon;15;8;2016;10:30;15.5;5.95;9.88
Mon;15;8;2016;10:45;15.5;5.95;8.9
Mon;15;8;2016;11:00;16.0;5.92;8.86
Mon;15;8;2016;11:15;16.5;5.96;8.87
Mon;15;8;2016;11:30;15.5;5.93;9.87
Mon;15;8;2016;11:45;15.5;5.99;8.87
Mon;15;8;2016;12:00;15.5;6.0;8.88
Mon;15;8;2016;12:15;15.5;5.99;8.86
Mon;15;8;2016;12:30;16.0;5.96;8.88
Mon;15;8;2016;12:45;15.0;5.97;9.87
Mon;15;8;2016;13:00;15.5;5.29;8.86
Mon;15;8;2016;13:15;12.5;3.38;8.89
Mon;15;8;2016;13:30;13.0;3.38;8.88
Mon;15;8;2016;13:45;13.5;3.4;9.9
Mon;15;8;2016;14:00;13.0;3.42;8.88
Mon;15;8;2016;14:15;12.5;3.46;8.89
Mon;15;8;2016;14:30;14.0;3.52;8.9
Mon;15;8;2016;14:45;15.0;5.95;9.9
Mon;15;8;2016;15:00;14.0;4.17;8.9
Mon;15;8;2016;15:15;13.0;3.5;8.9
Mon;15;8;2016;15:30;15.0;4.77;8.91
Mon;15;8;2016;15:45;15.0;5.81;9.9
Mon;15;8;2016;16:00;13.0;3.47;8.88
Mon;15;8;2016;16:15;13.5;3.81;8.91
Mon;15;8;2016;16:30;16.0;6.48;8.88
Mon;15;8;2016;16:45;13.5;3.94;9.89
Mon;15;8;2016;17:00;13.5;3.6;8.89
Mon;15;8;2016;17:15;15.0;5.59;8.91
Mon;15;8;2016;17:30;14.5;5.32;8.87
Mon;15;8;2016;17:45;14.0;3.59;9.88
Mon;15;8;2016;18:00;14.0;4.39;8.92
Mon;15;8;2016;18:15;16.0;6.49;8.87
Mon;15;8;2016;18:30;13.0;3.74;8.88
Mon;15;8;2016;18:45;14.0;4.29;9.9
Mon;15;8;2016;19:00;18.0;8.0;8.89
Mon;15;8;2016;19:15;16.0;6.42;8.88
Mon;15;8;2016;19:30;15.0;5.91;8.88
Mon;15;8;2016;19:45;16.0;5.87;9.88
Mon;15;8;2016;20:00;15.5;5.85;8.88
Mon;15;8;2016;20:15;15.0;5.82;8.86
Mon;15;8;2016;20:30;15.5;5.86;8.88
Mon;15;8;2016;20:45;16.0;5.85;9.88
Mon;15;8;2016;21:00;15.0;5.85;8.85
Mon;15;8;2016;21:15;16.0;5.89;8.88
Mon;15;8;2016;21:30;15.5;5.86;8.86
Mon;15;8;2016;21:45;15.0;5.87;9.87
Mon;15;8;2016;22:00;15.5;5.87;8.86
Mon;15;8;2016;22:15;16.0;5.86;8.84
Mon;15;8;2016;22:30;13.0;3.33;8.85
Mon;15;8;2016;22:45;12.5;3.34;8.89
Mon;15;8;2016;23:00;13.5;3.32;9.85
Mon;15;8;2016;23:15;13.0;3.36;8.87
Mon;15;8;2016;23:30;13.0;3.4;8.9
Mon;15;8;2016;23:45;13.0;3.42;8.86
Tue;16;8;2016;00:00;15.0;5.16;9.89
Tue;16;8;2016;00:15;14.0;4.59;8.88
Tue;16;8;2016;00:30;13.0;3.39;8.88
Tue;16;8;2016;00:45;14.0;4.01;8.86
Tue;16;8;2016;01:00;15.0;6.04;9.86
Tue;16;8;2016;01:15;13.0;3.37;8.86
Tue;16;8;2016;01:30;13.5;3.43;8.88
Tue;16;8;2016;01:45;15.5;6.02;8.86
Tue;16;8;2016;02:00;14.0;4.22;9.85
Tue;16;8;2016;02:15;15.5;5.69;9.01
Tue;16;8;2016;02:30;15.3;5.69;9.01
Tue;16;8;2016;02:45;15.3;5.69;9.01
Tue;16;8;2016;03:00;15.3;5.69;9.01
Tue;16;8;2016;03:15;15.3;5.69;9.01
Tue;16;8;2016;03:30;15.3;5.69;9.01
Tue;16;8;2016;03:45;15.0;5.63;8.84
Tue;16;8;2016;04:00;15.5;5.69;9.84
Tue;16;8;2016;04:15;15.0;5.67;8.81
Tue;16;8;2016;04:30;15.5;5.66;8.83
Tue;16;8;2016;04:45;13.0;3.29;8.85
Tue;16;8;2016;05:00;12.5;3.27;9.81
Tue;16;8;2016;05:15;13.5;3.29;8.83
Tue;16;8;2016;05:30;12.0;3.31;8.84
Tue;16;8;2016;05:45;13.5;4.41;9.18
Tue;16;8;2016;06:00;14.5;4.41;9.18
Tue;16;8;2016;06:15;14.5;4.41;9.18
Tue;16;8;2016;06:30;13.0;3.35;8.84
Tue;16;8;2016;06:45;12.5;3.33;8.87
Tue;16;8;2016;07:00;15.0;5.07;9.84
Tue;16;8;2016;07:15;15.0;5.06;8.83
Tue;16;8;2016;07:30;12.5;3.3;8.86
Tue;16;8;2016;07:45;13.5;3.71;8.88
Tue;16;8;2016;08:00;16.5;6.21;9.84
Tue;16;8;2016;08:15;14.5;3.62;8.91
Tue;16;8;2016;08:30;14.0;3.47;8.87
Tue;16;8;2016;08:45;16.0;5.4;8.9
Tue;16;8;2016;09:00;15.5;4.89;9.95
Tue;16;8;2016;09:15;14.5;3.61;8.88
Tue;16;8;2016;09:30;17.0;5.83;8.93
Tue;16;8;2016;09:45;17.0;6.09;8.94
Tue;16;8;2016;10:00;17.0;5.94;9.93
Tue;16;8;2016;10:15;17.0;5.85;8.9
Tue;16;8;2016;10:30;17.0;5.87;8.91
Tue;16;8;2016;10:45;16.5;5.84;9.91
Tue;16;8;2016;11:00;16.5;5.86;8.91
Tue;16;8;2016;11:15;17.0;5.86;8.91
Tue;16;8;2016;11:30;17.0;5.94;8.95
Tue;16;8;2016;11:45;17.0;5.96;9.9
Tue;16;8;2016;12:00;16.5;5.94;8.91
Tue;16;8;2016;12:15;16.5;5.91;8.89
Tue;16;8;2016;12:30;15.0;4.02;8.89
Tue;16;8;2016;12:45;15.0;3.39;9.92
Tue;16;8;2016;13:00;14.0;3.39;8.89
Tue;16;8;2016;13:15;14.0;3.44;8.93
Tue;16;8;2016;13:30;13.5;3.48;8.89
Tue;16;8;2016;13:45;14.5;3.56;9.92
Tue;16;8;2016;14:00;17.0;6.02;8.94
Tue;16;8;2016;14:15;14.5;3.94;8.89
Tue;16;8;2016;14:30;13.5;3.44;8.92
Tue;16;8;2016;14:45;16.0;5.05;9.93
Tue;16;8;2016;15:00;17.0;5.24;8.94
Tue;16;8;2016;15:15;14.5;3.48;8.96
Tue;16;8;2016;15:30;15.5;4.06;8.88
Tue;16;8;2016;15:45;17.0;6.47;9.93
Tue;16;8;2016;16:00;14.5;3.56;8.92
Tue;16;8;2016;16:15;14.5;3.93;8.92
Tue;16;8;2016;16:30;19.0;7.8;8.94
Tue;16;8;2016;16:45;17.0;6.32;9.9
Tue;16;8;2016;17:00;17.0;5.91;8.96
Tue;16;8;2016;17:15;16.5;5.86;8.95
Tue;16;8;2016;17:30;16.5;5.8;8.88
Tue;16;8;2016;17:45;17.0;5.87;9.89
Tue;16;8;2016;18:00;17.0;5.91;8.93
Tue;16;8;2016;18:15;16.0;5.89;8.87
Tue;16;8;2016;18:30;16.0;5.95;8.93
Tue;16;8;2016;18:45;17.0;5.91;9.9
Tue;16;8;2016;19:00;15.0;4.97;8.89
Tue;16;8;2016;19:15;14.0;3.61;9.1
Tue;16;8;2016;19:30;13.6;3.61;9.1
Tue;16;8;2016;19:45;13.6;3.61;9.1
Tue;16;8;2016;20:00;13.6;3.61;9.1
Tue;16;8;2016;20:15;13.6;3.61;9.1
Tue;16;8;2016;20:30;13.6;3.61;9.1
Tue;16;8;2016;20:45;16.0;6.24;8.93
Tue;16;8;2016;21:00;15.0;6.07;9.95
Tue;16;8;2016;21:15;16.0;5.84;8.86
Tue;16;8;2016;21:30;15.5;5.79;8.93
Tue;16;8;2016;21:45;15.0;5.72;8.89
Tue;16;8;2016;22:00;15.5;5.73;9.9
Tue;16;8;2016;22:15;16.0;5.77;8.88
Tue;16;8;2016;22:30;15.0;5.8;8.89
Tue;16;8;2016;22:45;15.5;5.79;8.86
Tue;16;8;2016;23:00;15.0;5.81;9.9
Tue;16;8;2016;23:15;15.5;5.81;8.85
Tue;16;8;2016;23:30;16.0;5.86;8.91
Tue;16;8;2016;23:45;14.0;4.54;8.85
Wed;17;8;2016;00:00;13.0;3.33;8.89
Wed;17;8;2016;00:15;13.0;3.32;9.86
Wed;17;8;2016;00:30;13.0;3.38;8.9
Wed;17;8;2016;00:45;13.0;3.42;8.85
Wed;17;8;2016;01:00;13.0;3.6;8.9
Wed;17;8;2016;01:15;15.0;5.5;9.86
Wed;17;8;2016;01:30;16.0;6.06;8.88
Wed;17;8;2016;01:45;15.5;5.85;8.86
Wed;17;8;2016;02:00;15.5;5.73;8.85
Wed;17;8;2016;02:15;15.0;5.71;9.88
Wed;17;8;2016;02:30;15.0;5.71;8.82
Wed;17;8;2016;02:45;16.0;5.77;8.84
Wed;17;8;2016;03:00;15.0;5.75;8.85
Wed;17;8;2016;03:15;15.5;5.73;8.82
Wed;17;8;2016;03:30;15.5;5.57;9.84
Wed;17;8;2016;03:45;12.5;3.32;8.83
Wed;17;8;2016;04:00;13.0;3.32;8.84
Wed;17;8;2016;04:15;12.5;3.34;8.86
Wed;17;8;2016;04:30;13.5;3.41;9.84
Wed;17;8;2016;04:45;13.0;3.53;8.84
Wed;17;8;2016;05:00;14.0;5.5;9.19
Wed;17;8;2016;05:15;15.75;5.5;9.19
Wed;17;8;2016;05:30;15.75;5.5;9.19
Wed;17;8;2016;05:45;15.0;5.75;8.84
Wed;17;8;2016;06:00;15.0;5.65;8.85
Wed;17;8;2016;06:15;16.0;5.67;8.85
Wed;17;8;2016;06:30;15.0;5.67;8.84
Wed;17;8;2016;06:45;15.0;5.71;9.84
Wed;17;8;2016;07:00;16.0;5.72;8.83
Wed;17;8;2016;07:15;15.0;5.78;8.87
Wed;17;8;2016;07:30;15.0;5.74;8.81
Wed;17;8;2016;07:45;13.5;3.82;9.84
Wed;17;8;2016;08:00;13.5;3.35;8.88
Wed;17;8;2016;08:15;13.5;3.35;8.85
Wed;17;8;2016;08:30;14.5;3.44;8.88
Wed;17;8;2016;08:45;14.0;3.57;9.9
Wed;17;8;2016;09:00;15.0;4.08;8.92
Wed;17;8;2016;09:15;17.0;6.25;8.92
Wed;17;8;2016;09:30;17.5;5.92;9.26
Wed;17;8;2016;09:45;16.7;5.92;9.26
Wed;17;8;2016;10:00;16.7;5.92;9.26
Wed;17;8;2016;10:15;16.7;5.92;9.26
Wed;17;8;2016;10:30;16.7;5.92;9.26
Wed;17;8;2016;10:45;16.7;5.92;9.26
Wed;17;8;2016;11:00;17.5;5.91;8.9
Wed;17;8;2016;11:15;17.5;5.94;8.94
Wed;17;8;2016;11:30;17.0;5.93;8.93
Wed;17;8;2016;11:45;15.0;3.84;9.96
Wed;17;8;2016;12:00;14.0;3.46;8.9
Wed;17;8;2016;12:15;14.5;3.5;8.93
Wed;17;8;2016;12:30;14.5;3.5;8.94
Wed;17;8;2016;12:45;14.0;3.58;9.92
Wed;17;8;2016;13:00;14.5;3.72;8.88
Wed;17;8;2016;13:15;15.0;4.65;8.92
Wed;17;8;2016;13:30;16.5;6.33;8.93
Wed;17;8;2016;13:45;17.5;6.32;10.24
Wed;17;8;2016;14:00;16.0;5.74;8.59
Wed;17;8;2016;14:15;17.5;5.9;8.91
Wed;17;8;2016;14:30;16.5;5.89;8.94
Wed;17;8;2016;14:45;17.5;5.86;9.91
Wed;17;8;2016;15:00;16.5;5.96;8.95
Wed;17;8;2016;15:15;17.5;5.97;8.93
Wed;17;8;2016;15:30;16.5;5.98;8.92
Wed;17;8;2016;15:45;17.5;6.03;9.97
Wed;17;8;2016;16:00;17.0;6.0;8.91
Wed;17;8;2016;16:15;15.5;4.52;8.89
Wed;17;8;2016;16:30;14.5;3.47;8.98
Wed;17;8;2016;16:45;14.0;3.44;9.88
Wed;17;8;2016;17:00;15.0;3.51;8.98
Wed;17;8;2016;17:15;15.0;3.57;8.93
Wed;17;8;2016;17:30;14.5;3.76;8.92
Wed;17;8;2016;17:45;15.5;4.8;9.92
Wed;17;8;2016;18:00;17.5;6.55;8.94
Wed;17;8;2016;18:15;16.5;6.31;8.95
Wed;17;8;2016;18:30;17.0;6.1;8.92
Wed;17;8;2016;18:45;17.0;6.01;9.25
Wed;17;8;2016;19:00;16.4;6.01;9.25
Wed;17;8;2016;19:15;16.4;6.01;9.25
Wed;17;8;2016;19:30;16.4;6.01;9.25
Wed;17;8;2016;19:45;16.4;6.01;9.25
Wed;17;8;2016;20:00;16.4;6.01;9.25
Wed;17;8;2016;20:15;16.0;5.96;8.88
Wed;17;8;2016;20:30;13.0;3.75;8.89
Wed;17;8;2016;20:45;13.5;3.41;9.92
Wed;17;8;2016;21:00;13.0;3.41;8.93
Wed;17;8;2016;21:15;13.5;3.45;8.92
Wed;17;8;2016;21:30;13.0;3.52;8.91
Wed;17;8;2016;21:45;14.0;3.66;8.92
Wed;17;8;2016;22:00;16.0;6.0;9.89
Wed;17;8;2016;22:15;16.0;6.05;8.91
Wed;17;8;2016;22:30;15.0;5.89;8.92
Wed;17;8;2016;22:45;16.0;5.78;8.89
Wed;17;8;2016;23:00;15.0;5.78;9.89
Wed;17;8;2016;23:15;16.0;5.78;8.9
Wed;17;8;2016;23:30;15.5;5.8;8.87
Wed;17;8;2016;23:45;16.0;5.85;8.87
Thu;18;8;2016;00:00;15.5;5.86;9.89
Thu;18;8;2016;00:15;13.0;3.4;8.87
Thu;18;8;2016;00:30;13.0;3.36;8.89
Thu;18;8;2016;00:45;14.0;3.36;8.89
Thu;18;8;2016;01:00;12.5;3.39;8.87
Thu;18;8;2016;01:15;13.0;3.48;9.89
Thu;18;8;2016;01:30;13.5;3.63;8.89
Thu;18;8;2016;01:45;15.0;5.71;8.89
Thu;18;8;2016;02:00;16.0;6.02;8.87
Thu;18;8;2016;02:15;15.0;5.82;9.87
Thu;18;8;2016;02:30;16.0;5.73;8.89
Thu;18;8;2016;02:45;15.0;5.7;8.83
Thu;18;8;2016;03:00;15.0;5.76;8.86
Thu;18;8;2016;03:15;16.0;5.78;9.84
Thu;18;8;2016;03:30;15.0;5.79;8.84
Thu;18;8;2016;03:45;15.5;5.78;8.85
Thu;18;8;2016;04:00;13.5;3.95;8.85
Thu;18;8;2016;04:15;13.0;3.33;9.84
Thu;18;8;2016;04:30;13.0;3.32;8.87
Thu;18;8;2016;04:45;13.0;3.34;8.9
Thu;18;8;2016;05:00;13.0;3.43;8.85
Thu;18;8;2016;05:15;13.0;3.6;8.86
Thu;18;8;2016;05:30;15.0;5.22;9.86
Thu;18;8;2016;05:45;15.5;6.04;8.88
Thu;18;8;2016;06:00;15.5;5.78;8.84
Thu;18;8;2016;06:15;15.0;5.69;8.88
Thu;18;8;2016;06:30;15.0;5.63;9.86
Thu;18;8;2016;06:45;16.0;5.65;8.87
Thu;18;8;2016;07:00;15.0;5.67;8.86
Thu;18;8;2016;07:15;15.0;5.7;8.87
Thu;18;8;2016;07:30;16.0;5.7;9.86
Thu;18;8;2016;07:45;14.0;4.81;8.89
Thu;18;8;2016;08:00;14.0;3.3;8.86
Thu;18;8;2016;08:15;13.5;3.33;8.89
Thu;18;8;2016;08:30;13.5;3.39;8.93
Thu;18;8;2016;08:45;14.0;3.5;9.91
Thu;18;8;2016;09:00;14.0;3.64;8.93
Thu;18;8;2016;09:15;16.0;4.8;8.94
Thu;18;8;2016;09:30;17.0;6.19;8.93
Thu;18;8;2016;09:45;17.0;5.99;9.95
Thu;18;8;2016;10:00;17.0;5.89;8.94
Thu;18;8;2016;10:15;16.5;5.88;8.93
Thu;18;8;2016;10:30;16.5;5.97;8.96
Thu;18;8;2016;10:45;17.0;5.95;9.92
Thu;18;8;2016;11:00;17.0;5.98;8.95
Thu;18;8;2016;11:15;17.5;4.04;9.28
Thu;18;8;2016;11:30;14.6;4.04;9.28
Thu;18;8;2016;11:45;14.6;4.04;9.28
Thu;18;8;2016;12:00;14.6;4.04;9.28
Thu;18;8;2016;12:15;14.6;4.04;9.28
Thu;18;8;2016;12:30;14.6;4.04;9.28
Thu;18;8;2016;12:45;14.5;3.66;8.97
Thu;18;8;2016;13:00;14.0;3.84;8.95
Thu;18;8;2016;13:15;17.0;6.31;8.99
Thu;18;8;2016;13:30;17.0;5.95;9.27
Thu;18;8;2016;13:45;16.25;5.95;9.27
Thu;18;8;2016;14:00;16.25;5.95;9.27
Thu;18;8;2016;14:15;16.5;5.91;8.94
Thu;18;8;2016;14:30;17.0;5.93;9.97
Thu;18;8;2016;14:45;17.0;5.92;8.94
Thu;18;8;2016;15:00;16.0;5.96;8.97
Thu;18;8;2016;15:15;17.0;5.67;8.94
Thu;18;8;2016;15:30;14.0;3.39;9.94
Thu;18;8;2016;15:45;14.0;3.42;8.96
Thu;18;8;2016;16:00;14.5;3.44;8.97
Thu;18;8;2016;16:15;14.5;3.52;8.98
Thu;18;8;2016;16:30;15.0;3.64;9.97
Thu;18;8;2016;16:45;15.0;4.5;8.96
Thu;18;8;2016;17:00;17.5;6.3;9.01
Thu;18;8;2016;17:15;16.5;6.01;8.89
Thu;18;8;2016;17:30;17.0;5.95;10.0
Thu;18;8;2016;17:45;16.5;5.83;8.89
Thu;18;8;2016;18:00;16.5;5.9;8.96
Thu;18;8;2016;18:15;16.0;5.86;8.91
Thu;18;8;2016;18:30;16.0;5.95;9.93
Thu;18;8;2016;18:45;16.5;5.95;8.93
Thu;18;8;2016;19:00;15.5;5.47;8.93
Thu;18;8;2016;19:15;14.0;3.41;9.28
Thu;18;8;2016;19:30;13.5;3.41;9.28
Thu;18;8;2016;19:45;13.5;3.41;9.28
Thu;18;8;2016;20:00;13.0;3.49;8.91
Thu;18;8;2016;20:15;13.0;4.44;9.28
Thu;18;8;2016;20:30;14.5;4.44;9.28
Thu;18;8;2016;20:45;14.5;4.44;9.28
Thu;18;8;2016;21:00;16.0;6.11;8.95
Thu;18;8;2016;21:15;16.0;5.9;8.91
Thu;18;8;2016;21:30;15.5;5.85;8.95
Thu;18;8;2016;21:45;15.0;5.82;9.9
Thu;18;8;2016;22:00;15.5;5.87;8.94
Thu;18;8;2016;22:15;16.0;5.93;8.92
Thu;18;8;2016;22:30;15.0;5.87;8.92
Thu;18;8;2016;22:45;15.0;5.18;9.88
Thu;18;8;2016;23:00;13.0;3.36;8.96
Thu;18;8;2016;23:15;13.0;3.33;8.88
Thu;18;8;2016;23:30;13.0;3.36;8.95
Thu;18;8;2016;23:45;13.0;3.38;9.93
Fri;19;8;2016;00:00;13.0;3.49;8.93
Fri;19;8;2016;00:15;14.0;3.62;8.91
Fri;19;8;2016;00:30;15.0;5.99;8.93
Fri;19;8;2016;00:45;16.0;5.95;8.91
Fri;19;8;2016;01:00;15.0;5.77;9.89
Fri;19;8;2016;01:15;15.5;5.73;8.92
Fri;19;8;2016;01:30;15.5;5.71;8.88
Fri;19;8;2016;01:45;15.0;5.74;8.88
Fri;19;8;2016;02:00;15.5;5.76;9.87
Fri;19;8;2016;02:15;15.5;5.76;8.88
Fri;19;8;2016;02:30;13.0;3.66;8.87
Fri;19;8;2016;02:45;13.0;4.84;9.21
Fri;19;8;2016;03:00;14.8;4.84;9.21
Fri;19;8;2016;03:15;14.8;4.84;9.21
Fri;19;8;2016;03:30;14.8;4.84;9.21
Fri;19;8;2016;03:45;14.8;4.84;9.21
Fri;19;8;2016;04:00;14.8;4.84;9.21
Fri;19;8;2016;04:15;15.0;5.4;8.86
Fri;19;8;2016;04:30;15.0;5.41;8.87
Fri;19;8;2016;04:45;14.5;5.43;8.87
Fri;19;8;2016;05:00;15.5;5.44;8.89
Fri;19;8;2016;05:15;15.0;5.47;9.17
Fri;19;8;2016;05:30;15.0;5.47;9.17
Fri;19;8;2016;05:45;15.0;5.47;9.17
Fri;19;8;2016;06:00;15.0;5.52;8.85
Fri;19;8;2016;06:15;14.0;4.68;9.85
Fri;19;8;2016;06:30;12.5;2.91;8.87
Fri;19;8;2016;06:45;13.5;3.26;8.85
Fri;19;8;2016;07:00;13.0;3.45;8.87
Fri;19;8;2016;07:15;13.0;3.61;9.89
Fri;19;8;2016;07:30;15.0;5.17;8.91
Fri;19;8;2016;07:45;15.0;5.98;8.86
Fri;19;8;2016;08:00;16.0;5.69;8.89
Fri;19;8;2016;08:15;16.0;5.45;8.88
Fri;19;8;2016;08:30;16.0;5.48;9.88
Fri;19;8;2016;08:45;15.0;5.5;8.92
Fri;19;8;2016;09:00;17.0;5.51;8.85
Fri;19;8;2016;09:15;16.0;5.58;8.91
Fri;19;8;2016;09:30;16.5;5.57;9.89
Fri;19;8;2016;09:45;16.5;5.62;8.91
Fri;19;8;2016;10:00;16.0;5.61;8.89
Fri;19;8;2016;10:15;17.0;5.65;8.93
Fri;19;8;2016;10:30;16.0;5.64;9.9
Fri;19;8;2016;10:45;17.0;5.67;8.91
Fri;19;8;2016;11:00;16.5;5.66;8.9
Fri;19;8;2016;11:15;16.5;5.68;8.93
Fri;19;8;2016;11:30;14.0;2.96;9.95
Fri;19;8;2016;11:45;14.0;2.77;8.93
Fri;19;8;2016;12:00;14.0;3.6;8.98
Fri;19;8;2016;12:15;15.0;3.75;8.91
Fri;19;8;2016;12:30;16.0;5.23;9.96
Fri;19;8;2016;12:45;17.0;6.29;8.92
Fri;19;8;2016;13:00;16.5;5.99;8.95
Fri;19;8;2016;13:15;16.5;5.69;8.9
Fri;19;8;2016;13:30;16.0;5.6;9.92
Fri;19;8;2016;13:45;16.0;5.56;8.92
Fri;19;8;2016;14:00;16.0;5.57;8.93
Fri;19;8;2016;14:15;16.0;5.57;8.91
Fri;19;8;2016;14:30;16.0;5.58;9.93
Fri;19;8;2016;14:45;16.5;5.62;8.94
Fri;19;8;2016;15:00;16.5;5.64;8.95
Fri;19;8;2016;15:15;16.0;5.62;8.88
Fri;19;8;2016;15:30;17.0;5.65;9.91
Fri;19;8;2016;15:45;16.5;5.67;8.92
Fri;19;8;2016;16:00;16.5;5.68;8.94
Fri;19;8;2016;16:15;16.0;5.67;8.91
Fri;19;8;2016;16:30;17.0;5.67;9.9
Fri;19;8;2016;16:45;16.0;5.74;8.95
Fri;19;8;2016;17:00;17.0;5.7;8.9
Fri;19;8;2016;17:15;16.0;5.69;8.9
Fri;19;8;2016;17:30;14.5;3.37;9.93
Fri;19;8;2016;17:45;14.5;4.18;8.88
Fri;19;8;2016;18:00;16.0;5.66;8.95
Fri;19;8;2016;18:15;16.0;5.63;8.86
Fri;19;8;2016;18:30;16.0;5.77;9.23
Fri;19;8;2016;18:45;16.0;5.77;9.23
Fri;19;8;2016;19:00;16.0;5.77;9.23
Fri;19;8;2016;19:15;16.0;5.75;8.92
Fri;19;8;2016;19:30;14.5;4.3;8.87
Fri;19;8;2016;19:45;13.0;3.1;9.91
Fri;19;8;2016;20:00;13.0;3.43;8.92
Fri;19;8;2016;20:15;13.5;3.62;8.95
Fri;19;8;2016;20:30;13.0;3.83;8.9
Fri;19;8;2016;20:45;16.0;6.22;9.91
Fri;19;8;2016;21:00;16.0;5.93;8.92
Fri;19;8;2016;21:15;14.5;5.04;8.9
Fri;19;8;2016;21:30;15.5;5.69;8.9
Fri;19;8;2016;21:45;15.0;5.57;9.9
Fri;19;8;2016;22:00;15.0;5.54;8.88
Fri;19;8;2016;22:15;15.17;5.54;8.88
Fri;19;8;2016;22:30;15.17;5.54;8.88
Fri;19;8;2016;22:45;15.17;5.54;8.88
Fri;19;8;2016;23:00;15.0;5.56;9.82
Fri;19;8;2016;23:15;15.5;5.6;8.88
Fri;19;8;2016;23:30;15.0;5.59;8.86
Fri;19;8;2016;23:45;15.0;5.16;8.87
Sat;20;8;2016;00:00;12.0;3.0;9.83
Sat;20;8;2016;00:15;13.5;3.3;8.9
Sat;20;8;2016;00:30;13.0;3.54;8.83
Sat;20;8;2016;00:45;13.5;3.73;8.89
Sat;20;8;2016;01:00;16.0;5.78;9.18
Sat;20;8;2016;01:15;15.0;5.78;9.18
Sat;20;8;2016;01:30;15.0;5.78;9.18
Sat;20;8;2016;01:45;15.0;5.5;8.85
Sat;20;8;2016;02:00;15.0;5.48;8.82
Sat;20;8;2016;02:15;15.5;5.51;9.15
Sat;20;8;2016;02:30;15.1;5.51;9.15
Sat;20;8;2016;02:45;15.1;5.51;9.15
Sat;20;8;2016;03:00;15.1;5.51;9.15
Sat;20;8;2016;03:15;15.1;5.51;9.15
Sat;20;8;2016;03:30;15.1;5.51;9.15
Sat;20;8;2016;03:45;12.5;2.97;8.81
Sat;20;8;2016;04:00;12.5;3.23;8.84
Sat;20;8;2016;04:15;13.0;3.55;8.82
Sat;20;8;2016;04:30;14.0;3.71;9.83
Sat;20;8;2016;04:45;15.5;5.81;8.83
Sat;20;8;2016;05:00;15.0;5.82;8.82
Sat;20;8;2016;05:15;15.5;5.56;8.81
Sat;20;8;2016;05:30;15.0;5.47;9.8
Sat;20;8;2016;05:45;15.0;5.51;8.82
Sat;20;8;2016;06:00;15.0;5.55;8.85
Sat;20;8;2016;06:15;15.0;5.55;8.79
Sat;20;8;2016;06:30;15.5;5.3;9.06
