weekday;day;month;year;time;EA+ GERAL CMB (KWh);EA+ AVAC CMB (KWh);EA+ IT CMB (KWh)
Wed;31;8;2016;16:45;24.0;6.75;14.91
Wed;31;8;2016;17:00;24.0;6.76;14.89
Wed;31;8;2016;17:15;24.0;6.74;14.89
Wed;31;8;2016;17:30;24.0;6.71;14.89
Wed;31;8;2016;17:45;22.0;5.46;14.89
Wed;31;8;2016;18:00;23.0;5.43;14.93
Wed;31;8;2016;18:15;24.0;6.9;14.9
Wed;31;8;2016;18:30;23.0;6.0;14.89
Wed;31;8;2016;18:45;22.0;5.12;14.92
Wed;31;8;2016;19:00;23.0;6.67;14.91
Wed;31;8;2016;19:15;21.0;5.24;14.9
Wed;31;8;2016;19:30;20.0;4.79;14.92
Wed;31;8;2016;19:45;22.0;6.36;14.9
Wed;31;8;2016;20:00;21.0;5.12;14.89
Wed;31;8;2016;20:15;21.0;4.72;14.93
Wed;31;8;2016;20:30;22.0;6.16;14.92
Wed;31;8;2016;20:45;22.0;6.09;14.9
Wed;31;8;2016;21:00;21.0;6.08;14.89
Wed;31;8;2016;21:15;22.0;5.58;14.87
Wed;31;8;2016;21:30;19.0;3.88;14.9
Wed;31;8;2016;21:45;22.0;6.31;14.92
Wed;31;8;2016;22:00;21.0;4.7;14.89
Wed;31;8;2016;22:15;21.0;5.1;14.92
Wed;31;8;2016;22:30;22.0;6.25;14.9
Wed;31;8;2016;22:45;20.0;4.18;14.9
Wed;31;8;2016;23:00;22.0;5.48;14.91
Wed;31;8;2016;23:15;22.0;6.12;14.88
Wed;31;8;2016;23:30;22.0;6.07;14.85
Wed;31;8;2016;23:45;22.0;6.07;14.85
Thu;1;9;2016;00:00;23.0;6.06;14.84
Thu;1;9;2016;00:15;19.0;3.27;14.88
Thu;1;9;2016;00:30;22.0;6.11;14.89
Thu;1;9;2016;00:45;23.0;6.07;14.87
Thu;1;9;2016;01:00;22.0;6.05;14.85
Thu;1;9;2016;01:15;19.0;3.54;14.84
Thu;1;9;2016;01:30;23.0;6.01;14.87
Thu;1;9;2016;01:45;21.0;5.41;14.87
Thu;1;9;2016;02:00;20.0;4.27;14.87
Thu;1;9;2016;02:15;23.0;6.27;14.85
Thu;1;9;2016;02:30;21.0;4.76;14.78
Thu;1;9;2016;02:45;20.0;4.71;14.86
Thu;1;9;2016;03:00;22.0;6.11;14.73
Thu;1;9;2016;03:15;22.0;6.07;14.8
Thu;1;9;2016;03:30;21.0;6.06;14.79
Thu;1;9;2016;03:45;21.0;5.07;14.79
Thu;1;9;2016;04:00;20.0;4.24;14.83
Thu;1;9;2016;04:15;23.0;6.11;14.85
Thu;1;9;2016;04:30;21.0;6.08;14.8
Thu;1;9;2016;04:45;20.0;4.47;14.79
Thu;1;9;2016;05:00;21.0;5.01;14.85
Thu;1;9;2016;05:15;22.0;6.19;14.83
Thu;1;9;2016;05:30;19.0;3.5;14.85
Thu;1;9;2016;05:45;22.0;6.22;14.84
Thu;1;9;2016;06:00;22.0;5.65;14.83
Thu;1;9;2016;06:15;19.0;3.91;14.84
Thu;1;9;2016;06:30;22.0;6.27;14.84
Thu;1;9;2016;06:45;21.0;5.22;14.84
Thu;1;9;2016;07:00;20.0;4.36;14.85
Thu;1;9;2016;07:15;22.0;6.09;14.84
Thu;1;9;2016;07:30;22.0;6.09;14.84
Thu;1;9;2016;07:45;21.0;6.07;14.81
Thu;1;9;2016;08:00;20.0;3.36;14.86
Thu;1;9;2016;08:15;21.0;6.14;14.87
Thu;1;9;2016;08:30;22.0;6.08;14.86
Thu;1;9;2016;08:45;23.0;6.16;14.86
Thu;1;9;2016;09:00;21.0;3.99;14.88
Thu;1;9;2016;09:15;22.0;5.88;14.91
Thu;1;9;2016;09:30;23.0;6.31;14.88
Thu;1;9;2016;09:45;21.0;3.71;14.9
Thu;1;9;2016;10:00;24.0;6.57;14.91
Thu;1;9;2016;10:15;23.0;6.4;14.89
Thu;1;9;2016;10:30;22.0;4.62;14.91
Thu;1;9;2016;10:45;23.0;5.56;14.92
Thu;1;9;2016;11:00;23.0;6.36;14.87
Thu;1;9;2016;11:15;23.0;6.34;14.88
Thu;1;9;2016;11:30;23.0;6.37;14.86
Thu;1;9;2016;11:45;23.0;6.39;14.88
Thu;1;9;2016;12:00;24.0;6.42;14.86
Thu;1;9;2016;12:15;23.0;6.43;14.86
Thu;1;9;2016;12:30;23.0;6.46;14.85
Thu;1;9;2016;12:45;23.0;6.49;14.85
Thu;1;9;2016;13:00;23.0;6.78;14.86
Thu;1;9;2016;13:15;23.0;6.81;14.85
Thu;1;9;2016;13:30;24.0;6.82;14.86
Thu;1;9;2016;13:45;23.0;6.9;14.86
Thu;1;9;2016;14:00;24.0;6.91;14.87
Thu;1;9;2016;14:15;25.0;7.23;14.88
Thu;1;9;2016;14:30;24.0;7.28;14.87
Thu;1;9;2016;14:45;25.0;7.33;14.85
Thu;1;9;2016;15:00;25.0;7.36;14.85
Thu;1;9;2016;15:15;25.0;7.36;14.85
Thu;1;9;2016;15:30;25.0;7.33;14.86
Thu;1;9;2016;15:45;25.0;7.32;14.85
Thu;1;9;2016;16:00;25.0;7.31;14.85
Thu;1;9;2016;16:15;25.0;7.28;14.85
Thu;1;9;2016;16:30;25.0;7.28;14.85
Thu;1;9;2016;16:45;24.0;7.3;14.86
Thu;1;9;2016;17:00;25.0;7.27;14.85
Thu;1;9;2016;17:15;25.0;7.23;14.84
Thu;1;9;2016;17:30;25.0;7.22;14.85
Thu;1;9;2016;17:45;24.0;7.21;14.85
Thu;1;9;2016;18:00;25.0;7.2;14.86
Thu;1;9;2016;18:15;24.0;7.16;14.85
Thu;1;9;2016;18:30;24.0;7.14;14.85
Thu;1;9;2016;18:45;23.0;7.11;14.85
Thu;1;9;2016;19:00;21.0;4.21;14.88
Thu;1;9;2016;19:15;22.0;6.43;14.9
Thu;1;9;2016;19:30;23.0;6.64;14.9
Thu;1;9;2016;19:45;23.0;6.6;14.87
Thu;1;9;2016;20:00;21.0;4.35;14.86
Thu;1;9;2016;20:15;22.0;6.18;14.91
Thu;1;9;2016;20:30;22.0;5.87;14.9
Thu;1;9;2016;20:45;20.0;4.23;14.91
Thu;1;9;2016;21:00;22.0;6.44;14.9
Thu;1;9;2016;21:15;21.0;5.24;14.89
Thu;1;9;2016;21:30;20.0;4.76;14.91
Thu;1;9;2016;21:45;22.0;6.22;14.9
Thu;1;9;2016;22:00;22.0;6.14;14.91
Thu;1;9;2016;22:15;22.0;6.14;14.89
Thu;1;9;2016;22:30;21.0;5.34;14.85
Thu;1;9;2016;22:45;20.0;4.32;14.91
Thu;1;9;2016;23:00;22.0;6.3;14.91
Thu;1;9;2016;23:15;20.0;4.3;14.92
Thu;1;9;2016;23:30;21.0;5.6;14.91
Thu;1;9;2016;23:45;22.0;6.22;14.89
Fri;2;9;2016;00:00;20.0;3.71;14.9
Fri;2;9;2016;00:15;22.0;6.15;14.9
Fri;2;9;2016;00:30;22.0;6.06;14.89
Fri;2;9;2016;00:45;21.0;6.05;14.87
Fri;2;9;2016;01:00;22.0;5.81;14.85
Fri;2;9;2016;01:15;19.0;3.67;14.86
Fri;2;9;2016;01:30;22.0;6.29;14.87
Fri;2;9;2016;01:45;21.0;5.02;14.87
Fri;2;9;2016;02:00;20.0;4.63;14.88
Fri;2;9;2016;02:15;22.0;6.23;14.85
Fri;2;9;2016;02:30;21.0;4.59;14.85
Fri;2;9;2016;02:45;21.0;5.12;14.86
Fri;2;9;2016;03:00;22.0;6.06;14.86
Fri;2;9;2016;03:15;21.0;6.04;14.84
Fri;2;9;2016;03:30;22.0;6.03;14.81
Fri;2;9;2016;03:45;19.0;3.54;14.82
Fri;2;9;2016;04:00;22.0;6.07;14.85
Fri;2;9;2016;04:15;21.0;5.64;14.84
Fri;2;9;2016;04:30;20.0;4.0;14.85
Fri;2;9;2016;04:45;22.0;6.28;14.83
Fri;2;9;2016;05:00;21.0;5.15;14.82
Fri;2;9;2016;05:15;20.0;4.49;14.85
Fri;2;9;2016;05:30;22.0;6.11;14.85
Fri;2;9;2016;05:45;22.0;6.08;14.82
Fri;2;9;2016;06:00;22.0;6.08;14.81
Fri;2;9;2016;06:15;20.0;4.44;14.8
Fri;2;9;2016;06:30;21.0;5.22;14.85
Fri;2;9;2016;06:45;22.0;6.17;14.84
Fri;2;9;2016;07:00;19.0;3.66;14.83
Fri;2;9;2016;07:15;22.0;6.15;14.84
Fri;2;9;2016;07:30;21.0;6.07;14.83
Fri;2;9;2016;07:45;20.0;3.55;14.86
Fri;2;9;2016;08:00;22.0;6.15;14.87
Fri;2;9;2016;08:15;21.0;6.07;14.85
Fri;2;9;2016;08:30;22.0;6.09;14.84
Fri;2;9;2016;08:45;20.0;4.35;14.83
Fri;2;9;2016;09:00;23.0;5.56;14.9
Fri;2;9;2016;09:15;23.0;6.31;14.89
Fri;2;9;2016;09:30;21.0;4.23;14.89
Fri;2;9;2016;09:45;23.0;5.94;14.9
Fri;2;9;2016;10:00;22.0;6.33;14.89
Fri;2;9;2016;10:15;21.0;4.46;14.9
Fri;2;9;2016;10:30;23.0;5.61;14.94
Fri;2;9;2016;10:45;22.0;6.23;14.89
Fri;2;9;2016;11:00;23.0;6.2;14.89
Fri;2;9;2016;11:15;24.0;6.22;14.88
Fri;2;9;2016;11:30;23.0;6.27;14.87
Fri;2;9;2016;11:45;21.0;3.9;14.89
Fri;2;9;2016;12:00;24.0;6.45;14.91
Fri;2;9;2016;12:15;24.0;6.48;14.89
Fri;2;9;2016;12:30;21.0;4.7;14.89
Fri;2;9;2016;12:45;23.0;5.96;14.91
Fri;2;9;2016;13:00;24.0;6.64;14.9
Fri;2;9;2016;13:15;23.0;6.58;14.88
Fri;2;9;2016;13:30;23.0;5.1;14.89
Fri;2;9;2016;13:45;23.0;6.11;14.93
Fri;2;9;2016;14:00;24.0;6.99;14.9
Fri;2;9;2016;14:15;26.0;6.94;14.9
Fri;2;9;2016;14:30;25.0;6.99;14.91
Fri;2;9;2016;14:45;26.0;7.1;14.9
Fri;2;9;2016;15:00;26.0;7.35;14.9
Fri;2;9;2016;15:15;25.0;7.37;14.89
Fri;2;9;2016;15:30;25.0;7.34;14.9
Fri;2;9;2016;15:45;25.0;7.35;14.91
Fri;2;9;2016;16:00;25.0;7.36;14.89
Fri;2;9;2016;16:15;25.0;7.36;14.9
Fri;2;9;2016;16:30;25.0;7.36;14.9
Fri;2;9;2016;16:45;25.0;7.35;14.9
Fri;2;9;2016;17:00;25.0;7.34;14.91
Fri;2;9;2016;17:15;25.0;7.37;14.89
Fri;2;9;2016;17:30;25.0;7.33;14.89
Fri;2;9;2016;17:45;24.0;7.33;14.89
Fri;2;9;2016;18:00;25.0;7.3;14.88
Fri;2;9;2016;18:15;24.0;7.26;14.9
Fri;2;9;2016;18:30;24.0;7.21;14.89
Fri;2;9;2016;18:45;23.0;7.17;14.89
Fri;2;9;2016;19:00;24.0;7.05;14.89
Fri;2;9;2016;19:15;23.0;6.87;14.88
Fri;2;9;2016;19:30;23.0;6.62;14.88
Fri;2;9;2016;19:45;20.0;4.4;14.86
Fri;2;9;2016;20:00;22.0;6.26;14.9
Fri;2;9;2016;20:15;22.0;6.43;14.89
Fri;2;9;2016;20:30;19.0;3.67;14.9
Fri;2;9;2016;20:45;22.0;6.11;14.91
Fri;2;9;2016;21:00;22.0;6.17;14.86
Fri;2;9;2016;21:15;22.0;6.15;14.86
Fri;2;9;2016;21:30;22.0;6.16;14.85
Fri;2;9;2016;21:45;22.0;6.15;14.84
Fri;2;9;2016;22:00;20.0;4.67;14.86
Fri;2;9;2016;22:15;21.0;5.05;14.89
Fri;2;9;2016;22:30;22.0;6.28;14.89
Fri;2;9;2016;22:45;20.0;3.9;14.9
Fri;2;9;2016;23:00;21.0;6.1;14.91
Fri;2;9;2016;23:15;22.0;6.19;14.9
Fri;2;9;2016;23:30;20.0;3.68;14.9
Fri;2;9;2016;23:45;22.0;6.06;14.89
Sat;3;9;2016;00:00;21.0;6.09;14.85
Sat;3;9;2016;00:15;22.0;6.11;14.84
Sat;3;9;2016;00:30;22.0;6.1;14.85
Sat;3;9;2016;00:45;22.0;6.09;14.83
Sat;3;9;2016;01:00;20.0;4.04;14.83
Sat;3;9;2016;01:15;21.0;5.59;14.88
Sat;3;9;2016;01:30;22.0;6.15;14.86
Sat;3;9;2016;01:45;19.0;3.56;14.88
Sat;3;9;2016;02:00;22.0;6.34;14.86
Sat;3;9;2016;02:15;21.0;5.68;14.84
Sat;3;9;2016;02:30;20.0;3.94;14.86
Sat;3;9;2016;02:45;22.0;6.18;14.82
Sat;3;9;2016;03:00;22.0;6.1;14.82
Sat;3;9;2016;03:15;22.0;6.09;14.79
Sat;3;9;2016;03:30;21.0;6.1;14.79
Sat;3;9;2016;03:45;21.0;4.94;14.79
Sat;3;9;2016;04:00;20.0;4.55;14.84
Sat;3;9;2016;04:15;22.0;6.2;14.85
Sat;3;9;2016;04:30;20.0;4.07;14.83
Sat;3;9;2016;04:45;22.0;5.74;14.84
Sat;3;9;2016;05:00;21.0;6.14;14.83
Sat;3;9;2016;05:15;20.0;3.49;14.83
Sat;3;9;2016;05:30;22.0;6.3;14.85
Sat;3;9;2016;05:45;21.0;5.94;14.82
Sat;3;9;2016;06:00;20.0;3.7;14.84
Sat;3;9;2016;06:15;22.0;6.29;14.83
Sat;3;9;2016;06:30;21.0;5.6;14.82
Sat;3;9;2016;06:45;19.0;3.37;14.85
Sat;3;9;2016;07:00;21.0;4.8;14.86
Sat;3;9;2016;07:15;21.0;6.22;14.81
Sat;3;9;2016;07:30;22.0;6.08;14.8
Sat;3;9;2016;07:45;22.0;6.05;14.8
Sat;3;9;2016;08:00;22.0;6.06;14.8
Sat;3;9;2016;08:15;21.0;6.06;14.81
Sat;3;9;2016;08:30;21.0;4.67;14.81
Sat;3;9;2016;08:45;20.0;4.83;14.86
Sat;3;9;2016;09:00;22.0;6.19;14.86
Sat;3;9;2016;09:15;20.0;3.82;14.87
Sat;3;9;2016;09:30;21.0;6.05;14.89
Sat;3;9;2016;09:45;22.0;6.19;14.86
Sat;3;9;2016;10:00;20.0;3.52;14.88
Sat;3;9;2016;10:15;22.0;6.37;14.88
Sat;3;9;2016;10:30;21.0;6.01;14.87
Sat;3;9;2016;10:45;20.0;3.34;14.91
Sat;3;9;2016;11:00;19.0;4.18;14.89
Sat;3;9;2016;11:15;23.0;6.43;14.87
Sat;3;9;2016;11:30;22.0;6.33;14.86
Sat;3;9;2016;11:45;21.0;6.28;14.85
Sat;3;9;2016;12:00;22.0;6.29;14.87
Sat;3;9;2016;12:15;23.0;6.34;14.85
Sat;3;9;2016;12:30;21.0;6.36;14.84
Sat;3;9;2016;12:45;22.0;5.56;14.84
Sat;3;9;2016;13:00;20.0;4.44;14.89
Sat;3;9;2016;13:15;22.0;6.84;14.91
Sat;3;9;2016;13:30;23.0;6.83;14.89
Sat;3;9;2016;13:45;22.0;6.85;14.88
Sat;3;9;2016;14:00;22.0;5.66;14.87
Sat;3;9;2016;14:15;21.0;5.53;14.9
Sat;3;9;2016;14:30;23.0;7.4;14.91
Sat;3;9;2016;14:45;22.0;6.11;14.89
Sat;3;9;2016;15:00;22.0;6.06;14.93
Sat;3;9;2016;15:15;23.0;7.54;14.9
Sat;3;9;2016;15:30;23.0;7.39;14.89
Sat;3;9;2016;15:45;20.0;4.74;14.92
Sat;3;9;2016;16:00;23.0;7.48;14.91
Sat;3;9;2016;16:15;23.0;7.3;14.9
Sat;3;9;2016;16:30;23.0;7.26;14.89
Sat;3;9;2016;16:45;23.0;7.26;14.89
Sat;3;9;2016;17:00;23.0;7.24;14.9
Sat;3;9;2016;17:15;23.0;7.24;14.88
Sat;3;9;2016;17:30;22.0;6.22;14.88
Sat;3;9;2016;17:45;22.0;5.65;14.91
Sat;3;9;2016;18:00;23.0;7.33;14.89
Sat;3;9;2016;18:15;22.0;6.22;14.9
Sat;3;9;2016;18:30;21.0;5.28;14.91
Sat;3;9;2016;18:45;22.0;6.74;14.87
Sat;3;9;2016;19:00;22.0;6.64;14.85
Sat;3;9;2016;19:15;23.0;6.62;14.85
Sat;3;9;2016;19:30;22.0;6.59;14.85
Sat;3;9;2016;19:45;22.0;6.57;14.84
Sat;3;9;2016;20:00;21.0;5.39;14.84
Sat;3;9;2016;20:15;20.0;4.5;14.88
Sat;3;9;2016;20:30;23.0;6.37;14.88
Sat;3;9;2016;20:45;20.0;4.33;14.89
Sat;3;9;2016;21:00;21.0;5.85;14.89
Sat;3;9;2016;21:15;22.0;6.3;14.88
Sat;3;9;2016;21:30;20.0;4.06;14.88
Sat;3;9;2016;21:45;22.0;5.9;14.9
Sat;3;9;2016;22:00;22.0;6.13;14.9
Sat;3;9;2016;22:15;21.0;6.12;14.88
Sat;3;9;2016;22:30;22.0;6.12;14.86
Sat;3;9;2016;22:45;22.0;5.57;14.84
Sat;3;9;2016;23:00;19.0;4.07;14.89
Sat;3;9;2016;23:15;22.0;6.35;14.89
Sat;3;9;2016;23:30;21.0;5.19;14.89
Sat;3;9;2016;23:45;21.0;4.74;14.92
Sun;4;9;2016;00:00;22.0;6.3;14.88
Sun;4;9;2016;00:15;21.0;5.11;14.87
Sun;4;9;2016;00:30;20.0;4.54;14.91
Sun;4;9;2016;00:45;22.0;6.15;14.85
Sun;4;9;2016;01:00;22.0;6.09;14.83
Sun;4;9;2016;01:15;21.0;6.08;14.82
Sun;4;9;2016;01:30;22.0;6.11;14.81
Sun;4;9;2016;01:45;21.0;4.84;14.81
Sun;4;9;2016;02:00;20.0;4.69;14.88
Sun;4;9;2016;02:15;22.0;6.07;14.86
Sun;4;9;2016;02:30;22.0;6.08;14.85
Sun;4;9;2016;02:45;21.0;5.58;14.81
Sun;4;9;2016;03:00;20.0;3.92;14.85
Sun;4;9;2016;03:15;22.0;6.28;14.86
Sun;4;9;2016;03:30;20.0;4.78;14.84
Sun;4;9;2016;03:45;21.0;4.99;14.87
Sun;4;9;2016;04:00;22.0;6.21;14.84
Sun;4;9;2016;04:15;20.0;4.42;14.84
Sun;4;9;2016;04:30;19.0;3.62;14.88
Sun;4;9;2016;04:45;22.0;5.92;14.83
Sun;4;9;2016;05:00;22.0;6.16;14.81
Sun;4;9;2016;05:15;21.0;6.07;14.8
Sun;4;9;2016;05:30;22.0;6.07;14.8
Sun;4;9;2016;05:45;22.0;6.06;14.81
Sun;4;9;2016;06:00;22.0;6.05;14.79
Sun;4;9;2016;06:15;19.0;3.82;14.8
Sun;4;9;2016;06:30;21.0;5.57;14.84
Sun;4;9;2016;06:45;22.0;6.04;14.83
Sun;4;9;2016;07:00;22.0;6.03;14.83
Sun;4;9;2016;07:15;20.0;4.57;14.79
Sun;4;9;2016;07:30;21.0;4.97;14.85
Sun;4;9;2016;07:45;22.0;6.16;14.84
Sun;4;9;2016;08:00;19.0;3.76;14.85
Sun;4;9;2016;08:15;22.0;6.01;14.89
Sun;4;9;2016;08:30;22.0;6.11;14.85
Sun;4;9;2016;08:45;19.0;3.58;14.86
Sun;4;9;2016;09:00;23.0;7.02;14.85
Sun;4;9;2016;09:15;23.0;7.83;14.83
Sun;4;9;2016;09:30;24.0;7.71;14.85
Sun;4;9;2016;09:45;22.0;6.39;14.84
Sun;4;9;2016;10:00;22.0;6.4;14.85
Sun;4;9;2016;10:15;22.0;6.52;14.86
Sun;4;9;2016;10:30;24.0;7.97;14.86
Sun;4;9;2016;10:45;24.0;8.01;14.87
Sun;4;9;2016;11:00;23.0;8.03;14.86
Sun;4;9;2016;11:15;24.0;8.08;14.85
Sun;4;9;2016;11:30;24.0;8.12;14.85
Sun;4;9;2016;11:45;24.0;8.19;14.85
Sun;4;9;2016;12:00;24.0;8.25;14.87
Sun;4;9;2016;12:15;24.0;8.28;14.85
Sun;4;9;2016;12:30;24.0;8.29;14.86
Sun;4;9;2016;12:45;24.0;8.32;14.85
Sun;4;9;2016;13:00;24.0;8.35;14.85
Sun;4;9;2016;13:15;24.0;8.35;14.86
Sun;4;9;2016;13:30;24.0;8.38;14.85
Sun;4;9;2016;13:45;24.0;8.39;14.86
Sun;4;9;2016;14:00;24.0;8.41;14.86
Sun;4;9;2016;14:15;24.0;8.44;14.86
Sun;4;9;2016;14:30;24.0;8.46;14.88
Sun;4;9;2016;14:45;24.0;8.48;14.87
Sun;4;9;2016;15:00;24.0;8.48;14.87
Sun;4;9;2016;15:15;24.0;8.49;14.87
Sun;4;9;2016;15:30;25.0;8.5;14.87
Sun;4;9;2016;15:45;24.0;8.52;14.87
Sun;4;9;2016;16:00;24.0;8.53;14.88
Sun;4;9;2016;16:15;24.0;8.53;14.86
Sun;4;9;2016;16:30;24.0;8.57;14.87
Sun;4;9;2016;16:45;25.0;8.55;14.87
Sun;4;9;2016;17:00;21.0;5.75;14.89
Sun;4;9;2016;17:15;23.0;7.65;14.88
Sun;4;9;2016;17:30;23.0;7.55;14.87
Sun;4;9;2016;17:45;24.0;7.51;14.86
Sun;4;9;2016;18:00;23.0;7.44;14.86
Sun;4;9;2016;18:15;23.0;7.35;14.86
Sun;4;9;2016;18:30;23.0;7.3;14.87
Sun;4;9;2016;18:45;23.0;7.25;14.85
Sun;4;9;2016;19:00;22.0;7.22;14.86
Sun;4;9;2016;19:15;23.0;7.17;14.85
Sun;4;9;2016;19:30;23.0;7.11;14.85
Sun;4;9;2016;19:45;23.0;7.06;14.86
Sun;4;9;2016;20:00;22.0;7.02;14.85
Sun;4;9;2016;20:15;23.0;7.01;14.85
Sun;4;9;2016;20:30;20.0;4.26;14.89
Sun;4;9;2016;20:45;23.0;6.94;14.91
Sun;4;9;2016;21:00;22.0;6.74;14.91
Sun;4;9;2016;21:15;20.0;4.18;14.9
Sun;4;9;2016;21:30;23.0;6.9;14.92
Sun;4;9;2016;21:45;22.0;6.68;14.89
Sun;4;9;2016;22:00;21.0;5.03;14.89
Sun;4;9;2016;22:15;21.0;5.65;14.92
Sun;4;9;2016;22:30;22.0;6.46;14.87
Sun;4;9;2016;22:45;22.0;6.19;14.86
Sun;4;9;2016;23:00;22.0;6.18;14.85
Sun;4;9;2016;23:15;22.0;6.15;14.85
Sun;4;9;2016;23:30;22.0;6.15;14.85
Sun;4;9;2016;23:45;20.0;4.1;14.85
Mon;5;9;2016;00:00;21.0;5.69;14.89
Mon;5;9;2016;00:15;22.0;6.26;14.87
Mon;5;9;2016;00:30;19.0;3.74;14.88
Mon;5;9;2016;00:45;22.0;6.34;14.89
Mon;5;9;2016;01:00;22.0;6.21;14.86
Mon;5;9;2016;01:15;20.0;3.85;14.87
Mon;5;9;2016;01:30;22.0;5.97;14.87
Mon;5;9;2016;01:45;21.0;6.12;14.82
Mon;5;9;2016;02:00;22.0;6.1;14.83
Mon;5;9;2016;02:15;22.0;6.08;14.81
Mon;5;9;2016;02:30;22.0;6.09;14.8
Mon;5;9;2016;02:45;19.0;3.63;14.82
Mon;5;9;2016;03:00;22.0;6.01;14.85
Mon;5;9;2016;03:15;22.0;5.84;14.85
Mon;5;9;2016;03:30;19.0;3.87;14.86
Mon;5;9;2016;03:45;22.0;6.32;14.84
Mon;5;9;2016;04:00;21.0;5.5;14.83
Mon;5;9;2016;04:15;20.0;4.22;14.84
Mon;5;9;2016;04:30;22.0;6.11;14.85
Mon;5;9;2016;04:45;22.0;6.06;14.82
Mon;5;9;2016;05:00;22.0;6.05;14.8
Mon;5;9;2016;05:15;20.0;4.93;14.78
Mon;5;9;2016;05:30;20.0;4.53;14.83
Mon;5;9;2016;05:45;22.0;6.21;14.84
Mon;5;9;2016;06:00;20.0;4.06;14.82
Mon;5;9;2016;06:15;22.0;5.8;14.84
Mon;5;9;2016;06:30;21.0;6.17;14.82
Mon;5;9;2016;06:45;20.0;3.52;14.83
Mon;5;9;2016;07:00;19.0;4.04;14.85
Mon;5;9;2016;07:15;22.0;6.32;14.81
Mon;5;9;2016;07:30;22.0;6.16;14.81
Mon;5;9;2016;07:45;22.0;6.08;14.8
Mon;5;9;2016;08:00;22.0;6.07;14.81
Mon;5;9;2016;08:15;21.0;6.07;14.82
Mon;5;9;2016;08:30;22.0;6.08;14.81
Mon;5;9;2016;08:45;20.0;3.83;14.83
Mon;5;9;2016;09:00;22.0;5.77;14.88
Mon;5;9;2016;09:15;24.0;6.2;14.87
Mon;5;9;2016;09:30;24.0;6.21;14.87
Mon;5;9;2016;09:45;23.0;6.24;14.89
Mon;5;9;2016;10:00;22.0;4.74;14.88
Mon;5;9;2016;10:15;24.0;5.66;14.91
Mon;5;9;2016;10:30;24.0;6.53;14.89
Mon;5;9;2016;10:45;25.0;6.48;14.89
Mon;5;9;2016;11:00;24.0;6.47;14.9
Mon;5;9;2016;11:15;25.0;6.5;14.89
Mon;5;9;2016;11:30;24.0;5.74;14.89
Mon;5;9;2016;11:45;23.0;5.12;14.91
Mon;5;9;2016;12:00;25.0;6.74;14.88
Mon;5;9;2016;12:15;25.0;6.99;14.88
Mon;5;9;2016;12:30;25.0;7.01;14.86
Mon;5;9;2016;12:45;26.0;7.05;14.86
Mon;5;9;2016;13:00;25.0;7.28;14.86
Mon;5;9;2016;13:15;26.0;7.48;14.86
Mon;5;9;2016;13:30;25.0;7.52;14.88
Mon;5;9;2016;13:45;26.0;7.59;14.87
Mon;5;9;2016;14:00;26.0;7.65;14.87
Mon;5;9;2016;14:15;26.0;7.7;14.87
Mon;5;9;2016;14:30;26.0;7.71;14.87
Mon;5;9;2016;14:45;26.0;7.74;14.89
Mon;5;9;2016;15:00;27.0;7.73;14.87
Mon;5;9;2016;15:15;26.0;7.7;14.87
Mon;5;9;2016;15:30;26.0;7.68;14.87
Mon;5;9;2016;15:45;26.0;7.66;14.87
Mon;5;9;2016;16:00;26.0;7.68;14.89
Mon;5;9;2016;16:15;26.0;7.68;14.87
Mon;5;9;2016;16:30;25.0;7.65;14.87
Mon;5;9;2016;16:45;26.0;7.57;14.87
Mon;5;9;2016;17:00;24.0;7.53;14.86
Mon;5;9;2016;17:15;25.0;7.45;14.88
Mon;5;9;2016;17:30;24.0;7.4;14.86
Mon;5;9;2016;17:45;24.0;7.35;14.86
Mon;5;9;2016;18:00;25.0;7.33;14.86
Mon;5;9;2016;18:15;24.0;7.3;14.86
Mon;5;9;2016;18:30;24.0;7.28;14.87
Mon;5;9;2016;18:45;23.0;7.26;14.85
Mon;5;9;2016;19:00;24.0;7.15;14.85
Mon;5;9;2016;19:15;23.0;7.08;14.85
Mon;5;9;2016;19:30;24.0;7.04;14.85
Mon;5;9;2016;19:45;23.0;6.98;14.86
Mon;5;9;2016;20:00;23.0;6.65;14.85
Mon;5;9;2016;20:15;22.0;6.62;14.84
Mon;5;9;2016;20:30;21.0;5.37;14.85
Mon;5;9;2016;20:45;21.0;5.18;14.91
Mon;5;9;2016;21:00;22.0;6.59;14.91
Mon;5;9;2016;21:15;22.0;6.57;14.89
Mon;5;9;2016;21:30;22.0;6.4;14.86
Mon;5;9;2016;21:45;22.0;6.19;14.85
Mon;5;9;2016;22:00;20.0;3.78;14.87
Mon;5;9;2016;22:15;22.0;6.18;14.93
Mon;5;9;2016;22:30;22.0;6.26;14.89
Mon;5;9;2016;22:45;19.0;3.74;14.9
Mon;5;9;2016;23:00;22.0;6.28;14.91
Mon;5;9;2016;23:15;22.0;6.18;14.89
Mon;5;9;2016;23:30;22.0;6.16;14.89
Mon;5;9;2016;23:45;22.0;6.16;14.84
Tue;6;9;2016;00:00;21.0;5.59;14.84
Tue;6;9;2016;00:15;20.0;4.0;14.88
Tue;6;9;2016;00:30;22.0;6.33;14.88
Tue;6;9;2016;00:45;21.0;5.23;14.88
Tue;6;9;2016;01:00;20.0;4.7;14.89
Tue;6;9;2016;01:15;22.0;6.29;14.87
Tue;6;9;2016;01:30;22.0;5.54;14.85
