weekday;day;month;year;time;EA+ Geral ALF2A7+A8 (KWh);EA+ AVAC IT ALF2A7+A8 (KWh);EA+ IT ALF2A7+A8 (KWh)
Sat;10;9;2016;03:15;126.29;40.69;73.73
Sat;10;9;2016;03:30;126.78;40.72;73.93
Sat;10;9;2016;03:45;130.72;44.52;73.69
Sat;10;9;2016;04:00;126.07;40.11;73.72
Sat;10;9;2016;04:15;125.75;40.47;73.55
Sat;10;9;2016;04:30;127.36;42.11;73.69
Sat;10;9;2016;04:45;129.0;43.09;73.56
Sat;10;9;2016;05:00;124.9;38.72;73.7
Sat;10;9;2016;05:15;123.68;37.73;73.69
Sat;10;9;2016;05:30;130.14;44.07;73.61
Sat;10;9;2016;05:45;129.5;43.6;73.5
Sat;10;9;2016;06:00;123.74;38.59;73.61
Sat;10;9;2016;06:15;124.93;39.78;73.59
Sat;10;9;2016;06:30;128.1;42.06;73.52
Sat;10;9;2016;06:45;125.16;39.3;73.56
Sat;10;9;2016;07:00;125.17;39.38;73.31
Sat;10;9;2016;07:15;127.71;41.95;73.77
Sat;10;9;2016;07:30;126.79;41.3;73.77
Sat;10;9;2016;07:45;123.13;38.18;73.47
Sat;10;9;2016;08:00;126.75;41.68;73.91
Sat;10;9;2016;08:15;129.4;43.63;73.42
Sat;10;9;2016;08:30;126.64;40.92;73.76
Sat;10;9;2016;08:45;125.96;40.27;73.54
Sat;10;9;2016;09:00;129.56;43.64;73.71
Sat;10;9;2016;09:15;125.94;40.21;73.81
Sat;10;9;2016;09:30;125.05;40.19;73.72
Sat;10;9;2016;09:45;129.35;44.24;73.47
Sat;10;9;2016;10:00;131.59;45.31;73.64
Sat;10;9;2016;10:15;131.35;44.88;73.9
Sat;10;9;2016;10:30;129.51;43.3;73.68
Sat;10;9;2016;10:45;127.36;40.94;73.68
Sat;10;9;2016;11:00;129.17;44.14;73.78
Sat;10;9;2016;11:15;129.1;44.11;73.61
Sat;10;9;2016;11:30;129.51;44.81;73.87
Sat;10;9;2016;11:45;131.86;46.33;73.93
Sat;10;9;2016;12:00;132.04;46.47;73.56
Sat;10;9;2016;12:15;132.49;46.54;74.14
Sat;10;9;2016;12:30;130.63;45.48;73.65
Sat;10;9;2016;12:45;125.96;40.85;73.58
Sat;10;9;2016;13:00;129.34;44.21;74.02
Sat;10;9;2016;13:15;131.47;45.31;73.72
Sat;10;9;2016;13:30;131.86;45.83;73.7
Sat;10;9;2016;13:45;131.93;45.8;74.02
Sat;10;9;2016;14:00;131.97;46.11;73.62
Sat;10;9;2016;14:15;132.57;47.39;73.74
Sat;10;9;2016;14:30;130.47;45.6;73.83
Sat;10;9;2016;14:45;130.72;44.81;74.01
Sat;10;9;2016;15:00;131.0;45.27;73.98
Sat;10;9;2016;15:15;133.32;47.25;73.66
Sat;10;9;2016;15:30;128.2;42.88;73.77
Sat;10;9;2016;15:45;129.79;44.62;74.17
Sat;10;9;2016;16:00;131.62;46.26;73.66
Sat;10;9;2016;16:15;132.49;46.81;73.8
Sat;10;9;2016;16:30;131.06;45.56;73.94
Sat;10;9;2016;16:45;131.27;45.67;73.64
Sat;10;9;2016;17:00;130.7;45.61;74.04
Sat;10;9;2016;17:15;130.79;45.56;73.49
Sat;10;9;2016;17:30;132.18;46.84;73.77
Sat;10;9;2016;17:45;127.59;41.7;74.07
Sat;10;9;2016;18:00;128.45;42.24;73.56
Sat;10;9;2016;18:15;130.38;44.13;73.97
Sat;10;9;2016;18:30;129.58;43.83;73.92
Sat;10;9;2016;18:45;130.78;45.51;73.71
Sat;10;9;2016;19:00;131.46;46.15;73.99
Sat;10;9;2016;19:15;127.43;41.51;73.74
Sat;10;9;2016;19:30;126.18;40.25;74.0
Sat;10;9;2016;19:45;130.54;44.95;74.08
Sat;10;9;2016;20:00;130.14;44.1;73.65
Sat;10;9;2016;20:15;130.15;44.46;73.92
Sat;10;9;2016;20:30;125.75;40.3;73.9
Sat;10;9;2016;20:45;123.62;37.42;73.93
Sat;10;9;2016;21:00;129.65;43.15;73.9
Sat;10;9;2016;21:15;131.5;45.03;73.92
Sat;10;9;2016;21:30;131.08;44.49;73.9
Sat;10;9;2016;21:45;129.54;43.64;73.85
Sat;10;9;2016;22:00;125.87;40.33;73.97
Sat;10;9;2016;22:15;127.09;41.28;74.11
Sat;10;9;2016;22:30;129.68;43.24;73.88
Sat;10;9;2016;22:45;131.34;44.85;73.95
Sat;10;9;2016;23:00;130.62;44.08;74.02
Sat;10;9;2016;23:15;126.12;39.93;73.99
Sat;10;9;2016;23:30;125.0;39.36;73.81
Sat;10;9;2016;23:45;129.94;44.42;73.73
Sun;11;9;2016;00:00;130.58;44.29;74.1
Sun;11;9;2016;00:15;129.55;43.18;73.8
Sun;11;9;2016;00:30;126.69;40.17;73.73
Sun;11;9;2016;00:45;129.33;43.14;73.86
Sun;11;9;2016;01:00;127.44;41.87;73.82
Sun;11;9;2016;01:15;124.65;39.27;73.68
Sun;11;9;2016;01:30;130.1;44.12;74.04
Sun;11;9;2016;01:45;128.31;42.43;73.52
Sun;11;9;2016;02:00;126.55;40.14;73.6
Sun;11;9;2016;02:15;130.68;44.67;73.69
Sun;11;9;2016;02:30;125.51;39.73;73.71
Sun;11;9;2016;02:45;127.91;42.47;73.58
Sun;11;9;2016;03:00;129.43;44.19;73.86
Sun;11;9;2016;03:15;123.87;37.95;73.61
Sun;11;9;2016;03:30;129.64;43.35;73.53
Sun;11;9;2016;03:45;129.57;43.55;73.58
Sun;11;9;2016;04:00;125.28;39.19;73.82
Sun;11;9;2016;04:15;125.21;39.7;73.6
Sun;11;9;2016;04:30;127.95;43.02;73.6
Sun;11;9;2016;04:45;126.49;41.54;73.57
Sun;11;9;2016;05:00;124.47;38.95;73.57
Sun;11;9;2016;05:15;128.38;42.34;73.66
Sun;11;9;2016;05:30;129.95;43.81;73.81
Sun;11;9;2016;05:45;128.29;42.61;73.17
Sun;11;9;2016;06:00;123.04;38.0;73.76
Sun;11;9;2016;06:15;130.16;44.8;73.52
Sun;11;9;2016;06:30;127.41;41.43;73.45
Sun;11;9;2016;06:45;124.54;38.91;73.78
Sun;11;9;2016;07:00;127.32;41.4;73.42
Sun;11;9;2016;07:15;129.47;43.76;73.54
Sun;11;9;2016;07:30;125.06;40.0;73.66
Sun;11;9;2016;07:45;128.74;43.81;73.47
Sun;11;9;2016;08:00;125.35;40.07;73.56
Sun;11;9;2016;08:15;125.8;40.03;73.63
Sun;11;9;2016;08:30;129.54;43.61;73.86
Sun;11;9;2016;08:45;127.49;41.99;73.48
Sun;11;9;2016;09:00;126.61;41.24;73.65
Sun;11;9;2016;09:15;129.69;44.79;73.59
Sun;11;9;2016;09:30;129.76;44.74;73.53
Sun;11;9;2016;09:45;131.32;45.64;73.43
Sun;11;9;2016;10:00;130.07;43.73;73.86
Sun;11;9;2016;10:15;127.57;41.53;73.67
Sun;11;9;2016;10:30;128.62;43.24;73.86
Sun;11;9;2016;10:45;129.9;45.02;73.72
Sun;11;9;2016;11:00;130.26;45.51;73.71
Sun;11;9;2016;11:15;132.42;46.65;73.62
Sun;11;9;2016;11:30;131.23;45.27;73.88
Sun;11;9;2016;11:45;131.68;45.75;73.71
Sun;11;9;2016;12:00;131.75;46.35;73.53
Sun;11;9;2016;12:15;131.42;46.15;73.92
Sun;11;9;2016;12:30;130.89;45.73;73.86
Sun;11;9;2016;12:45;131.68;46.61;73.69
Sun;11;9;2016;13:00;132.6;47.07;73.92
Sun;11;9;2016;13:15;131.15;45.69;73.43
Sun;11;9;2016;13:30;131.47;46.47;73.8
Sun;11;9;2016;13:45;132.66;47.54;73.77
Sun;11;9;2016;14:00;131.71;45.62;73.79
Sun;11;9;2016;14:15;133.16;47.15;73.82
Sun;11;9;2016;14:30;132.86;46.51;74.04
Sun;11;9;2016;14:45;133.55;46.84;73.66
Sun;11;9;2016;15:00;132.35;46.57;73.7
Sun;11;9;2016;15:15;131.49;46.24;73.89
Sun;11;9;2016;15:30;132.92;48.02;73.93
Sun;11;9;2016;15:45;131.94;46.77;73.65
Sun;11;9;2016;16:00;131.8;46.17;74.01
Sun;11;9;2016;16:15;133.31;47.33;73.61
Sun;11;9;2016;16:30;132.76;47.06;73.94
Sun;11;9;2016;16:45;131.83;46.71;73.88
Sun;11;9;2016;17:00;130.83;45.62;73.74
Sun;11;9;2016;17:15;132.5;47.57;73.87
Sun;11;9;2016;17:30;131.56;46.17;73.51
Sun;11;9;2016;17:45;131.18;45.1;73.74
Sun;11;9;2016;18:00;132.75;46.8;74.03
Sun;11;9;2016;18:15;130.79;45.59;73.69
Sun;11;9;2016;18:30;130.48;45.18;73.7
Sun;11;9;2016;18:45;130.52;44.95;73.62
Sun;11;9;2016;19:00;130.3;44.26;73.92
Sun;11;9;2016;19:15;127.13;40.9;73.86
Sun;11;9;2016;19:30;129.63;43.65;73.97
Sun;11;9;2016;19:45;129.12;44.04;73.69
Sun;11;9;2016;20:00;127.95;42.55;73.99
Sun;11;9;2016;20:15;129.58;43.52;73.65
Sun;11;9;2016;20:30;129.51;43.1;73.88
Sun;11;9;2016;20:45;129.62;43.28;73.77
Sun;11;9;2016;21:00;128.16;41.86;73.74
Sun;11;9;2016;21:15;128.44;42.71;73.67
Sun;11;9;2016;21:30;127.27;42.32;73.88
Sun;11;9;2016;21:45;125.08;39.66;73.98
Sun;11;9;2016;22:00;129.72;42.98;74.03
Sun;11;9;2016;22:15;128.84;42.45;73.76
Sun;11;9;2016;22:30;127.66;41.33;73.98
Sun;11;9;2016;22:45;128.19;42.54;73.99
Sun;11;9;2016;23:00;126.84;41.5;73.95
Sun;11;9;2016;23:15;128.12;42.37;73.66
Sun;11;9;2016;23:30;128.08;41.98;73.84
Sun;11;9;2016;23:45;129.47;42.99;73.8
Mon;12;9;2016;00:00;128.12;41.7;73.92
Mon;12;9;2016;00:15;128.52;42.55;73.61
Mon;12;9;2016;00:30;126.0;40.76;73.67
Mon;12;9;2016;00:45;128.23;42.75;73.66
Mon;12;9;2016;01:00;126.33;40.12;74.06
Mon;12;9;2016;01:15;129.19;43.13;73.49
Mon;12;9;2016;01:30;125.85;39.83;73.71
Mon;12;9;2016;01:45;128.09;42.05;73.45
Mon;12;9;2016;02:00;126.13;40.81;73.48
Mon;12;9;2016;02:15;126.32;40.95;73.78
Mon;12;9;2016;02:30;125.97;40.26;73.65
Mon;12;9;2016;02:45;129.45;43.39;73.39
Mon;12;9;2016;03:00;124.42;38.43;73.66
Mon;12;9;2016;03:15;127.07;41.1;73.46
Mon;12;9;2016;03:30;127.28;41.45;73.64
Mon;12;9;2016;03:45;124.53;39.5;73.73
Mon;12;9;2016;04:00;126.44;40.66;73.51
Mon;12;9;2016;04:15;128.03;42.03;73.51
Mon;12;9;2016;04:30;126.21;40.3;73.58
Mon;12;9;2016;04:45;125.93;40.09;73.38
Mon;12;9;2016;05:00;127.47;41.4;73.63
Mon;12;9;2016;05:15;125.83;40.59;73.71
Mon;12;9;2016;05:30;126.56;41.5;73.28
Mon;12;9;2016;05:45;124.61;38.86;73.53
Mon;12;9;2016;06:00;128.41;42.51;73.65
Mon;12;9;2016;06:15;124.85;38.94;73.15
Mon;12;9;2016;06:30;127.35;41.55;73.49
Mon;12;9;2016;06:45;125.07;39.39;73.43
Mon;12;9;2016;07:00;125.34;40.5;73.55
Mon;12;9;2016;07:15;124.26;39.23;73.5
Mon;12;9;2016;07:30;127.29;41.47;73.69
Mon;12;9;2016;07:45;126.84;29.91;74.66
Mon;12;9;2016;08:00;109.7;28.82;74.28
Mon;12;9;2016;08:15;106.94;24.19;74.57
Mon;12;9;2016;08:30;133.44;45.78;74.44
Mon;12;9;2016;08:45;135.81;49.53;73.93
Mon;12;9;2016;09:00;134.36;47.79;73.66
Mon;12;9;2016;09:15;135.37;48.45;73.78
Mon;12;9;2016;09:30;135.32;47.93;74.14
Mon;12;9;2016;09:45;134.65;48.1;73.84
Mon;12;9;2016;10:00;134.55;47.2;74.19
Mon;12;9;2016;10:15;128.56;42.3;74.03
Mon;12;9;2016;10:30;133.5;45.82;73.98
Mon;12;9;2016;10:45;135.06;47.35;74.38
Mon;12;9;2016;11:00;137.33;47.89;74.1
Mon;12;9;2016;11:15;135.62;46.9;74.16
Mon;12;9;2016;11:30;134.93;46.51;74.33
Mon;12;9;2016;11:45;136.46;48.15;74.03
Mon;12;9;2016;12:00;135.98;47.84;74.3
Mon;12;9;2016;12:15;136.22;47.8;74.27
Mon;12;9;2016;12:30;135.09;46.9;74.24
Mon;12;9;2016;12:45;133.49;46.42;74.17
Mon;12;9;2016;13:00;134.44;48.15;74.37
Mon;12;9;2016;13:15;133.27;47.39;73.74
Mon;12;9;2016;13:30;134.97;47.68;74.31
Mon;12;9;2016;13:45;133.06;45.2;74.04
Mon;12;9;2016;14:00;134.07;45.82;74.23
Mon;12;9;2016;14:15;135.1;47.04;74.02
Mon;12;9;2016;14:30;134.32;46.75;74.39
Mon;12;9;2016;14:45;134.23;47.34;74.28
Mon;12;9;2016;15:00;133.28;46.13;74.25
Mon;12;9;2016;15:15;133.76;45.72;74.31
Mon;12;9;2016;15:30;134.73;46.66;74.25
Mon;12;9;2016;15:45;134.51;46.78;74.31
Mon;12;9;2016;16:00;134.1;47.24;74.37
Mon;12;9;2016;16:15;133.48;46.59;74.2
Mon;12;9;2016;16:30;133.25;46.37;74.34
Mon;12;9;2016;16:45;132.3;44.95;74.25
Mon;12;9;2016;17:00;132.23;44.71;74.0
Mon;12;9;2016;17:15;133.79;46.34;74.38
Mon;12;9;2016;17:30;133.34;46.29;74.2
Mon;12;9;2016;17:45;132.39;45.78;74.15
Mon;12;9;2016;18:00;131.49;44.78;74.35
Mon;12;9;2016;18:15;133.26;46.0;74.14
Mon;12;9;2016;18:30;132.64;45.44;74.25
Mon;12;9;2016;18:45;131.61;44.6;73.86
Mon;12;9;2016;19:00;130.12;43.72;74.27
Mon;12;9;2016;19:15;130.82;44.71;73.9
Mon;12;9;2016;19:30;131.94;45.76;74.24
Mon;12;9;2016;19:45;131.36;44.91;74.06
Mon;12;9;2016;20:00;130.84;44.31;73.92
Mon;12;9;2016;20:15;130.47;43.32;74.16
Mon;12;9;2016;20:30;127.37;41.06;73.96
Mon;12;9;2016;20:45;127.44;41.47;74.07
Mon;12;9;2016;21:00;130.09;43.94;74.04
Mon;12;9;2016;21:15;130.78;43.98;73.87
Mon;12;9;2016;21:30;131.48;44.53;73.92
Mon;12;9;2016;21:45;131.0;44.29;73.81
Mon;12;9;2016;22:00;130.45;43.77;74.38
Mon;12;9;2016;22:15;124.72;38.91;74.18
Mon;12;9;2016;22:30;129.97;43.97;74.11
Mon;12;9;2016;22:45;131.41;44.76;73.95
Mon;12;9;2016;23:00;130.99;44.66;73.82
Mon;12;9;2016;23:15;129.15;43.1;74.14
Mon;12;9;2016;23:30;125.46;39.59;73.94
Mon;12;9;2016;23:45;129.0;43.2;73.96
Tue;13;9;2016;00:00;128.8;43.18;73.97
Tue;13;9;2016;00:15;129.39;43.36;73.79
Tue;13;9;2016;00:30;127.5;41.21;73.86
Tue;13;9;2016;00:45;128.32;41.88;73.96
Tue;13;9;2016;01:00;129.74;43.47;73.94
Tue;13;9;2016;01:15;129.54;43.37;73.6
Tue;13;9;2016;01:30;127.94;42.62;73.74
Tue;13;9;2016;01:45;126.25;41.01;73.51
Tue;13;9;2016;02:00;128.29;42.25;73.64
Tue;13;9;2016;02:15;128.63;42.6;73.6
Tue;13;9;2016;02:30;129.96;43.73;73.62
Tue;13;9;2016;02:45;128.1;42.03;73.42
Tue;13;9;2016;03:00;128.02;41.97;73.85
Tue;13;9;2016;03:15;127.74;42.04;73.62
Tue;13;9;2016;03:30;126.74;41.44;73.25
Tue;13;9;2016;03:45;126.82;41.5;73.79
Tue;13;9;2016;04:00;127.24;41.22;73.69
Tue;13;9;2016;04:15;126.26;40.37;73.58
Tue;13;9;2016;04:30;126.39;40.19;73.57
Tue;13;9;2016;04:45;127.51;41.55;73.24
Tue;13;9;2016;05:00;127.79;41.83;74.08
Tue;13;9;2016;05:15;123.39;38.44;73.42
Tue;13;9;2016;05:30;128.52;43.37;73.15
Tue;13;9;2016;05:45;126.74;41.0;73.58
Tue;13;9;2016;06:00;126.65;40.64;73.29
Tue;13;9;2016;06:15;127.56;41.65;73.34
Tue;13;9;2016;06:30;123.56;37.74;73.56
Tue;13;9;2016;06:45;128.96;43.14;73.47
Tue;13;9;2016;07:00;127.49;41.65;73.41
Tue;13;9;2016;07:15;127.16;41.5;73.5
Tue;13;9;2016;07:30;125.57;40.89;73.57
Tue;13;9;2016;07:45;124.96;39.38;73.3
Tue;13;9;2016;08:00;128.59;41.94;73.69
Tue;13;9;2016;08:15;127.76;40.77;73.55
Tue;13;9;2016;08:30;129.26;41.95;73.42
Tue;13;9;2016;08:45;127.77;40.87;73.72
Tue;13;9;2016;09:00;130.49;43.69;73.5
Tue;13;9;2016;09:15;130.92;44.14;74.1
Tue;13;9;2016;09:30;124.83;38.88;73.67
Tue;13;9;2016;09:45;130.83;44.31;74.02
Tue;13;9;2016;10:00;129.74;42.09;74.15
Tue;13;9;2016;10:15;130.69;42.99;73.94
Tue;13;9;2016;10:30;130.0;42.28;74.14
Tue;13;9;2016;10:45;130.51;42.72;73.96
Tue;13;9;2016;11:00;131.64;44.01;74.25
Tue;13;9;2016;11:15;130.74;43.96;74.41
Tue;13;9;2016;11:30;130.91;43.44;73.8
Tue;13;9;2016;11:45;129.53;41.73;74.44
Tue;13;9;2016;12:00;128.18;40.29;74.22
Tue;13;9;2016;12:15;133.01;44.58;74.06
Tue;13;9;2016;12:30;132.74;45.64;74.34
Tue;13;9;2016;12:45;132.01;45.84;74.04
Tue;13;9;2016;13:00;130.8;44.53;74.25
Tue;13;9;2016;13:15;132.26;44.85;74.07
Tue;13;9;2016;13:30;132.82;44.88;74.27
Tue;13;9;2016;13:45;129.83;41.16;74.28
Tue;13;9;2016;14:00;134.25;45.14;74.07
Tue;13;9;2016;14:15;133.45;45.42;74.3
Tue;13;9;2016;14:30;132.4;44.59;74.33
Tue;13;9;2016;14:45;131.01;42.73;74.13
Tue;13;9;2016;15:00;132.35;43.99;74.5
Tue;13;9;2016;15:15;132.61;44.12;74.44
Tue;13;9;2016;15:30;131.77;44.54;73.14
Tue;13;9;2016;15:45;131.92;45.01;73.08
Tue;13;9;2016;16:00;127.41;41.23;72.85
Tue;13;9;2016;16:15;126.33;39.98;73.18
Tue;13;9;2016;16:30;130.94;44.28;73.08
Tue;13;9;2016;16:45;131.51;45.35;72.91
Tue;13;9;2016;17:00;131.47;44.81;73.3
Tue;13;9;2016;17:15;131.66;44.64;72.86
Tue;13;9;2016;17:30;126.31;41.12;72.89
Tue;13;9;2016;17:45;124.57;39.56;72.91
Tue;13;9;2016;18:00;128.52;42.82;73.26
Tue;13;9;2016;18:15;130.02;44.4;72.77
Tue;13;9;2016;18:30;130.19;44.78;72.75
Tue;13;9;2016;18:45;127.96;42.83;72.97
Tue;13;9;2016;19:00;124.27;39.02;72.86
Tue;13;9;2016;19:15;126.06;40.91;72.78
Tue;13;9;2016;19:30;127.25;43.06;72.92
Tue;13;9;2016;19:45;127.62;43.3;72.7
Tue;13;9;2016;20:00;125.85;40.45;72.83
Tue;13;9;2016;20:15;124.13;38.74;72.79
Tue;13;9;2016;20:30;126.92;41.4;72.66
Tue;13;9;2016;20:45;129.05;43.42;72.98
Tue;13;9;2016;21:00;129.33;43.96;72.52
Tue;13;9;2016;21:15;124.79;39.56;72.58
Tue;13;9;2016;21:30;127.12;42.33;72.89
Tue;13;9;2016;21:45;126.87;42.6;72.75
Tue;13;9;2016;22:00;127.87;42.9;72.62
Tue;13;9;2016;22:15;124.47;39.28;73.25
Tue;13;9;2016;22:30;124.15;39.1;72.41
Tue;13;9;2016;22:45;123.15;38.21;72.61
Tue;13;9;2016;23:00;126.69;41.62;72.72
Tue;13;9;2016;23:15;125.89;41.05;72.68
Tue;13;9;2016;23:30;124.73;39.64;72.59
Tue;13;9;2016;23:45;127.18;43.01;72.62
Wed;14;9;2016;00:00;125.17;41.23;72.53
Wed;14;9;2016;00:15;123.44;38.7;72.31
Wed;14;9;2016;00:30;127.9;42.93;72.75
Wed;14;9;2016;00:45;121.7;37.1;72.62
Wed;14;9;2016;01:00;124.1;39.24;72.42
Wed;14;9;2016;01:15;125.53;40.67;72.43
Wed;14;9;2016;01:30;123.67;39.0;72.35
Wed;14;9;2016;01:45;125.81;41.08;72.36
Wed;14;9;2016;02:00;123.7;39.33;72.47
Wed;14;9;2016;02:15;125.41;41.54;72.34
Wed;14;9;2016;02:30;122.68;38.42;72.39
Wed;14;9;2016;02:45;126.71;41.91;72.2
Wed;14;9;2016;03:00;123.5;38.81;72.44
Wed;14;9;2016;03:15;125.66;40.78;72.61
Wed;14;9;2016;03:30;124.94;40.09;72.18
Wed;14;9;2016;03:45;121.64;37.09;72.33
Wed;14;9;2016;04:00;125.9;40.96;72.47
Wed;14;9;2016;04:15;122.39;37.83;72.29
Wed;14;9;2016;04:30;122.59;38.76;72.08
Wed;14;9;2016;04:45;124.35;40.45;72.55
Wed;14;9;2016;05:00;125.4;40.75;72.39
Wed;14;9;2016;05:15;125.31;40.77;71.97
Wed;14;9;2016;05:30;121.26;36.71;72.34
Wed;14;9;2016;05:45;123.49;39.2;72.17
Wed;14;9;2016;06:00;121.96;37.35;72.17
Wed;14;9;2016;06:15;124.95;40.47;72.38
Wed;14;9;2016;06:30;125.22;40.62;71.9
Wed;14;9;2016;06:45;121.27;37.06;72.31
Wed;14;9;2016;07:00;124.95;40.49;72.33
Wed;14;9;2016;07:15;123.14;39.01;72.2
Wed;14;9;2016;07:30;124.7;41.19;72.33
Wed;14;9;2016;07:45;124.74;40.52;72.3
Wed;14;9;2016;08:00;122.99;38.15;72.26
Wed;14;9;2016;08:15;127.01;42.25;72.25
Wed;14;9;2016;08:30;122.01;37.25;72.37
Wed;14;9;2016;08:45;124.86;39.9;72.51
Wed;14;9;2016;09:00;125.43;40.47;72.37
Wed;14;9;2016;09:15;126.16;40.97;72.78
Wed;14;9;2016;09:30;127.28;42.11;72.7
Wed;14;9;2016;09:45;126.65;41.13;72.78
Wed;14;9;2016;10:00;127.18;42.0;72.8
Wed;14;9;2016;10:15;128.24;42.4;72.75
Wed;14;9;2016;10:30;128.45;42.19;72.95
Wed;14;9;2016;10:45;128.4;41.73;72.85
Wed;14;9;2016;11:00;128.38;41.43;72.95
Wed;14;9;2016;11:15;130.9;43.77;72.88
Wed;14;9;2016;11:30;128.51;40.41;72.85
Wed;14;9;2016;11:45;131.32;44.02;73.36
Wed;14;9;2016;12:00;129.32;42.39;72.76
Wed;14;9;2016;12:15;130.34;43.02;72.97
Wed;14;9;2016;12:30;131.13;44.05;73.17
Wed;14;9;2016;12:45;128.96;42.27;72.87
Wed;14;9;2016;13:00;131.59;45.1;73.2
Wed;14;9;2016;13:15;128.65;42.21;73.04
Wed;14;9;2016;13:30;129.17;43.05;72.99
Wed;14;9;2016;13:45;128.32;42.78;73.05
Wed;14;9;2016;14:00;129.43;42.23;72.81
Wed;14;9;2016;14:15;130.97;44.25;73.05
Wed;14;9;2016;14:30;127.14;40.38;73.21
Wed;14;9;2016;14:45;130.92;43.83;72.98
Wed;14;9;2016;15:00;128.04;41.74;73.36
Wed;14;9;2016;15:15;128.69;42.92;73.16
Wed;14;9;2016;15:30;131.31;44.88;73.13
Wed;14;9;2016;15:45;128.72;41.92;73.05
Wed;14;9;2016;16:00;131.01;44.42;73.08
Wed;14;9;2016;16:15;128.89;42.63;73.27
Wed;14;9;2016;16:30;128.6;42.14;73.13
Wed;14;9;2016;16:45;128.78;42.32;72.95
Wed;14;9;2016;17:00;126.77;40.8;72.97
Wed;14;9;2016;17:15;129.41;43.71;73.36
Wed;14;9;2016;17:30;126.42;40.32;72.96
Wed;14;9;2016;17:45;127.68;41.7;72.88
Wed;14;9;2016;18:00;129.69;43.91;73.08
Wed;14;9;2016;18:15;126.74;41.05;73.03
Wed;14;9;2016;18:30;129.52;43.78;72.71
Wed;14;9;2016;18:45;124.93;39.33;73.16
Wed;14;9;2016;19:00;127.51;42.32;72.69
Wed;14;9;2016;19:15;125.95;41.05;73.21
Wed;14;9;2016;19:30;126.55;41.03;72.69
Wed;14;9;2016;19:45;125.37;40.03;73.18
Wed;14;9;2016;20:00;127.41;41.64;72.97
Wed;14;9;2016;20:15;128.09;42.44;72.73
Wed;14;9;2016;20:30;125.0;39.35;72.69
Wed;14;9;2016;20:45;127.54;42.37;72.96
Wed;14;9;2016;21:00;125.25;39.95;72.63
Wed;14;9;2016;21:15;123.05;38.68;72.72
Wed;14;9;2016;21:30;125.97;41.51;73.07
Wed;14;9;2016;21:45;121.97;36.87;72.36
Wed;14;9;2016;22:00;126.6;41.12;73.06
Wed;14;9;2016;22:15;125.89;40.64;72.89
Wed;14;9;2016;22:30;127.3;41.86;72.82
Wed;14;9;2016;22:45;126.25;41.18;72.85
Wed;14;9;2016;23:00;125.05;39.87;72.95
Wed;14;9;2016;23:15;125.8;40.88;72.31
Wed;14;9;2016;23:30;122.66;38.47;72.8
Wed;14;9;2016;23:45;125.81;40.94;72.9
Thu;15;9;2016;00:00;126.28;41.11;72.67
Thu;15;9;2016;00:15;121.96;37.21;72.74
Thu;15;9;2016;00:30;125.33;40.23;72.52
Thu;15;9;2016;00:45;122.91;37.92;72.5
Thu;15;9;2016;01:00;123.25;38.32;72.94
Thu;15;9;2016;01:15;122.31;37.46;72.19
Thu;15;9;2016;01:30;125.25;40.22;72.62
Thu;15;9;2016;01:45;125.38;41.08;72.51
Thu;15;9;2016;02:00;120.79;37.07;72.41
Thu;15;9;2016;02:15;121.18;36.9;72.36
Thu;15;9;2016;02:30;121.73;36.97;72.5
Thu;15;9;2016;02:45;127.27;42.64;72.27
Thu;15;9;2016;03:00;124.64;40.06;72.41
Thu;15;9;2016;03:15;122.82;38.07;72.45
Thu;15;9;2016;03:30;125.07;40.33;72.49
Thu;15;9;2016;03:45;125.21;40.54;72.36
Thu;15;9;2016;04:00;122.65;38.03;72.63
Thu;15;9;2016;04:15;120.75;36.87;72.31
Thu;15;9;2016;04:30;125.73;41.54;72.48
Thu;15;9;2016;04:45;127.39;42.66;72.46
Thu;15;9;2016;05:00;124.36;39.58;72.38
Thu;15;9;2016;05:15;122.45;37.9;72.53
Thu;15;9;2016;05:30;120.96;36.4;72.16
Thu;15;9;2016;05:45;124.46;39.68;72.4
Thu;15;9;2016;06:00;124.7;40.16;72.38
Thu;15;9;2016;06:15;123.08;38.66;72.25
Thu;15;9;2016;06:30;122.44;37.87;72.33
Thu;15;9;2016;06:45;121.36;36.89;72.03
Thu;15;9;2016;07:00;125.79;41.93;72.66
Thu;15;9;2016;07:15;122.36;38.9;72.24
Thu;15;9;2016;07:30;121.7;37.32;72.14
Thu;15;9;2016;07:45;121.8;37.06;72.53
Thu;15;9;2016;08:00;124.7;39.6;72.53
Thu;15;9;2016;08:15;129.04;43.91;72.49
Thu;15;9;2016;08:30;126.44;41.34;72.18
Thu;15;9;2016;08:45;122.95;37.63;72.52
Thu;15;9;2016;09:00;126.05;40.8;72.7
Thu;15;9;2016;09:15;127.08;42.43;72.51
Thu;15;9;2016;09:30;121.33;36.59;72.82
Thu;15;9;2016;09:45;125.56;38.91;72.72
Thu;15;9;2016;10:00;129.28;42.81;72.97
Thu;15;9;2016;10:15;130.28;43.94;72.67
Thu;15;9;2016;10:30;129.86;43.21;72.84
Thu;15;9;2016;10:45;129.22;42.77;72.94
Thu;15;9;2016;11:00;122.12;36.07;72.98
Thu;15;9;2016;11:15;128.41;42.7;73.11
Thu;15;9;2016;11:30;129.58;43.33;72.92
Thu;15;9;2016;11:45;128.95;42.49;73.1
