WiseMetering realtime, exported on November 19, 2016 17:38, by Pedro Castanheira of Vodafone.;;;;;;;;;;;
From January 01, 2016 00:00 to September 30, 2016 23:59, with a rate of 15 minutes.;;;;;;;;;;;
;;;;;;;;;;;
weekday;day;month;year;time;EA+ DTCs (KWh);EA+ GERAL 1 BVTP1 (KWh);EA+ QGD 1 ALF2A1 (KWh);EA+ GERAL 2 BVTP1 (KWh);EA+ QGD 2 ALF1P0 (KWh);EA+ QGD 1 ALF1P0 (KWh);EA+ Geral ALF2A7+A8 (KWh)
Sun;10;07;2016;15:15;238,22;41,12;23,7;1,79;25;13;133,6
Sun;10;07;2016;15:30;240,38;40,51;24,19;1,63;25,2;16;132,85
Sun;10;07;2016;15:45;239,6;42,94;23,81;1,75;25,3;13;132,79
Sun;10;07;2016;16:00;239,49;41,46;22,23;1,76;25;16;133,05
Sun;10;07;2016;16:15;235,8;40,16;23,91;1,63;25;12;133,1
Sun;10;07;2016;16:30;242,61;42,55;24,21;1,8;25;17;132,06
Sun;10;07;2016;16:45;239,61;41,95;24,25;1,59;25,5;13;133,32
Sun;10;07;2016;17:00;239,45;40,06;24,23;1,81;24,7;16;132,65
Sun;10;07;2016;17:15;238,7;41,84;23,25;1,66;25,3;13;133,65
Sun;10;07;2016;17:30;242,34;42,3;23,73;1,72;25;16;133,59
Sun;10;07;2016;17:45;234,65;39,76;22,51;1,8;25;14;131,58
Sun;10;07;2016;18:00;239,21;41,79;24,73;1,59;25;14;132,11
Sun;10;07;2016;18:15;238,16;42,29;23,16;1,81;25,5;14;131,4
Sun;10;07;2016;18:30;236,42;40,01;22,97;1,63;25;14;132,81
Sun;10;07;2016;18:45;239,09;41,34;23,58;1,76;25;15;132,4
Sun;10;07;2016;19:00;237,88;42,44;23,6;1,76;25;12;133,09
Sun;10;07;2016;19:15;238,01;39,73;23,11;1,63;25,2;16;132,34
Sun;10;07;2016;19:30;232,47;40,55;22,39;1,79;24,8;15;127,94
Sun;10;07;2016;19:45;232;42,42;24,27;1,59;25,5;12;126,22
Sun;10;07;2016;20:00;237,29;39,75;23,79;1,79;25;16;130,97
Sun;10;07;2016;20:15;231,76;40,97;22,29;1,62;25;12;129,88
Sun;10;07;2016;20:30;239,19;43,07;21,41;1,75;25;16;131,96
Sun;10;07;2016;20:45;229,06;39,92;23,87;1,79;25;10;128,48
Sun;10;07;2016;21:00;232,78;39,86;23,9;1,6;25;16;126,43
Sun;10;07;2016;21:15;231,1;42,32;20,79;1,77;25,2;12;129,03
Sun;10;07;2016;21:30;234,43;40,09;23,8;1,6;24,8;14;130,13
Sun;10;07;2016;21:45;231,53;40,24;23,17;1,79;25;11;130,34
Sun;10;07;2016;22:00;231,38;42,22;21,41;1,66;25;15;126,09
Sun;10;07;2016;22:15;230,53;40,05;22,76;1,7;25,5;12;128,52
Sun;10;07;2016;22:30;235,88;39,99;23,7;1,78;25;14;131,4
Sun;10;07;2016;22:45;231,28;42,72;22,47;1,59;24,7;11;128,81
Sun;10;07;2016;23:00;229,49;41,01;21,56;1,78;25;14;126,14
Sun;10;07;2016;23:15;232,63;39,62;24,16;1,59;25,3;13;128,96
Sun;10;07;2016;23:30;233,81;41,98;22,1;1,77;25;12;130,96
Sun;10;07;2016;23:45;231,91;42,32;22,67;1,71;25;12;128,21
Mon;11;07;2016;00:00;227,46;39,8;22,52;1,65;25;13;125,49
Mon;11;07;2016;00:15;233,76;41;23,43;1,78;25,5;14;128,05
Mon;11;07;2016;00:30;231,39;42,52;20,63;1,59;25;11;130,65
Mon;11;07;2016;00:45;231,38;39,63;23,57;1,78;24,7;14;127,71
Mon;11;07;2016;01:00;229;39,83;23,57;1,63;25,3;11;127,67
Mon;11;07;2016;01:15;235,69;42,56;20,66;1,74;25,2;16;129,53
Mon;11;07;2016;01:30;229,35;39,7;23,61;1,75;24,8;10;129,48
Mon;11;07;2016;01:45;231,62;39,42;23,72;1,61;25;15;126,88
Mon;11;07;2016;02:00;229,72;42,13;20,89;1,78;25;12;127,93
Mon;11;07;2016;02:15;236,86;40,09;23,37;1,59;25,5;16;130,31
Mon;11;07;2016;02:30;226,75;39,48;22,54;1,77;24,5;12;126,47
Mon;11;07;2016;02:45;231,89;42,33;22,24;1,63;25;15;125,69
Mon;11;07;2016;03:00;232,73;39,54;21,71;1,73;25;13;131,76
Mon;11;07;2016;03:15;231,74;39,89;22,66;1,75;25;13;129,45
Mon;11;07;2016;03:30;231,08;42,35;22,66;1,61;25;14;125,47
Mon;11;07;2016;03:45;228,3;40;22,48;1,77;25;13;126,04
Mon;11;07;2016;04:00;228,74;39,94;21,06;1,59;25;15;126,16
Mon;11;07;2016;04:15;235,3;42,28;23,7;1,77;24,5;12;131,05
Mon;11;07;2016;04:30;233,28;40,25;23,01;1,66;25;15;128,37
Mon;11;07;2016;04:45;223,79;39,55;21,52;1,71;25;10;126,01
Mon;11;07;2016;05:00;234,7;42,09;21,96;1,77;25;15;128,88
Mon;11;07;2016;05:15;228,12;40,24;23,75;1,59;25;13;124,55
Mon;11;07;2016;05:30;226,25;39,3;20,24;1,77;24,5;14;126,43
Mon;11;07;2016;05:45;229,63;42,25;22,65;1,59;25;12;126,14
Mon;11;07;2016;06:00;230,36;40,19;22,51;1,78;25;11;129,88
Mon;11;07;2016;06:15;228,87;38,92;22,1;1,63;25;16;125,23
Mon;11;07;2016;06:30;227,97;42,6;22,76;1,73;24,5;11;125,38
Mon;11;07;2016;06:45;227,1;40,63;21,33;1,75;25;13;125,38
Mon;11;07;2016;07:00;230,11;39,44;22,88;1,63;25;12;129,17
Mon;11;07;2016;07:15;231,12;42,24;22,85;1,77;25;14;125,26
Mon;11;07;2016;07:30;229,09;39,62;21,11;1,59;25;14;127,77
Mon;11;07;2016;07:45;227,05;39,76;22,98;1,76;24,5;10;128,05
Mon;11;07;2016;08:00;238,8;47,11;23,47;1,62;25;15;126,6
Mon;11;07;2016;08:15;233,08;44,21;21,39;1,72;25,5;12;128,26
Mon;11;07;2016;08:30;234,46;42,01;22;1,72;25;14;129,73
Mon;11;07;2016;08:45;235,48;45,42;23,66;1,63;25;12;127,78
Mon;11;07;2016;09:00;238,08;44,03;21,74;1,84;24,7;15;130,78
Mon;11;07;2016;09:15;237,98;43,43;21,92;1,59;25,3;13;132,74
Mon;11;07;2016;09:30;240,84;45,64;22,59;1,82;25;13;132,79
Mon;11;07;2016;09:45;235,46;46,02;21,71;1,66;25;13;128,06
Mon;11;07;2016;10:00;239,18;43,52;23,74;1,73;25;16;129,19
Mon;11;07;2016;10:15;239,47;45,04;23,19;1,81;25,5;11;132,93
Mon;11;07;2016;10:30;245,92;46,42;21,94;1,59;25;17;133,98
Mon;11;07;2016;10:45;240,46;43,41;22,67;1,8;25;13;134,58
Mon;11;07;2016;11:00;243,76;44,25;22,81;1,66;25,2;15;134,84
Mon;11;07;2016;11:15;241,68;47,01;22,97;1,73;25,3;13;131,68
Mon;11;07;2016;11:30;244,7;44,57;23,45;1,78;25;16;133,91
Mon;11;07;2016;11:45;239,64;43,85;21,95;1,59;25,2;12;135,04
Mon;11;07;2016;12:00;246,76;46,53;22,89;1,78;25,3;15;135,26
Mon;11;07;2016;12:15;244,84;44,78;23,78;1,64;25;14;135,64
Mon;11;07;2016;12:30;244,96;44,11;23,16;1,76;25,5;15;135,43
Mon;11;07;2016;12:45;246,23;46,51;23,45;1,79;25;15;134,48
Mon;11;07;2016;13:00;242,63;45,73;21,61;1,62;25;14;134,67
Mon;11;07;2016;13:15;239,85;43,18;22,72;1,82;25,2;15;131,94
Mon;11;07;2016;13:30;242,69;45,32;23,64;1,59;25,3;15;131,85
Mon;11;07;2016;13:45;242,2;45,84;23,38;1,81;25;12;134,17
Mon;11;07;2016;14:00;247,53;44,01;23,51;1,72;25;17;136,28
Mon;11;07;2016;14:15;246,07;44,52;23,36;1,67;25,5;16;135,02
Mon;11;07;2016;14:30;242,72;46,75;22,92;1,82;25;12;134,23
Mon;11;07;2016;14:45;243,05;43,88;22,05;1,59;25,5;16;134,02
Mon;11;07;2016;15:00;244,93;45,44;23,99;1,82;25;14;134,68
Mon;11;07;2016;15:15;248,18;46,94;23,5;1,65;25,2;17;133,89
Mon;11;07;2016;15:30;238,19;43,84;23,63;1,74;25,3;12;131,68
Mon;11;07;2016;15:45;247,36;43,96;22,82;1,78;25;17;136,8
Mon;11;07;2016;16:00;244,99;46,85;22,6;1,63;25;13;135,9
Mon;11;07;2016;16:15;246,21;44,49;23,74;1,82;25,2;17;133,96
Mon;11;07;2016;16:30;240,87;44,08;23,82;1,58;25,3;12;134,09
Mon;11;07;2016;16:45;250,1;47,3;23,75;1,58;25,2;16;136,26
Mon;11;07;2016;17:00;242,78;44,87;21,64;1,58;25,3;13;136,39
Mon;11;07;2016;17:15;245,87;44,1;23,37;1,58;25;17;134,82
Mon;11;07;2016;17:30;243,48;46,72;23,92;1,58;25,2;11;135,06
Mon;11;07;2016;17:45;245,98;44,94;23,85;1,58;25;16;134,6
Mon;11;07;2016;18:00;237,84;42,03;21,79;1,58;25,3;14;133,14
Mon;11;07;2016;18:15;241,3;44,61;22,78;1,58;25;15;132,33
Mon;11;07;2016;18:30;240,17;43,45;24,42;1,58;25;13;132,72
Mon;11;07;2016;18:45;238,92;41,8;22,65;1,58;25,2;14;133,69
Mon;11;07;2016;19:00;238,03;44,37;22,92;1,58;25;14;130,16
Mon;11;07;2016;19:15;240,24;44,22;22,47;1,58;25,3;15;131,67
Mon;11;07;2016;19:30;236,49;42,77;22,7;1,58;25;13;131,44
Mon;11;07;2016;19:45;241,12;42,97;23,85;1,59;25;15;132,72
Mon;11;07;2016;20:00;236,9;42,47;23,89;1,58;25,5;14;129,47
Mon;11;07;2016;20:15;232,74;39,7;20,86;1,59;25;14;131,58
Mon;11;07;2016;20:30;235,51;42,52;23,13;1,58;25;14;129,28
Mon;11;07;2016;20:45;237,84;43,94;23,47;1,58;25;13;130,84
Mon;11;07;2016;21:00;232,14;39,74;22,78;1,58;25,2;14;128,84
Mon;11;07;2016;21:15;234,84;41,97;22,13;1,58;24,8;13;131,36
Mon;11;07;2016;21:30;234,78;40,51;22,64;1,58;25,5;15;129,56
Mon;11;07;2016;21:45;232,54;39,87;23,57;1,58;25;12;130,52
Mon;11;07;2016;22:00;236,2;42,83;21,92;1,58;25;15;129,86
Mon;11;07;2016;22:15;235,57;41,14;22,7;1,58;25,2;15;129,96
Mon;11;07;2016;22:30;231,88;42,42;22,94;1,58;25;11;128,93
Mon;11;07;2016;22:45;235,64;42;22,96;1,58;25,3;15;128,8
Mon;11;07;2016;23:00;231,9;40,66;21,77;1,58;25;14;128,89
Mon;11;07;2016;23:15;230,21;39,21;21,93;1,58;25;13;129,49
Mon;11;07;2016;23:30;236,1;42,59;23,73;1,58;25,2;12;131,01
Mon;11;07;2016;23:45;233,42;42,11;22,19;1,58;25;16;126,55
Tue;12;07;2016;00:00;233,52;41,17;21,59;1,58;25,3;13;130,88
Tue;12;07;2016;00:15;231,67;42,58;22,99;1,58;25;13;126,51
Tue;12;07;2016;00:30;230,96;39,49;22,7;1,58;25;13;129,2
Tue;12;07;2016;00:45;232,02;39,62;21,48;1,58;25;15;129,35
Tue;12;07;2016;01:00;234,34;42,57;23,34;1,58;25,2;13;128,65
Tue;12;07;2016;01:15;232,7;42,21;22,38;1,58;25,3;12;129,23
Tue;12;07;2016;01:30;231,67;40,63;22,12;1,58;25;14;128,34
Tue;12;07;2016;01:45;234,18;42,14;21,84;1,58;25;14;129,61
Tue;12;07;2016;02:00;228,67;40,46;22,13;1,58;25;12;127,5
Tue;12;07;2016;02:15;231,69;39,4;23,19;1,58;25;14;128,52
Tue;12;07;2016;02:30;230,08;41,82;22,09;1,58;25;13;126,59
Tue;12;07;2016;02:45;231,06;40,56;22,09;1,57;25;13;128,84
Tue;12;07;2016;03:00;229,72;41,47;21,97;1,58;25;12;127,71
Tue;12;07;2016;03:15;234,37;42,86;21,72;1,58;25;14;129,22
Tue;12;07;2016;03:30;231,82;41,62;22,03;1,58;25;14;127,59
Tue;12;07;2016;03:45;225,84;38,74;22,92;1,58;25;12;125,61
Tue;12;07;2016;04:00;232,23;40,53;22,47;1,58;25;13;129,66
Tue;12;07;2016;04:15;230,89;41,97;21,16;1,58;25;13;128,19
Tue;12;07;2016;04:30;228,13;41,26;23,65;1,58;24,5;12;125,14
Tue;12;07;2016;04:45;230,39;41,35;20,05;1,57;25;15;127,41
Tue;12;07;2016;05:00;232,72;42,05;22,4;1,58;25;12;129,69
Tue;12;07;2016;05:15;228,44;39,25;23,15;1,58;25;13;126,46
Tue;12;07;2016;05:30;230,52;39,96;21,75;1,58;25;13;129,23
Tue;12;07;2016;05:45;229,3;41,94;22,61;1,58;24,5;13;125,68
Tue;12;07;2016;06:00;228,53;39,2;21,69;1,58;25;11;130,06
Tue;12;07;2016;06:15;229,5;42,07;22,27;1,58;25;15;123,59
Tue;12;07;2016;06:30;232,07;43,21;21,87;1,58;25;11;129,41
Tue;12;07;2016;06:45;227,12;40,2;20,84;1,58;25;14;125,5
Tue;12;07;2016;07:00;230,21;41,02;23,25;1,58;25;11;128,36
Tue;12;07;2016;07:15;231,69;43,12;23,16;1,58;24,5;14;125,33
Tue;12;07;2016;07:30;228,68;41;20,35;1,58;25;12;128,75
Tue;12;07;2016;07:45;233,68;41,15;22,91;1,58;25;15;128,04
Tue;12;07;2016;08:00;234,4;45,13;23,06;1,58;25;10;129,64
Tue;12;07;2016;08:15;234,39;42,35;20,63;1,58;25;15;129,84
Tue;12;07;2016;08:30;232,45;43,97;22,28;1,58;25;12;127,62
Tue;12;07;2016;08:45;236,24;45,02;22,67;1,58;25;14;127,97
Tue;12;07;2016;09:00;231,15;43,56;21,48;1,58;25;12;127,54
Tue;12;07;2016;09:15;243;44,9;22,56;1,58;25,2;16;132,76
Tue;12;07;2016;09:30;235,24;47,13;22,61;1,58;25;10;128,92
Tue;12;07;2016;09:45;242,5;45,84;22,54;1,59;25,3;16;131,25
Tue;12;07;2016;10:00;239,64;46,28;22,46;1,58;25;12;132,32
Tue;12;07;2016;10:15;241,64;47,38;22;1,58;25,2;15;130,48
Tue;12;07;2016;10:30;237,86;44,41;22,47;1,58;25,3;13;131,1
Tue;12;07;2016;10:45;237,45;44,67;23,02;1,58;25;13;130,18
Tue;12;07;2016;11:00;246,6;47,43;24;1,58;25,5;15;133,08
Tue;12;07;2016;11:15;235,65;45,14;21,2;1,58;25;12;130,73
Tue;12;07;2016;11:30;242,56;44,31;22,12;1,58;25,2;16;133,35
Tue;12;07;2016;11:45;242,03;47,3;23,54;1,58;25,3;12;132,31
Tue;12;07;2016;12:00;238,64;44,85;22,41;1,58;25;14;130,8
Tue;12;07;2016;12:15;244,33;43,93;22,86;1,58;25,5;17;133,45
Tue;12;07;2016;12:30;242,7;46,2;22,49;1,58;25,2;12;135,24
Tue;12;07;2016;12:45;240,61;44,56;22,9;1,58;25,3;14;132,27
Tue;12;07;2016;13:00;244,34;43,96;23,3;1,58;25;17;133,49
Tue;12;07;2016;13:15;238,54;45,56;22,21;1,58;25;11;133,19
Tue;12;07;2016;13:30;246,71;46,86;22,46;1,58;25,5;16;134,32
Tue;12;07;2016;13:45;245,14;46,3;23,75;1,58;25;15;133,51
Tue;12;07;2016;14:00;240,33;45,37;23,84;1,58;25,5;13;131,04
Tue;12;07;2016;14:15;243,92;45,29;23,26;1,59;25,2;16;132,59
Tue;12;07;2016;14:30;239,31;44,09;21,8;1,58;25,3;13;133,54
Tue;12;07;2016;14:45;245,97;46,1;22,59;1,58;25,5;17;133,2
Tue;12;07;2016;15:00;240,49;46,01;24,18;1,58;25,5;11;132,21
Tue;12;07;2016;15:15;245,86;44,67;23,22;1,58;25;19;132,39
Tue;12;07;2016;15:30;237,81;45,59;21,01;1,58;25,2;11;133,43
Tue;12;07;2016;15:45;250,56;46,68;24,42;1,58;25,3;18;134,58
Tue;12;07;2016;16:00;242,62;44,55;23,36;1,58;25;13;135,13
Tue;12;07;2016;16:15;245,54;45,23;22,37;1,58;25,5;17;133,86
Tue;12;07;2016;16:30;240,94;47,31;22,54;1,58;25;12;132,5
Tue;12;07;2016;16:45;241,67;43,73;23,13;1,58;25,2;16;132,03
Tue;12;07;2016;17:00;240,25;44,67;22,6;1,58;25;15;131,4
Tue;12;07;2016;17:15;242,56;46,9;23,52;1,58;25,3;13;132,26
Tue;12;07;2016;17:30;238,93;43,18;22,3;1,58;25;14;132,88
Tue;12;07;2016;17:45;242,7;45,78;22,6;1,58;25,2;15;132,53
Tue;12;07;2016;18:00;241,66;45,36;24,05;1,58;25,3;13;132,36
Tue;12;07;2016;18:15;235,72;41,87;21,97;1,58;25;14;131,3
Tue;12;07;2016;18:30;237,2;43,41;22,13;1,59;25;14;131,08
Tue;12;07;2016;18:45;239,6;44,63;23,6;1,58;25;14;130,8
Tue;12;07;2016;19:00;235,73;41,33;22,88;1,58;25,5;13;131,45
Tue;12;07;2016;19:15;236,78;43,14;21,72;1,58;25;14;131,34
Tue;12;07;2016;19:30;238,93;44,06;23,59;1,58;25;15;129,71
Tue;12;07;2016;19:45;231,79;41,13;22,56;1,58;25,2;11;130,32
Tue;12;07;2016;20:00;235,21;41,1;22,66;1,58;25;15;129,87
Tue;12;07;2016;20:15;235,58;43,69;23,06;1,58;25,3;12;129,95
Tue;12;07;2016;20:30;235,62;42,56;21,93;1,58;25;15;129,55
Tue;12;07;2016;20:45;229,88;40,97;21,87;1,58;25;11;129,46
Tue;12;07;2016;21:00;236,2;42,53;23,39;1,58;25;16;127,69
Tue;12;07;2016;21:15;227,22;39,46;21,03;1,58;25;11;129,16
Tue;12;07;2016;21:30;234,7;41,09;22,48;1,58;25,2;15;129,36
Tue;12;07;2016;21:45;233,4;41,83;23,34;1,58;25;12;129,65
Tue;12;07;2016;22:00;228,8;40,02;22,1;1,58;25;13;127,1
Tue;12;07;2016;22:15;233,59;42,52;21,7;1,58;25,3;12;130,5
Tue;12;07;2016;22:30;236,82;45,21;22,41;1,58;25;16;126,62
Tue;12;07;2016;22:45;229,31;39,24;22,99;1,58;25;10;130,5
Tue;12;07;2016;23:00;233,26;39,98;23,63;1,58;25;15;128,07
Tue;12;07;2016;23:15;230,51;42,79;21,06;1,58;25,2;12;127,87
Tue;12;07;2016;23:30;230,1;39,14;22,18;1,58;25;14;128,21
Tue;12;07;2016;23:45;228,99;40,91;23,16;1,58;25,3;11;127,05
Wed;13;07;2016;00:00;236,23;42,85;20,54;1,57;25;16;130,28
Wed;13;07;2016;00:15;225,5;41,54;22,04;1,58;25;9;126,34
Wed;13;07;2016;00:30;233,9;41,37;22,34;1,58;25;15;128,61
Wed;13;07;2016;00:45;229,82;41,64;22,9;1,58;25;12;126,7
Wed;13;07;2016;01:00;231,29;39,2;22,69;1,58;25;14;128,82
Wed;13;07;2016;01:15;226,58;41,04;21,04;1,58;25,2;11;126,72
Wed;13;07;2016;01:30;233,75;41,39;21,81;1,58;25;15;128,97
Wed;13;07;2016;01:45;225,97;38,97;22,03;1,58;25;11;127,39
Wed;13;07;2016;02:00;233,46;41,69;22,4;1,58;25,3;14;128,49
Wed;13;07;2016;02:15;232,2;42,75;22,59;1,58;25;13;127,29
Wed;13;07;2016;02:30;226,27;40;21,78;1,58;24,5;12;126,41
Wed;13;07;2016;02:45;227,03;40,98;21,97;1,58;25;11;126,5
Wed;13;07;2016;03:00;229,86;40,91;22,21;1,58;25;15;125,17
Wed;13;07;2016;03:15;229,75;39,4;23,33;1,58;25;11;129,44
Wed;13;07;2016;03:30;227,63;41,37;21,25;1,58;25;13;125,43
Wed;13;07;2016;03:45;228,25;40,57;20,86;1,58;25;13;127,24
Wed;13;07;2016;04:00;227,93;41,11;22,67;1,58;25;11;126,57
Wed;13;07;2016;04:15;233,16;43,43;21,51;1,58;25;13;128,65
Wed;13;07;2016;04:30;227,47;40,6;21,64;1,58;24,5;13;126,16
Wed;13;07;2016;04:45;225,66;38,97;23,07;1,58;25;11;126,04
Wed;13;07;2016;05:00;231,34;41,31;22,99;1,57;25;12;128,47
Wed;13;07;2016;05:15;227,58;40,25;20,36;1,58;24,7;15;125,69
Wed;13;07;2016;05:30;224,12;39,31;22,98;1,58;24,8;10;125,45
Wed;13;07;2016;05:45;229,74;41,97;21,72;1,58;25;14;125,47
Wed;13;07;2016;06:00;222,06;38,64;22,07;1,58;25;10;124,76
Wed;13;07;2016;06:15;230,28;41,13;22,34;1,58;24,7;14;126,54
Wed;13;07;2016;06:30;230,27;43,96;20,93;1,58;25;11;127,8
Wed;13;07;2016;06:45;226,79;39,3;22,54;1,58;24,8;14;124,57
Wed;13;07;2016;07:00;227,7;41,54;21,09;1,58;25;10;128,49
Wed;13;07;2016;07:15;233,48;42,48;23,07;1,58;24,7;15;126,65
Wed;13;07;2016;07:30;224,65;40,86;21,83;1,58;25;9;126,38
Wed;13;07;2016;07:45;232,71;42,18;21,1;1,58;24,8;15;128,04
Wed;13;07;2016;08:00;231,82;42,68;23,36;1,58;25;12;127,2
Wed;13;07;2016;08:15;235,3;43,79;23,07;1,59;25;13;128,85
Wed;13;07;2016;08:30;232,04;45,1;20,41;1,58;25;12;127,95
Wed;13;07;2016;08:45;238,69;43,51;22,03;1,58;25;15;131,57
Wed;13;07;2016;09:00;231,52;44,41;22,47;1,58;25;11;127,06
Wed;13;07;2016;09:15;244,54;46,13;23,08;1,58;25,5;16;132,25
Wed;13;07;2016;09:30;235,69;45,57;21,17;1,58;25;14;128,38
Wed;13;07;2016;09:45;239,33;45,75;22,14;1,58;25,2;13;131,66
Wed;13;07;2016;10:00;243,48;47,87;24,08;1,58;25,3;15;129,65
Wed;13;07;2016;10:15;244,19;45,6;21,7;1,58;25,5;16;133,81
Wed;13;07;2016;10:30;239,67;45,96;21,24;1,58;25,2;12;133,69
Wed;13;07;2016;10:45;250,18;48,07;23,99;1,58;25,3;17;134,23
Wed;13;07;2016;11:00;239,59;44,94;22,4;1,58;25,2;13;132,47
Wed;13;07;2016;11:15;243,32;46,58;22,27;1,58;25,3;16;131,59
Wed;13;07;2016;11:30;245,62;47,84;23,51;1,58;25,5;15;132,19
Wed;13;07;2016;11:45;243,73;44,41;22,92;1,58;25;16;133,82
Wed;13;07;2016;12:00;246,38;47,23;22,26;1,58;25,2;16;134,1
Wed;13;07;2016;12:15;246,54;48,37;23,31;1,58;25,3;14;133,98
Wed;13;07;2016;12:30;249,5;46,02;23,74;1,58;25,5;18;134,66
Wed;13;07;2016;12:45;244,78;45,61;22,97;1,58;25,2;16;133,42
Wed;13;07;2016;13:00;246,66;47,25;24,5;1,58;25,3;14;134,03
Wed;13;07;2016;13:15;250,13;48,44;23,44;1,58;25;18;133,68
Wed;13;07;2016;13:30;245,74;45,06;21,64;1,58;25;12;140,47
Wed;13;07;2016;13:45;258,68;47,54;23,72;1,58;25,2;19;141,64
Wed;13;07;2016;14:00;254,27;45,46;23,74;1,58;25;18;140,49
Wed;13;07;2016;14:15;246,75;45,88;23,58;1,58;25,3;15;135,42
Wed;13;07;2016;14:30;252,99;48,22;23,93;1,58;25,5;18;135,77
Wed;13;07;2016;14:45;247,03;47,84;23,7;1,61;25;13;135,89
Wed;13;07;2016;15:00;248,81;45,05;22,63;1,61;25,2;19;135,32
Wed;13;07;2016;15:15;245,25;48,74;23,38;1,61;25,3;11;135,23
Wed;13;07;2016;15:30;249,23;44,88;24,47;1,61;25;18;135,28
Wed;13;07;2016;15:45;246,91;46,15;23,8;1,61;25,5;14;135,85
Wed;13;07;2016;16:00;249,76;47,53;21,67;1,61;25,2;18;135,75
Wed;13;07;2016;16:15;244,31;44,54;23,45;1,61;25,3;13;136,42
Wed;13;07;2016;16:30;252,72;48,09;24,6;1,61;25;17;136,42
Wed;13;07;2016;16:45;248,34;46,38;23,52;1,61;25,2;16;135,64
Wed;13;07;2016;17:00;244,94;45,87;23,52;1,61;25,3;13;135,64
Wed;13;07;2016;17:15;248,78;47,64;23,21;1,61;25;16;135,32
Wed;13;07;2016;17:30;246,47;46,82;23,36;1,61;25;14;135,69
Wed;13;07;2016;17:45;246,53;45,54;23,74;1,61;25,5;15;135,14
Wed;13;07;2016;18:00;243,31;46,18;23,69;1,62;25;12;134,82
Wed;13;07;2016;18:15;241,9;42,36;22,15;1,61;25;17;133,78
Wed;13;07;2016;18:30;240,24;44,65;23,39;1,61;25;13;132,6
Wed;13;07;2016;18:45;242,87;44,88;24,26;1,62;25,2;15;131,92
Wed;13;07;2016;19:00;236,61;41,48;22,44;1,61;24,8;13;133,28
Wed;13;07;2016;19:15;243,18;44,61;22,26;1,61;25;17;132,71
Wed;13;07;2016;19:30;242,4;45,43;24,73;1,61;25,5;12;133,13
Wed;13;07;2016;19:45;240,03;42,46;22,46;1,61;25;16;132,5
Wed;13;07;2016;20:00;235,69;43,8;22,12;1,62;25;12;131,15
Wed;13;07;2016;20:15;238,65;40,16;23,55;1,61;25;17;131,33
Wed;13;07;2016;20:30;231,54;41,34;22,23;1,62;25;11;130,35
Wed;13;07;2016;20:45;236,07;42,91;22,83;1,61;25;16;127,72
Wed;13;07;2016;21:00;233,08;40,37;23,53;1,61;25;13;129,57
Wed;13;07;2016;21:15;234,73;41,32;21,86;1,61;25;14;130,94
Wed;13;07;2016;21:30;236,49;42,58;23,28;1,61;25;13;131,02
Wed;13;07;2016;21:45;236,27;39,78;23,68;1,61;25;15;131,2
Wed;13;07;2016;22:00;232,81;42,14;21,53;1,61;25,5;14;128,03
Wed;13;07;2016;22:15;231,1;42,04;22,65;1,61;25;12;127,79
Wed;13;07;2016;22:30;234,62;39,65;22,83;1,61;25;15;130,53
Wed;13;07;2016;22:45;235,18;43,06;21,84;1,61;25;13;130,67
Wed;13;07;2016;23:00;238,46;43,16;23,62;1,61;25;14;131,07
Wed;13;07;2016;23:15;229,86;41,02;21,99;1,61;25;13;127,23
Wed;13;07;2016;23:30;231,79;42,68;21,79;1,61;25;14;126,71
Wed;13;07;2016;23:45;233,15;40;24,23;1,61;25;12;130,31
Thu;14;07;2016;00:00;237,57;41,38;21,45;1,61;25,5;16;131,63
Thu;14;07;2016;00:15;235,47;42,38;22,48;1,61;25;13;131
Thu;14;07;2016;00:30;231,59;40,02;23,47;1,61;25;14;127,49
Thu;14;07;2016;00:45;229,05;41,33;21,66;1,61;25;12;127,45
Thu;14;07;2016;01:00;237;41,37;22,44;1,61;25;16;130,57
Thu;14;07;2016;01:15;232,58;40,58;23,42;1,61;25;12;129,97
Thu;14;07;2016;01:30;240,54;44,49;22,45;1,62;25;15;131,99
Thu;14;07;2016;01:45;234,34;41,8;22,07;1,61;25;13;130,87
Thu;14;07;2016;02:00;236,43;40,71;22,45;1,61;25;16;130,66
Thu;14;07;2016;02:15;230,48;41,88;23,13;1,61;25,5;12;126,36
Thu;14;07;2016;02:30;232,31;39,28;22,55;1,61;24,7;15;129,17
Thu;14;07;2016;02:45;232,84;42,13;21,45;1,61;24,8;14;128,85
Thu;14;07;2016;03:00;236,42;41,15;23,62;1,61;25;14;131,03
Thu;14;07;2016;03:15;235,89;40,18;23,33;1,61;25;15;130,76
Thu;14;07;2016;03:30;233,06;45,27;21,37;1,61;25;13;126,81
Thu;14;07;2016;03:45;233,27;40,39;23,36;1,62;25;13;129,9
Thu;14;07;2016;04:00;232,58;40,42;22,32;1,61;24,7;14;129,53
Thu;14;07;2016;04:15;235,75;42,36;22,17;1,61;25;14;130,62
Thu;14;07;2016;04:30;225,21;39,28;22,77;1,62;24,8;11;125,75
Thu;14;07;2016;04:45;231,36;41,71;22,47;1,61;25;15;125,57
Thu;14;07;2016;05:00;235,31;42,21;22,1;1,61;25;13;131,39
Thu;14;07;2016;05:15;232,76;41,88;21,88;1,61;24,5;13;129,89
