WiseMetering realtime, exported on November 19, 2016 17:48, by Pedro Castanheira of Vodafone.;;;;;;;;;;;;;;;;;;;;
From January 01, 2016 00:00 to September 30, 2016 23:59, with a rate of 15 minutes.;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
weekday;day;month;year;time;EA+ OMCs (KWh);EA+ GERAL 1 RAN (KWh);EA+ BVTP0 (KWh);EA+ GERAL 2 RAN (KWh);EA+ GERAL CMB (KWh);EA+ GERAL PDG (KWh);EA+ GERAL FAR (KWh);EA+ GERAL 1 SNT (KWh);EA+ QGD 2 ALF1P-1 (KWh);EA+ GERAL MAT (KWh);EA+ Q.INV1 FNC (KWh);EA+ GERAL AVR (KWh);EA+ QGD 1 ALF1P-1 (KWh);EA+ GERAL PTM (KWh);EA+ GERAL 2 SNT (KWh);EA+ GERAL FMC (KWh)
Sun;28;02;2016;03:45;365,61;17;59,88;28;22,08;6;14;14,29;44;44;8;28,33;39;5;16,04;20
Sun;28;02;2016;04:00;366,22;18;60,86;30;20,97;6;13,5;13,87;44;44;8,37;27,59;39;4;16,06;20
Sun;28;02;2016;04:15;366,58;17;59,87;28;22,08;7;14;14,63;44;44;7,84;28,06;40;4;16,11;20
Sun;28;02;2016;04:30;365,46;17;59,84;30;20,97;5;14;14,34;43;45;8,35;27,87;40;5;16,09;19
Sun;28;02;2016;04:45;368,23;18;60,87;30;20,97;6;14;14,47;44;44;8,11;27,75;40;4;16,06;20
Sun;28;02;2016;05:00;369,61;17,5;59,87;29;22,08;6;14;15,4;44;44;7,64;28,1;41;5;16,02;20
Sun;28;02;2016;05:15;367,57;17,5;60,89;29;20,97;6;14;14,01;44;44;7,32;27,81;40;4;16,07;22
Sun;28;02;2016;05:30;365,55;17;59,89;29;22,08;7;13;14,05;44;44;8,61;27,84;39;4;16,09;20
Sun;28;02;2016;05:45;365,04;18;60,83;28;20,97;5;14;14,84;44;44;7,37;28,01;39;5;16,02;20
Sun;28;02;2016;06:00;367,42;17;59,88;30;22,08;7;14;13,85;44;44;7,97;27,63;40;4;16,02;20
Sun;28;02;2016;06:15;365,83;17;59,87;29;20,97;5;14;14,88;44,5;44;8,19;28,31;40;5;16,1;19
Sun;28;02;2016;06:30;367,91;18;60,86;29;20,97;6;14;15,26;44,5;44;8,07;27,22;40;4;16,03;20
Sun;28;02;2016;06:45;367,49;17;59,85;30;22,08;6;14;13,97;44;44;8,14;28,36;40;4;16,09;20
Sun;28;02;2016;07:00;366,42;17;59,83;28;20,97;7;14;14,14;45;44;8,08;27,35;40;5;16,05;20
Sun;28;02;2016;07:15;365,44;18;59,87;29;20,97;6;13;14,21;44;45;7,96;28,39;39;4;16,04;20
Sun;28;02;2016;07:30;367,62;18;59,92;31;22,08;5;14;14,03;44;44;8,27;27,27;39;4;16,07;21
Sun;28;02;2016;07:45;365,32;17;59,92;28;20,97;7;14;14,68;44;43;7,29;28,42;40;5;16,06;20
Sun;28;02;2016;08:00;364,56;18;60,94;29;20,97;5;14;14,74;43;44;7,27;27,57;40;4;16,05;20
Sun;28;02;2016;08:15;369,88;17,5;59,94;29,5;22,08;7;13,5;14,23;45;44;7,6;28,26;40;5;16,08;20,2
Sun;28;02;2016;08:30;366,41;17,5;60,98;29,5;20,97;5;14;14,18;43;45;8,28;27,74;40;4;16,06;20,2
Sun;28;02;2016;08:45;367,32;17,5;59,96;29,5;20,97;7;14;14,31;44;44;7,83;27,98;40;4;16,08;20,2
Sun;28;02;2016;09:00;365,13;17,5;61;29,5;20,97;6;13,5;14,55;43;43;7,93;27,92;40;4;16,05;20,2
Sun;28;02;2016;09:15;362,27;17;59,99;29;16,56;5;14;15,48;45;44;8,21;27,81;40;4;16,03;20,2
Sun;28;02;2016;09:30;374,91;18;61,01;29;22,08;8;14;15,09;44;45;7,67;27,99;40;5;16,08;22
Sun;28;02;2016;09:45;364,6;17,5;60,06;29,5;20,97;4;14;14,54;44;44;8,28;27,72;40;4;16,03;20
Sun;28;02;2016;10:00;368,56;17,5;61,07;29,5;20,97;7;13,5;14,79;45;44;7,26;27,93;40;4;16,04;20
Sun;28;02;2016;10:15;371,8;18;60,09;29;22,08;6;14;15,08;45;44;7,37;28,11;41;4;16,07;22
Sun;28;02;2016;10:30;368,07;18;60,09;30;20,97;6;14;14,78;44;44;8,43;27,71;39;5;16,09;20
Sun;28;02;2016;10:45;369,62;18;61,13;29;20,97;6;14;15,55;45;44;7,17;28,69;40;4;16,1;20
Sun;28;02;2016;11:00;371,86;18;61,13;29;20,97;6;13,5;15,71;44;45;8,59;27,92;40;4;16,04;22
Sun;28;02;2016;11:15;370,43;18;60,15;31;20,97;6;14;15,27;44;45;7,5;28,48;40;4;16,05;20
Sun;28;02;2016;11:30;373,31;18;61,18;30;21,53;6;14;15,62;45;43;8,68;28,2;40;4;16,11;22
Sun;28;02;2016;11:45;372,26;18;60,19;29;21,53;6;14;15,7;44;44;7,43;28,38;41;5;16,04;22
Sun;28;02;2016;12:00;368,96;18;61,27;28;20,97;7;13,5;15,27;44;44;8,67;28,22;40;4;16,06;20
Sun;28;02;2016;12:15;371,59;18,67;61,24;30;20,97;5;14;15,57;44;45;7,42;28,62;40;4;16,11;21
Sun;28;02;2016;12:30;375,85;18,67;62,79;29,5;20,97;7;13,5;15,69;44;44;8,64;28,01;41;4;16,09;22
Sun;28;02;2016;12:45;371,08;18,67;61,5;29,5;20,97;5;14;15,27;45;45;7,4;28,69;40;4;16,08;20
Sun;28;02;2016;13:00;376,08;19;63,99;29;20,97;6;14;15,57;44;44;8,55;27,87;40;5;16,13;22
Sun;28;02;2016;13:15;377,45;19;62,12;30;20,97;7;14;15,69;45;44;7,93;28,66;41;4;16,08;22
Sun;28;02;2016;13:30;373,68;19;64,64;29;22,08;5;14;15,31;45;44;7,56;27,93;40;4;16,17;20
Sun;28;02;2016;13:45;373,99;19;62,31;29;20,97;7;14;15,66;44;45;7,29;28,67;40;4;16,08;21
Sun;28;02;2016;14:00;378,28;18;64,83;30;20,97;6;13;15,69;45;46;7,66;28;41;4;16,14;22
Sun;28;02;2016;14:15;379,51;19;64,28;29;20,97;6;14;15,33;45;47;8,26;28,52;40;5;16,15;21
Sun;28;02;2016;14:30;380,79;19;63,74;30;20,97;6;14;19,51;45;46;7,26;28,14;40;4;16,17;21
Sun;28;02;2016;14:45;381,21;19;65,47;30;20,97;6;14;16,51;44;47;7,94;28,24;40;4;16,07;22
Sun;28;02;2016;15:00;381,92;19;63,75;30;22,08;6;14;18,55;44;46;7,92;28,47;41;4;16,16;21
Sun;28;02;2016;15:15;380,04;19;65,96;29;20,97;6;14;17,19;44;45;7,28;29,49;40;5;16,14;21
Sun;28;02;2016;15:30;379,84;19;62,63;29;20,97;6;14;19,24;45;46;7,28;28,58;40;4;16,13;22
Sun;28;02;2016;15:45;379,51;18,5;65,5;30;20,97;6;14;17,47;44;48;7,97;27,95;38;4;16,15;21
Sun;28;02;2016;16:00;375,88;18,5;62,76;30;20,97;7;13,5;19,21;44;45;8,07;28,69;37;4;16,18;21
Sun;28;02;2016;16:15;376,79;19;65,87;29;20,97;6;13,5;18,09;44;46;8,12;28,13;38;4;16,11;20
Sun;28;02;2016;16:30;376,53;19;62,44;30;20,97;6;14,5;18,01;44;46;8,12;28,32;37;5;16,16;21
Sun;28;02;2016;16:45;373,43;19;62,2;30,5;20,97;6;14;16,31;44;46;8,01;28,37;38;4;16,07;20
Sun;28;02;2016;17:00;375,16;19;62,12;30,5;20,97;6;13,5;16,24;45;46;8,55;28,14;38;4;16,14;21
Sun;28;02;2016;17:15;381,73;18;64,07;30;20,97;6;15;18,19;45;46;7,82;28,58;41;5;16,09;20
Sun;28;02;2016;17:30;374,43;19;61,28;31;20,97;6;13,5;16,2;44;45;8,3;28,1;40;4;16,08;21
Sun;28;02;2016;17:45;374,09;19;63,33;29;20,97;6;14;15,76;44;45;7,32;28,59;41;4;16,13;20
Sun;28;02;2016;18:00;369,71;18;63;30;19,87;6;14;17,4;44;44;7,28;28,07;37;5;16,08;20
Sun;28;02;2016;18:15;372;19;62,69;29;20,97;6;13,5;15,88;46;44;8,15;28,73;37;4;16,08;21
Sun;28;02;2016;18:30;371,11;18;63,26;30;20,97;6;14;15,53;43;45;8,31;27,98;38;5;16,06;20
Sun;28;02;2016;18:45;370,55;19;61,42;29;20,97;6;14;15,41;44;45;7,94;28,74;38;4;16,07;21
Sun;28;02;2016;19:00;372;18;63,11;30;20,97;7;14;16,24;44;44;8,62;28;37;5;16,05;20
Sun;28;02;2016;19:15;371,45;19;62,45;30;20,97;6;14;15,69;44;44;7,68;28,63;38;4;16,04;21
Sun;28;02;2016;19:30;368,81;18;61,83;29;19,87;6;13,5;15,6;44;45;8,74;28,2;38;5;16,08;20
Sun;28;02;2016;19:45;373,59;18;62,44;30;20,97;6;14;16,2;44;44;7,58;28,36;41;4;16,04;21
Sun;28;02;2016;20:00;372,41;19;60,37;29;20,97;6;14;15,69;44;45;8,81;28,5;40;5;16,06;20
Sun;28;02;2016;20:15;372,16;18;62,23;30;20,97;6;13,5;15,7;44;45;7,56;28,12;40;4;16,08;21
Sun;28;02;2016;20:30;367,57;19;61,3;29;19,87;6;14;15,85;43;44;8,74;28,75;37;5;16,06;20
Sun;28;02;2016;20:45;370,89;18;61,32;30;20,97;6;14;15,02;45;45;7,58;27,91;38;5;16,08;21
Sun;28;02;2016;21:00;370,37;18;61,18;29;20,97;6;14;15,55;44;47;8,69;28,89;37;4;16,09;20
Sun;28;02;2016;21:15;367,24;18;61,35;29;20,97;6;14;16,22;45;42;7,7;27,94;38;4;16,06;21
Sun;28;02;2016;21:30;370,51;19;60,29;30;20,97;6;14;15,14;44,5;44;8,64;28,89;38;5;16,07;20
Sun;28;02;2016;21:45;367,83;18;60,29;30;20,97;6;14;15,12;44,5;44;7,71;28,19;38;4;16,06;21
Sun;28;02;2016;22:00;368,95;18;61,28;29;19,87;6;14;15,47;44;45;8,56;28,65;38;5;16,13;20
Sun;28;02;2016;22:15;367,83;19;61,27;30;20,97;6;14;15,46;44;44;7,82;28,28;37;4;16,03;20
Sun;28;02;2016;22:30;370,12;18;60,27;28;20,97;6;14;15,73;44;44;8,47;28,63;40;5;16,04;21
Sun;28;02;2016;22:45;371,03;18;61,24;30;20,97;7;14;15,41;44;44;7,99;28,37;40;4;16,05;20
Sun;28;02;2016;23:00;369,4;18;60,18;29;20,97;5;13,5;14,88;44;45;8,37;28,43;41;4;16,06;21
Sun;28;02;2016;23:15;370,97;19;61,21;30;20,97;6,5;13,5;15,21;44;45;8,13;28,38;38;5;16,06;20
Sun;28;02;2016;23:30;367,69;18;60,19;28;20,97;6,5;14;15,35;45;44;8,28;28,34;37;5;16,06;21
Sun;28;02;2016;23:45;366,81;18;61,19;30;19,87;5;14;14,86;44;44;9,41;28,41;38;4;16,07;20
Mon;29;02;2016;00:00;369,73;18;60,19;30,5;20,97;6;14;15,25;44;44;9,41;28,33;37;5;16,08;21
Mon;29;02;2016;00:15;371,33;18;61,21;30,5;20,97;7;14;15,29;45;44;8,92;28,36;38;4;16,08;20
Mon;29;02;2016;00:30;362,78;17;60,14;28;20,97;6;14;14,89;43;44;8,97;28,75;37;4;16,06;20
Mon;29;02;2016;00:45;373,35;18,67;61,14;30;20,97;6;14;15,21;45;45;9,23;28,07;38;5;16,07;21
Mon;29;02;2016;01:00;368,29;18,67;60,13;29,5;20,97;6;13,5;15,26;44;45;8,32;28,89;38;4;16,05;20
Mon;29;02;2016;01:15;369,14;18,67;60,07;29,5;20,97;6;14;14,82;45;44;9,15;27,92;37;5;16,04;21
Mon;29;02;2016;01:30;367,23;18;61,1;29;20,97;6;13,5;15,19;44;44;8,51;28,92;38;4;16,04;20
Mon;29;02;2016;01:45;368,21;18;60,06;30;20,97;6;14;15,21;44;43;8,97;27,95;39;4;16,04;21
Mon;29;02;2016;02:00;370,38;18;60,08;30;20,97;6;14;14,82;43;45;8,48;28,97;40;5;16,07;20
Mon;29;02;2016;02:15;370,42;18;60,07;28;20,97;7;14;15,11;45;44;8,9;28,37;41;4;16,01;20
Mon;29;02;2016;02:30;365,18;17;61,05;29;20,97;4;14;15,18;43;45;8,38;28,57;37;5;16,03;21
Mon;29;02;2016;02:45;368,58;19;60,04;30;20,97;8;14;14,67;44;44;8,66;28,21;37;4;16,03;20
Mon;29;02;2016;03:00;365,07;18;61,07;29;20,97;5;13,5;14,91;44;43;9,01;28,58;38;4;16,03;20
Mon;29;02;2016;03:15;366,86;18;60,04;29;20,97;6;14;15,17;44;44;8,2;28,45;37;5;16,03;21
Mon;29;02;2016;03:30;365,27;17;60,03;29;20,97;7;13,5;14,67;43;45;8,66;28,4;38;4;16,04;20
Mon;29;02;2016;03:45;368,34;19;61,03;29;20,97;5;14;14,64;43;45;9,19;28,47;37;5;16,05;21
Mon;29;02;2016;04:00;364,8;17;60,02;29;19,87;7;14;14,7;45;44;8,09;28,38;38;4;15,75;20
Mon;29;02;2016;04:15;368,15;19;61,02;30;20,97;5;14;14,69;45;44;9,04;28,39;37;4;16,03;20
Mon;29;02;2016;04:30;368,52;18;60;30;20,97;7;14;14,86;43;44;8,24;28,39;38;5;16,06;21
Mon;29;02;2016;04:45;362,38;17;59,98;27;20,97;6;14;15,25;44;44;8,81;28,27;37;4;16,1;20
Mon;29;02;2016;05:00;368,57;18;60,17;30;20,97;6;13;14,7;44;45;8,44;28,58;38;5;15,72;21
Mon;29;02;2016;05:15;366,53;18;61,81;30;20,97;6;14;14,18;44;44;8,82;27,78;37;4;15,97;20
Mon;29;02;2016;05:30;369,56;18;60,86;28;20,97;6;14;15,16;45;44;8,28;28,41;40;4;15,87;21
Mon;29;02;2016;05:45;366,54;19;60,77;29;20,97;6;14;14,73;42;43;8,85;27,31;40;5;15,91;20
Mon;29;02;2016;06:00;370,2;18;61,77;29;19,87;6;14;14,82;45;45;8,48;28,4;40;4;15,87;20
Mon;29;02;2016;06:15;366,45;17;60,77;29;20,97;7;14;14,8;43;44;8,68;27,3;38;5;15,93;21
Mon;29;02;2016;06:30;366,43;18;61,78;30;20,97;5;14;14,38;44;44;9,05;28,39;37;4;15,86;20
Mon;29;02;2016;06:45;368,69;18;61,24;30;20,97;7;13;14,87;44;44;8,2;27,68;38;5;15,73;21
Mon;29;02;2016;07:00;367,91;18;62,09;29;20,97;5;14;15,81;43;44;9,05;29,06;38;4;15,93;20
Mon;29;02;2016;07:15;367,66;18;61,81;29;20,97;6;14;14,39;44;45;8,07;28,52;37;4;15,91;21
Mon;29;02;2016;07:30;369,01;18;60,8;29;20,97;6;14;15,17;45;45;9,05;29,19;37;4;15,83;20
Mon;29;02;2016;07:45;366,86;17;61,82;30;20,97;6;13,5;15,21;43;44;8,03;28,54;37;5;15,79;21
Mon;29;02;2016;08:00;370,05;18;61,82;29;20,97;7;14,5;14,47;45;44;9,06;29,34;37;4;15,89;20
Mon;29;02;2016;08:15;371,41;18,5;64,78;30;20,97;5;15;13,95;44;44;8,49;28,75;38;4;15,97;20
Mon;29;02;2016;08:30;377,23;18,5;64,34;30;19,87;7;15;14,94;45;44;9,24;29,3;39;4;16,05;21
Mon;29;02;2016;08:45;373,13;18;64,16;29;22,08;5;15;16,02;44;45;8,38;28,79;38;4;15,7;20
Mon;29;02;2016;09:00;381,55;15;65,81;30;20,97;7;15;17,54;45;44;9,34;28,78;39;6;16,12;22
Mon;29;02;2016;09:15;385,26;19;67;31;23,18;6;14,5;17,88;44;44;8,72;28,72;38;5;16,26;22
Mon;29;02;2016;09:30;383,43;19;65,8;29;23,18;6;14,5;16,97;44;45;8,45;29,08;39;5;16,45;22
Mon;29;02;2016;09:45;383,85;18;65,78;31;22,08;6;14,5;17,32;45;44;9,49;29,25;38;6;16,42;21
Mon;29;02;2016;10:00;386,78;18;66,09;31;23,18;7;14,5;17,42;44;45;9,03;29,08;39;5;16,47;22
Mon;29;02;2016;10:15;392,27;19;67,72;31;23,18;6;15,5;17,13;47;45;8,64;29,54;38;5;16,57;23
Mon;29;02;2016;10:30;393,24;19,67;67,62;30;24,28;7;15,5;17,41;45;44;9,21;29,28;39;6;17,27;22
Mon;29;02;2016;10:45;396,06;19,67;69,35;31;23,18;6;16;19,03;45;45;9,11;29,48;39;5;17,24;22
Mon;29;02;2016;11:00;407,45;19,67;70,54;31;24,28;7;15,5;28,28;45;45;8,67;29,17;39;5;17,35;22
Mon;29;02;2016;11:15;408,87;19;70,58;32;24,28;7;16;28,85;45;44;9,4;29,4;39;6;17,36;21
Mon;29;02;2016;11:30;401,44;19;70,14;30;24,28;8;15,5;22,55;46;45;8,66;28,99;38;5;17,31;23
Mon;29;02;2016;11:45;404,51;19;71,17;30;23,18;7;16;22,46;45;45;9,2;29,17;39;5;17,34;26
Mon;29;02;2016;12:00;403,98;20,5;70,08;30,5;24,28;6;15;23,05;45;45;8,94;28,25;39;5;17,36;26
Mon;29;02;2016;12:15;407,17;20,5;68,36;30,5;24,28;7;16;23,09;46;44;9,24;29,13;39;6;17,07;27
Mon;29;02;2016;12:30;401,35;20;68,94;31;23,18;7;15;22,87;45;46;9,62;28,19;38;5;16,54;25
Mon;29;02;2016;12:45;403,58;20;71,27;30;22,96;8;15;22,96;45;47;8,75;29,1;39;5;16,55;23
Mon;29;02;2016;13:00;397,9;21;72,52;31;22,96;6;15;20,5;44;46;10,02;28,37;38;5;16,54;21
Mon;29;02;2016;13:15;399,5;20;73,51;30;22,96;6;14,5;21,6;45;46;8,9;28,6;39;5;16,44;22
Mon;29;02;2016;13:30;402,91;20;74,52;31;22,96;7;14,5;18,06;45;47;9,61;28,92;40;5;17,34;22
Mon;29;02;2016;13:45;404,32;20;73,63;30;22,96;7;15;23,09;44;46;8,76;28,31;39;6;17,57;23
Mon;29;02;2016;14:00;407,71;21;74,97;31;23,18;6;15;21,11;46;47;9,77;29,2;39;5;17,48;22
Mon;29;02;2016;14:15;409,01;20;74,26;30;22,08;6;15;24,67;45;46;8,79;31,78;39;6;17,43;23
Mon;29;02;2016;14:30;403,4;20;73,51;30;24,28;7;15,5;19,57;45;46;8,63;30,24;39;5;16,66;23
Mon;29;02;2016;14:45;406,56;20;73,34;30;22,96;6;15,5;23,43;46;47;9,28;28,28;40;6;16,77;22
Mon;29;02;2016;15:00;410,45;21;72,22;30;22,96;7;15;27,51;46;46;9,03;29,08;39;6;16,66;23
Mon;29;02;2016;15:15;412,62;20;74,59;32;22,96;7;14;29,21;45;47;9,13;29,01;39;5;16,72;22
Mon;29;02;2016;15:30;418,26;21;75,95;30;22,96;6;15;27,78;47;49;8,54;29,3;40;6;16,74;23
Mon;29;02;2016;15:45;411,17;20;74,56;30;22,96;7;15;27,49;44;48;9,51;29,04;39;6;17,61;21
Mon;29;02;2016;16:00;416,44;20;74,81;30;24,28;6;15;19,85;46;47;8,44;33,53;39;6;23,53;23
Mon;29;02;2016;16:15;420,2;21;74,77;30;23,18;7;14,5;22,72;45;47;9,32;31,73;39;6;26,99;22
Mon;29;02;2016;16:30;402,76;20;74,25;31;23,18;7;14,5;20,24;44;46;8,64;28,48;39;7;17,47;22
Mon;29;02;2016;16:45;405,77;20;73,56;29;22,08;6;14,5;22,05;46;47;9,37;29,46;39;6;19,75;22
Mon;29;02;2016;17:00;403,17;20;75,68;31;22,08;7;14,5;21,9;44;46;8,54;28,52;39;6;16,96;22
Mon;29;02;2016;17:15;406;20;73,88;29;23,18;6;15;23,51;46;47;9;29,25;39;7;16,18;22
Mon;29;02;2016;17:30;399,05;19;75,36;31;22,08;7;14,5;19,19;44;46;8,89;28,79;39;6;16,24;22
Mon;29;02;2016;17:45;403,87;20;72,9;30;22,08;6;14,5;23,7;44;47;9,16;31,29;38;7;16,23;22
Mon;29;02;2016;18:00;389,9;19;69,2;31;22,08;7;14,5;17,86;44;46;8,25;28,8;38;6;16,21;22
Mon;29;02;2016;18:15;392,35;20;67,2;30;20,97;7;14,5;21,76;44;47;8,85;28,83;38;7;16,24;21
Mon;29;02;2016;18:30;390,03;20;70,03;30;20,97;6;14;19,22;44;47;8,85;28,76;38;6;16,21;21
Mon;29;02;2016;18:45;390,05;18;67,83;30;22,08;7;14,5;19,45;45;46;8,5;28,49;38;8;16,2;21
Mon;29;02;2016;19:00;386,75;20;66,83;30;20,97;6;14,5;17;44;47;8,53;28,72;38;8;16,2;21
Mon;29;02;2016;19:15;386,09;19;67,79;30;20,97;6;14;17,04;45;46;8,54;29,59;38;7;16,16;21
Mon;29;02;2016;19:30;386,2;19;67,88;30;20,97;5;14;16,73;45;47;8,65;29,85;38;7;16,11;21
Mon;29;02;2016;19:45;387,17;20;67,8;31;20,97;7;14;15,89;44;46;8,71;29,68;38;7;16,12;21
Mon;29;02;2016;20:00;381,5;19;66,77;29;22,08;6;14;16,76;44;45;8,94;29,84;38;5;16,11;21
Mon;29;02;2016;20:15;380,75;19;67,79;30;20,97;6;14;16,13;44;45;8,21;29,52;38;5;16,13;21
Mon;29;02;2016;20:30;375,89;18;66,79;28;20,97;6;14;15,89;44;45;8,6;29,59;37;5;16,05;21
Mon;29;02;2016;20:45;381,09;20;66,73;30;20,97;6;14;16,25;44;45;8,95;29,09;38;5;16,1;21
Mon;29;02;2016;21:00;381,42;18;66,72;30;20,97;7;14;16,23;44;47;8,43;29,97;38;5;16,09;20
Mon;29;02;2016;21:15;377,03;19;66,79;29;20,97;5;14;15,84;43;42;8,59;32,78;38;5;16,06;21
Mon;29;02;2016;21:30;381,73;19;66,81;30;20,97;6;14;16,08;46;45;8,73;30,05;38;5;16,09;20
Mon;29;02;2016;21:45;374,66;19;64,09;30;19,87;6;14;16,07;44;45;8,37;29,18;37;5;16,08;21
Mon;29;02;2016;22:00;373,94;19;63,4;30;20,97;7;14;14,96;43;45;8,69;28,84;38;5;16,08;20
Mon;29;02;2016;22:15;373,41;18,5;61,94;29,5;20,97;6;14;15,22;44,5;45;9,06;29,14;37,5;5;16,07;21
Mon;29;02;2016;22:30;375,02;18,5;65,54;29,5;20,97;6;14;16,03;44,5;44;8,71;28,67;37,5;5;16,09;20
Mon;29;02;2016;22:45;371,46;19;61,58;29;19,87;6;13,5;15,16;45;46;8,09;29,17;38;5;16,09;20
Mon;29;02;2016;23:00;376,65;19;62,95;29;20,97;6;14;15,06;45;47;9,26;28,33;38;5;16,08;21
Mon;29;02;2016;23:15;375,82;19;62,82;29,5;20,97;6;14;15,28;44;48;8,16;29,45;37,5;5;16,13;20
Mon;29;02;2016;23:30;375,73;19;62,19;29,5;20,97;6;13,5;14,79;44;49;8,95;28,28;37,5;5;16,06;21
Mon;29;02;2016;23:45;376,54;19;63,57;30;19,87;6;14;15,01;43;50;8,72;29,29;37;5;16,09;20
Tue;01;03;2016;00:00;373,5;17;61,13;30;20,97;6;14;15,21;45;48;8,72;28,42;38;4;16,05;21
Tue;01;03;2016;00:15;372,66;18;61,53;29;20,97;7;14;14,72;43;48;8,08;29,26;38;5;16,09;20
Tue;01;03;2016;00:30;374,57;18;61,62;30;20,97;6;14;14,93;44;49;8,67;28,46;38;5;15,91;20
Tue;01;03;2016;00:45;373,94;18;60,83;29;20,97;6;14;15,25;45;48;9,06;28,93;38;4;15,89;21
Tue;01;03;2016;01:00;374,04;19;61,23;31;19,87;5;14;14,75;44;48;8,56;28,7;39;5;15,93;20
Tue;01;03;2016;01:15;374,64;18;60,68;31;20,97;6;14;14,92;45;48;8,36;28,79;38;5;15,92;20
Tue;01;03;2016;01:30;373,16;19;60,54;29;20,97;7;14;15,21;43;47;8,79;28,76;38;5;15,89;21
Tue;01;03;2016;01:45;374,5;19;61,17;30;19,87;6;14;14,71;46;48;8,97;28,88;38;4;15,91;20
Tue;01;03;2016;02:00;372,31;18;60,81;30;20,97;6;13,5;14,3;44;47;8,03;28,78;39;5;15,92;21
Tue;01;03;2016;02:15;374,4;19;60,46;30;20,97;7;14;15,16;45;47;8,93;28,85;38;4;16,03;20
Tue;01;03;2016;02:30;367,71;18;60,45;29;19,87;5;14;14,67;44;47;8,12;28,72;38;5;15,87;20
Tue;01;03;2016;02:45;370,69;19;60,49;29;20,97;7;14;14,87;45;44;9,08;28,34;38;4;15,94;21
Tue;01;03;2016;03:00;367,4;18;60,46;30;20,97;5;13,5;15,24;44;45;8,14;29,2;37;5;15,89;20
Tue;01;03;2016;03:15;367,97;19;60,46;30;20,97;6;14;14,21;44;44;8,92;28,44;38;4;15,97;20
Tue;01;03;2016;03:30;368,06;18;60,37;28;19,87;7;14;14,57;45;45;8,06;29,21;37;5;15,99;21
Tue;01;03;2016;03:45;367,28;18;60,32;29;20,97;5;14;15,26;44;45;9,25;28,55;38;4;15,92;20
Tue;01;03;2016;04:00;370,5;18;61,27;29;19,87;8;14;14,71;44;44;9,82;28,93;38;5;15,9;20
Tue;01;03;2016;04:15;366,31;18;60,32;29;20,97;4;14;14,67;44;45;8,84;28,6;38;4;15,9;21
Tue;01;03;2016;04:30;367,39;18;60,38;30;20,97;7;14;14,62;44;44;7,74;28,75;38;4;15,93;20
Tue;01;03;2016;04:45;366,75;18;60,37;29;19,87;6;14;14,69;44;45;8,21;28,68;38;5;15,94;20
Tue;01;03;2016;05:00;364,59;17;60,3;29;20,97;7;14;14,89;43;45;7,87;28,63;37;4;15,93;20
Tue;01;03;2016;05:15;364,51;17;60,36;28;20,97;5;14;15;45;44;7,6;28,68;38;5;15,91;20
Tue;01;03;2016;05:30;365,57;18;60,36;30;19,87;7;13,5;14,06;44;45;7,95;28,88;37;4;15,96;20
Tue;01;03;2016;05:45;362,72;17;60,4;29;20,97;5;14;14,9;44;44;7,99;28,47;37;4;15,98;20
Tue;01;03;2016;06:00;366,32;18;60,35;29;19,87;7;14;15,2;43;45;7,71;28,71;38;5;15,48;20
Tue;01;03;2016;06:15;363,47;18;60,31;29;20,97;6;13,5;14,19;44;45;7,76;27,72;37;4;16,02;20
Tue;01;03;2016;06:30;367,65;17;60,47;30;20,97;6;14;14,56;45;44;7,99;28,63;38;5;16,04;20
Tue;01;03;2016;06:45;362,02;17;62,11;28;19,87;6;14;15,18;43;44;7,84;28,04;37;4;15,98;20
Tue;01;03;2016;07:00;368,4;18;61,12;29;20,97;6;14;15,16;44;45;7,84;29,49;38;4;15,8;20
Tue;01;03;2016;07:15;367,55;17;62,12;30;19,87;6;14;14,54;43;45;7,88;29,17;38;5;15,96;20
Tue;01;03;2016;07:30;365,93;17;61,12;29;20,97;6;13,5;15,05;45;44;7,82;29,45;37;4;16,03;20
Tue;01;03;2016;07:45;362,69;18;61,15;28;20,97;6;14;14,68;43;43;7,69;29,33;37;4;15,85;20
Tue;01;03;2016;08:00;373,46;18;62,17;30;20,97;7;15,5;14,78;43;47;7,63;29,5;38;4;15,9;20
Tue;01;03;2016;08:15;372,91;17;62,16;30;19,87;5;15;14,35;44;50;8,04;29,51;37;4;15,98;21
Tue;01;03;2016;08:30;375,84;17;62,18;28;20,97;7;15;14,41;44;50;7,95;29,34;38;5;15,98;21
Tue;01;03;2016;08:45;384,62;18;62,25;31;19,87;5;14;14,79;45;54;7,98;29,74;39;4;15,99;24
Tue;01;03;2016;09:00;387,05;17;64,19;31;20,97;7;16;17,15;44;51;8,09;28,85;38;4;15,8;24
Tue;01;03;2016;09:15;395,38;19;64,47;30;22,08;5;14;16,98;45;57;8,3;29,41;39;6;16,14;23
Tue;01;03;2016;09:30;392,75;19;65,46;31;20,97;7;15;17,23;45;52;8,04;29,91;38;5;16,14;23
Tue;01;03;2016;09:45;394,3;18;66,44;32;20,97;5;15;16,92;45;55;8,24;29,55;39;5;16,18;22
Tue;01;03;2016;10:00;401,44;19;67,4;30;22,08;7;15;16,45;45;59;8,05;29,31;39;6;16,15;22
Tue;01;03;2016;10:15;399,64;19;69,62;32;20,97;6;16;16,59;45;54;7,95;29,41;39;5;16,1;23
