Vodafone - Realtime Data;;;;;;;;;;;
Generated by: Tobias Conde;;;;;;;;;;;
At: January 30, 2018 16:22 (Europe/Lisbon);;;;;;;;;;;
From: January 01, 2017 00:00, To: December 31, 2017 23:59;;;;;;;;;;;
Rate: 15 minutes;;;;;;;;;;;
Exported by WiseMetering;;;;;;;;;;;
;;;;;;;;;;;
weekday;day;month;year;time;EA+ DTCs (KWh);EA+ GERAL 1 BVTP1 (KWh);EA+ QGD 1 ALF2A1 (KWh);EA+ GERAL 2 BVTP1 (KWh);EA+ QGD 2 ALF1P0 (KWh);EA+ QGD 1 ALF1P0 (KWh);EA+ QGBT PT ALF2A7+A8 (KWh)
Fri;17;11;2017;01:30;212,39;35,17;20,89;1,54;24,5;10;120,31
Fri;17;11;2017;01:45;209,89;36,81;21,75;1,54;24,5;9;116,3
Fri;17;11;2017;02:00;209,65;35,23;20,67;1,53;24,5;10;117,72
Fri;17;11;2017;02:15;210,24;35,75;21,19;1,54;24,5;8;119,27
Fri;17;11;2017;02:30;206,31;35,27;21,58;1,53;24;10;113,92
Fri;17;11;2017;02:45;209,26;35,65;20,66;1,53;24,5;9;117,92
Fri;17;11;2017;03:00;210;35,36;21,11;1,54;24,5;11;116,49
Fri;17;11;2017;03:15;209,56;36,92;21,24;1,53;24;8;117,87
Fri;17;11;2017;03:30;210,71;35,29;22,83;1,53;24,2;9;117,86
Fri;17;11;2017;03:45;206,31;35,6;21,23;1,53;24,5;10;113,45
Fri;17;11;2017;04:00;209,9;35,42;20,91;1,54;24,3;8;119,74
Fri;17;11;2017;04:15;209,69;34,98;20,98;1,54;24,5;11;116,69
Fri;17;11;2017;04:30;208,35;36,51;21,47;1,54;24,2;9;115,63
Fri;17;11;2017;04:45;208,35;35,53;20,19;1,54;24,3;8;118,79
Fri;17;11;2017;05:00;207,01;35,46;21,12;1,54;24,5;10;114,39
Fri;17;11;2017;05:15;207,46;35,16;20,79;1,53;24;8;117,97
Fri;17;11;2017;05:30;210,93;35,54;21,38;1,54;24,2;10;118,27
Fri;17;11;2017;05:45;206,63;35,35;20,95;1,54;24,8;9;115
Fri;17;11;2017;06:00;211,38;36,36;21,26;1,54;24;11;117,22
Fri;17;11;2017;06:15;207,03;35,12;21,29;1,53;24,2;8;116,89
Fri;17;11;2017;06:30;206,72;35,22;20,44;1,54;24,3;10;115,23
Fri;17;11;2017;06:45;209,86;36,05;20,98;1,54;24,5;8;118,8
Fri;17;11;2017;07:00;208,7;36,49;21,42;1,54;24;10;115,26
Fri;17;11;2017;07:15;210,76;36,61;21;1,54;24,2;9;118,42
Fri;17;11;2017;07:30;210,13;36,64;20,35;1,54;24,8;9;117,79
Fri;17;11;2017;07:45;207,55;37,66;21,49;1,54;24;9;113,86
Fri;17;11;2017;08:00;212,15;36,91;20,8;1,53;24,5;9;119,41
Fri;17;11;2017;08:15;213,49;37,1;20,79;1,53;24,2;10;119,86
Fri;17;11;2017;08:30;215,68;38,06;21,48;1,54;24,3;11;119,31
Fri;17;11;2017;08:45;211,16;38,1;21,55;1,53;24,5;8;117,48
Fri;17;11;2017;09:00;216,47;38,79;20,72;1,54;24;11;120,43
Fri;17;11;2017;09:15;215,74;39,02;21,31;1,54;24,7;8;121,16
Fri;17;11;2017;09:30;217,35;39,03;21,6;1,54;24,8;11;119,38
Fri;17;11;2017;09:45;212,71;39;20,14;1,53;24;9;119,03
Fri;17;11;2017;10:00;215,08;39,3;21,16;1,53;24,5;10;118,59
Fri;17;11;2017;10:15;217,35;38,74;21,7;1,53;24,5;10;120,88
Fri;17;11;2017;10:30;217,21;39,76;21,41;1,53;24,7;10;119,81
Fri;17;11;2017;10:45;217,72;40,14;20,53;1,53;24,5;11;120,02
Fri;17;11;2017;11:00;216,68;40,72;21,15;1,53;24,8;9;119,49
Fri;17;11;2017;11:15;223,72;41,61;21,92;1,53;25;12;121,66
Fri;17;11;2017;11:30;218,52;39,48;21,14;1,53;24,5;10;121,87
Fri;17;11;2017;11:45;215,82;39,55;21,36;1,53;24,5;10;118,89
Fri;17;11;2017;12:00;220,7;41,06;21,52;1,53;24,5;12;120,09
Fri;17;11;2017;12:15;217,69;40,81;21,15;1,53;24,5;9;120,69
Fri;17;11;2017;12:30;220,91;41,96;21,39;1,53;24,5;10;121,53
Fri;17;11;2017;12:45;222,1;40,48;21,87;1,53;24,5;12;121,72
Fri;17;11;2017;13:00;216,22;39,62;21,08;1,53;24,5;9;120,49
Fri;17;11;2017;13:15;220,55;38,9;21,59;1,53;24,5;12;122,03
Fri;17;11;2017;13:30;218,66;39,93;21,54;1,53;24,5;10;121,17
Fri;17;11;2017;13:45;218,8;40,87;21,41;1,53;24,2;10;120,79
Fri;17;11;2017;14:00;218,6;41,18;21,16;1,53;24,8;10;119,92
Fri;17;11;2017;14:15;215,51;39,71;21,72;1,53;24,5;9;119,06
Fri;17;11;2017;14:30;219,53;40,53;21,58;1,53;24,5;11;120,41
Fri;17;11;2017;14:45;217,63;40,02;21,09;1,53;24,5;10;120,49
Fri;17;11;2017;15:00;222,04;41,22;21,67;1,53;25;11;121,62
Fri;17;11;2017;15:15;219;39,14;21,76;1,53;24,5;10;122,06
Fri;17;11;2017;15:30;218,78;39,79;21,3;1,53;24,7;10;121,46
Fri;17;11;2017;15:45;217,64;39,42;21,15;1,53;24,5;10;121,04
Fri;17;11;2017;16:00;221,55;41,14;22,23;1,53;24,8;9;122,84
Fri;17;11;2017;16:15;220,04;41,07;21,2;1,53;24,5;11;120,75
Fri;17;11;2017;16:30;219,17;40,62;21,07;1,53;24,5;10;121,44
Fri;17;11;2017;16:45;219,85;40;22,19;1,53;24,5;9;122,64
Fri;17;11;2017;17:00;219,76;40,2;21,23;1,54;24,5;11;121,29
Fri;17;11;2017;17:15;219;41,51;21,55;1,53;24,7;9;120,71
Fri;17;11;2017;17:30;217,52;38,23;21,62;1,53;24,8;10;121,34
Fri;17;11;2017;17:45;217,4;38,99;21,32;1,53;24,5;10;121,06
Fri;17;11;2017;18:00;216,53;38,78;20,88;1,53;24,5;9;121,84
Fri;17;11;2017;18:15;217,74;39,37;21,33;1,61;24,5;10;120,93
Fri;17;11;2017;18:30;213,4;38,54;21,63;1,53;24,5;9;118,2
Fri;17;11;2017;18:45;215,58;38,95;21,39;1,54;24,7;10;119
Fri;17;11;2017;19:00;215,4;38,87;21,16;1,64;24,5;9;120,23
Fri;17;11;2017;19:15;216,47;38,79;21,67;1,55;25;10;119,46
Fri;17;11;2017;19:30;215,31;35,74;21,09;1,55;24,8;11;121,12
Fri;17;11;2017;19:45;213,26;37,12;20,8;1,64;24,5;8;121,19
Fri;17;11;2017;20:00;211,86;37,17;21,66;1,56;24;11;116,48
Fri;17;11;2017;20:15;213,62;38,36;21,16;1,64;24,5;9;118,96
Fri;17;11;2017;20:30;209,32;36,45;20,95;1,58;24,7;9;116,65
Fri;17;11;2017;20:45;213,39;36,39;21,24;1,61;24,8;10;119,34
Fri;17;11;2017;21:00;214,32;38,01;21,72;1,67;24,5;9;119,43
Fri;17;11;2017;21:15;214,53;37,93;21,52;1,54;24,5;11;118,04
Fri;17;11;2017;21:30;210,34;36,77;20,56;1,67;24,5;8;118,85
Fri;17;11;2017;21:45;211,75;36,66;21,67;1,53;24,5;11;116,38
Fri;17;11;2017;22:00;207,32;37,29;21,57;1,67;24,2;8;114,59
Fri;17;11;2017;22:15;213,38;36,98;20,97;1,54;24,8;10;119,1
Fri;17;11;2017;22:30;210,23;36,4;20,75;1,66;24,5;10;116,92
Fri;17;11;2017;22:45;211,5;36,56;21,35;1,58;24,5;9;118,51
Fri;17;11;2017;23:00;212,38;37,4;21,75;1,61;24,5;10;117,11
Fri;17;11;2017;23:15;208,44;37,05;21,06;1,66;24,2;8;116,47
Fri;17;11;2017;23:30;211,04;36,22;20,43;1,53;24,8;11;117,05
Fri;17;11;2017;23:45;211,33;36,42;21,89;1,66;24;10;117,36
Sat;18;11;2017;00:00;212,04;40,46;21,49;1,63;24,5;9;114,97
Sat;18;11;2017;00:15;209,38;33,97;21,11;1,57;24,5;10;118,23
Sat;18;11;2017;00:30;210,5;36,55;20,82;1,54;24,7;9;117,89
Sat;18;11;2017;00:45;209,18;36,46;21,22;1,65;24,3;10;115,55
Sat;18;11;2017;01:00;212,75;37,71;21,53;1,66;24,5;9;118,35
Sat;18;11;2017;01:15;207,99;36,4;20,77;1,53;24;10;115,29
Sat;18;11;2017;01:30;209,4;36,39;20,88;1,66;24,7;9;116,77
Sat;18;11;2017;01:45;210,77;36,19;21,46;1,53;24,3;10;117,29
Sat;18;11;2017;02:00;210,73;38,2;21,1;1,65;24,5;10;115,28
Sat;18;11;2017;02:15;209,57;36,09;21,08;1,62;24,5;8;118,29
Sat;18;11;2017;02:30;207,11;36,2;21,02;1,57;24,2;10;114,13
Sat;18;11;2017;02:45;210,03;36,19;21,13;1,65;24,3;9;117,76
Sat;18;11;2017;03:00;211,73;37,08;21,75;1,53;24,5;10;116,87
Sat;18;11;2017;03:15;208,35;35,58;21,19;1,65;24;10;115,92
Sat;18;11;2017;03:30;210,85;35,91;21,1;1,53;24,7;9;118,61
Sat;18;11;2017;03:45;210,11;36,58;21,18;1,65;24,3;9;117,4
Sat;18;11;2017;04:00;205,75;36,84;21,28;1,59;24;9;113,04
Sat;18;11;2017;04:15;212,72;36,57;21;1,59;24,5;10;119,06
Sat;18;11;2017;04:30;207,7;36,02;21,08;1,65;24,2;9;115,76
Sat;18;11;2017;04:45;211,45;36,68;21,01;1,53;24,3;11;116,92
Sat;18;11;2017;05:00;210,12;36,4;21,38;1,67;24,5;9;117,18
Sat;18;11;2017;05:15;206,78;36,28;20,96;1,53;24;9;115
Sat;18;11;2017;05:30;209,66;35,97;21,16;1,66;24,7;9;117,16
Sat;18;11;2017;05:45;209,04;36,96;21,04;1,55;24,3;9;116,18
Sat;18;11;2017;06:00;208,37;36,01;21,26;1,63;24;11;114,46
Sat;18;11;2017;06:15;210,07;36,09;21,09;1,66;24,5;9;117,73
Sat;18;11;2017;06:30;206,63;36,19;21,37;1,54;24,5;9;114,04
Sat;18;11;2017;06:45;208,9;36,73;20,88;1,66;24;9;116,63
Sat;18;11;2017;07:00;209,97;36,58;21,12;1,53;24;9;117,73
Sat;18;11;2017;07:15;207,8;36,4;20,43;1,66;24,7;10;114,61
Sat;18;11;2017;07:30;209,85;35,81;21,66;1,57;24,3;9;117,52
Sat;18;11;2017;07:45;208,88;36,74;20,91;1,62;24;10;115,61
Sat;18;11;2017;08:00;206,79;36,27;20,7;1,66;24,5;9;114,67
Sat;18;11;2017;08:15;210,25;36,17;21,75;1,54;24,2;9;117,59
Sat;18;11;2017;08:30;209,19;35,98;20,89;1,66;24,8;10;115,86
Sat;18;11;2017;08:45;209,62;37,07;20,62;1,54;24;10;116,4
Sat;18;11;2017;09:00;211,86;37,19;21,47;1,67;24,2;9;118,33
Sat;18;11;2017;09:15;211,48;36,32;21,34;1,62;24,5;10;117,69
Sat;18;11;2017;09:30;210,56;36,6;20,73;1,57;24,3;9;118,35
Sat;18;11;2017;09:45;207,24;37,34;21,35;1,68;24,5;10;112,37
Sat;18;11;2017;10:00;211,76;38,3;21,79;1,53;24,5;8;117,63
Sat;18;11;2017;10:15;215,4;36,88;21,08;1,68;24,2;12;119,57
Sat;18;11;2017;10:30;211,58;35,98;21,37;1,63;24,8;9;118,81
Sat;18;11;2017;10:45;214,9;36,9;21,84;1,58;24,5;10;120,08
Sat;18;11;2017;11:00;213,31;38,98;21,31;1,7;24;10;117,32
Sat;18;11;2017;11:15;211,37;36,47;21,39;1,53;24,5;9;118,49
Sat;18;11;2017;11:30;215,11;36,61;21,82;1,68;24,7;10;120,3
Sat;18;11;2017;11:45;211,63;36,62;21,34;1,58;24,3;10;117,8
Sat;18;11;2017;12:00;217,16;37,94;21,16;1,67;24,5;12;119,9
Sat;18;11;2017;12:15;213,46;38,42;21,94;1,69;24;9;118,43
Sat;18;11;2017;12:30;214,61;36,5;21,82;1,54;24,7;10;120,07
Sat;18;11;2017;12:45;213,55;37,05;21,09;1,68;24,3;9;120,44
Sat;18;11;2017;13:00;215,52;36,94;21,97;1,53;24,5;12;118,58
Sat;18;11;2017;13:15;215,24;37,9;21,57;1,69;24,5;9;120,59
Sat;18;11;2017;13:30;214,45;36,76;21,23;1,6;24,5;11;119,37
Sat;18;11;2017;13:45;214,13;36,84;22,32;1,61;24,2;11;118,16
Sat;18;11;2017;14:00;213,83;36,47;21,38;1,67;24,8;9;120,51
Sat;18;11;2017;14:15;215,41;37,02;21,64;1,53;24,5;11;119,71
Sat;18;11;2017;14:30;213,03;38,61;21,44;1,68;24;8;119,31
Sat;18;11;2017;14:45;216,97;36,64;22,1;1,56;24,7;12;119,97
Sat;18;11;2017;15:00;212,15;36,7;21,23;1,66;24,3;9;119,27
Sat;18;11;2017;15:15;216,17;38,01;21,56;1,65;24,5;11;119,46
Sat;18;11;2017;15:30;213,46;37,52;21,85;1,57;24,5;9;119,03
Sat;18;11;2017;15:45;213,47;37,05;22,01;1,7;24;9;119,71
Sat;18;11;2017;16:00;215,44;37,05;21,5;1,53;24,7;12;118,66
Sat;18;11;2017;16:15;214,38;38,42;21,46;1,7;24,8;8;120,01
Sat;18;11;2017;16:30;215,87;37,14;22,08;1,53;24;11;120,12
Sat;18;11;2017;16:45;213,15;36,97;21,06;1,69;24,5;9;119,93
Sat;18;11;2017;17:00;213,56;36,65;21,72;1,67;24,5;9;120,02
Sat;18;11;2017;17:15;213,73;36,97;21,59;1,53;24,7;11;117,94
Sat;18;11;2017;17:30;212,71;38,18;21,36;1,67;24,3;8;119,2
Sat;18;11;2017;17:45;210,66;36,15;21,35;1,53;24,5;11;116,13
Sat;18;11;2017;18:00;209,68;36,64;21,7;1,68;24,5;9;116,16
Sat;18;11;2017;18:15;210,79;36,52;21,47;1,59;24,2;8;119,02
Sat;18;11;2017;18:30;215,05;38,22;21,59;1,61;24,5;11;118,13
Sat;18;11;2017;18:45;210,43;36,13;21,52;1,68;24,8;9;117,3
Sat;18;11;2017;19:00;213,66;36,57;21,72;1,53;24;11;118,84
Sat;18;11;2017;19:15;211,3;37,26;21,16;1,67;24,5;8;118,72
Sat;18;11;2017;19:30;210,99;37,18;20,62;1,53;24,5;11;116,16
Sat;18;11;2017;19:45;209,27;36,16;22,03;1,67;24,5;9;115,91
Sat;18;11;2017;20:00;211,89;36,71;21,13;1,59;24,5;9;118,96
Sat;18;11;2017;20:15;213,18;37,98;20,75;1,63;24,5;10;118,33
Sat;18;11;2017;20:30;211,75;36,3;21,84;1,68;24,5;9;118,44
Sat;18;11;2017;20:45;211,4;36,66;21,19;1,54;24,5;9;118,52
Sat;18;11;2017;21:00;210,5;37,17;21,37;1,67;24,5;9;116,78
Sat;18;11;2017;21:15;212,34;37,54;21,38;1,53;24,5;10;117,39
Sat;18;11;2017;21:30;213,01;36,34;21,13;1,67;24,5;10;119,38
Sat;18;11;2017;21:45;207,34;36,65;20,67;1,53;24,5;8;115,99
Sat;18;11;2017;22:00;214,96;37,76;21,18;1,67;24,5;11;118,85
Sat;18;11;2017;22:15;213,12;36,83;21,24;1,58;24,7;9;119,77
Sat;18;11;2017;22:30;207,08;36,37;20,97;1,61;24,3;9;114,84
Sat;18;11;2017;22:45;209,74;36,54;21,04;1,66;24,5;9;116,99
Sat;18;11;2017;23:00;212,89;38,07;21,72;1,53;24,5;9;118,07
Sat;18;11;2017;23:15;211,29;36,31;20,47;1,66;24,5;10;118,34
Sat;18;11;2017;23:30;211,37;36,35;21,25;1,53;24,2;9;119,04
Sat;18;11;2017;23:45;210,27;37,31;21,24;1,66;24,8;10;115,26
Sun;19;11;2017;00:00;215,88;39,78;21,35;1,77;24,5;9;119,47
Sun;19;11;2017;00:15;208,46;33,62;21,44;1,43;24;9;118,97
Sun;19;11;2017;00:30;211,18;36,83;21,25;1,67;24,5;10;116,92
Sun;19;11;2017;00:45;212,45;38,12;20,87;1,54;24,7;9;118,22
Sun;19;11;2017;01:00;211,1;36,91;21,55;1,66;24,3;9;117,68
Sun;19;11;2017;01:15;210,34;36,8;20,67;1,58;24,5;10;116,79
Sun;19;11;2017;01:30;211,39;37,01;20,94;1,63;24,5;9;118,31
Sun;19;11;2017;01:45;209,74;38,29;21,66;1,66;24,2;9;114,93
Sun;19;11;2017;02:00;211,98;36,41;21,65;1,53;24,5;9;118,89
Sun;19;11;2017;02:15;207,75;36,91;20,67;1,66;24,3;10;114,22
Sun;19;11;2017;02:30;212,91;38,21;20,89;1,57;24,5;10;117,74
Sun;19;11;2017;02:45;212,21;36,32;21,72;1,63;24,2;9;119,35
Sun;19;11;2017;03:00;207,79;36,64;20,58;1,66;24,5;10;114,41
Sun;19;11;2017;03:15;209,43;37,68;21,08;1,53;24,3;8;116,84
Sun;19;11;2017;03:30;213,84;37,29;21,41;1,66;24,5;10;118,98
Sun;19;11;2017;03:45;210,29;37,16;21,42;1,53;24;10;116,18
Sun;19;11;2017;04:00;209,56;37,11;20,79;1,67;24,7;9;116,29
Sun;19;11;2017;04:15;212,93;38,58;21,12;1,67;24,3;10;117,26
Sun;19;11;2017;04:30;209,14;36,41;21,25;1,53;24;9;116,94
Sun;19;11;2017;04:45;209,55;36,75;21,15;1,67;24,2;9;116,78
Sun;19;11;2017;05:00;211,71;38,02;20,82;1,53;24,8;9;117,54
Sun;19;11;2017;05:15;208,09;37,2;21,44;1,66;24;10;113,79
Sun;19;11;2017;05:30;210,69;37,01;21,06;1,66;24;10;116,96
Sun;19;11;2017;05:45;209,19;36,88;20,92;1,54;24,5;8;117,36
Sun;19;11;2017;06:00;213,38;38,4;21,35;1,66;24;10;117,97
Sun;19;11;2017;06:15;210,12;36,15;21,48;1,54;24,5;9;117,46
Sun;19;11;2017;06:30;205,55;36,23;20,97;1,68;24;9;113,68
Sun;19;11;2017;06:45;213,6;37,53;20,67;1,6;24,5;10;119,31
Sun;19;11;2017;07:00;209,31;36,83;21,44;1,6;23,5;9;116,94
Sun;19;11;2017;07:15;208,1;36,42;21,22;1,67;24,5;10;114,29
Sun;19;11;2017;07:30;207,81;36,77;20,9;1,54;24;8;116,61
Sun;19;11;2017;07:45;211,64;38,06;20,7;1,67;24;11;116,21
Sun;19;11;2017;08:00;209,15;36,09;21,23;1,57;24,7;9;116,56
Sun;19;11;2017;08:15;209,93;36,33;21,03;1,63;24,3;9;117,64
Sun;19;11;2017;08:30;208,24;37,45;20,57;1,67;24;10;114,56
Sun;19;11;2017;08:45;209,37;36,71;21,64;1,54;24,2;8;117,28
Sun;19;11;2017;09:00;210,77;36,34;21,04;1,67;24,3;10;117,42
Sun;19;11;2017;09:15;209,88;36,39;20,47;1,57;24;10;117,45
Sun;19;11;2017;09:30;214,87;38,67;21,57;1,64;24,2;10;118,79
Sun;19;11;2017;09:45;209,6;36,4;21,32;1,68;24,5;10;115,7
Sun;19;11;2017;10:00;207,87;36,31;21,03;1,54;24,3;10;114,69
Sun;19;11;2017;10:15;211,39;36,41;21,23;1,67;24;8;120,08
Sun;19;11;2017;10:30;216,34;38,7;21,79;1,55;24,7;10;119,61
Sun;19;11;2017;10:45;214,34;36,78;20,94;1,66;24,3;11;119,66
Sun;19;11;2017;11:00;212,17;36,44;21,45;1,68;24;9;119,6
Sun;19;11;2017;11:15;213,51;36,47;21,33;1,53;24,5;11;118,68
Sun;19;11;2017;11:30;215,42;38,74;21,15;1,7;24,2;9;120,64
Sun;19;11;2017;11:45;210,69;36,75;21,12;1,66;24,3;9;117,87
Sun;19;11;2017;12:00;211,57;37,34;21,74;1,56;24,5;9;117,42
Sun;19;11;2017;12:15;214,72;36,83;21,57;1,67;24,2;11;119,46
Sun;19;11;2017;12:30;216,97;38,98;21,24;1,61;24,5;11;119,65
Sun;19;11;2017;12:45;213,55;36,52;21,38;1,61;24,3;10;119,74
Sun;19;11;2017;13:00;214,72;36,77;22,12;1,67;24,5;10;119,65
Sun;19;11;2017;13:15;212,83;36,4;21,07;1,53;24,2;11;118,63
Sun;19;11;2017;13:30;219,38;39,03;21,44;1,68;24,3;11;121,93
Sun;19;11;2017;13:45;215,1;36,09;22,05;1,66;24,5;11;119,8
Sun;19;11;2017;14:00;211,98;36,69;21,35;1,55;24;10;118,39
Sun;19;11;2017;14:15;214,85;36,48;21,46;1,67;24,5;11;119,75
Sun;19;11;2017;14:30;215,35;38,07;21,67;1,53;24,5;10;119,58
Sun;19;11;2017;14:45;214,65;36,72;21,66;1,69;24;10;120,58
Sun;19;11;2017;15:00;213,07;36,63;21,03;1,58;24,5;10;119,33
Sun;19;11;2017;15:15;215,65;36,98;22,2;1,64;24,2;10;120,63
Sun;19;11;2017;15:30;218,22;38,71;21,33;1,68;24,8;11;120,7
Sun;19;11;2017;15:45;210,46;36,06;21,58;1,53;24;9;118,28
Sun;19;11;2017;16:00;215,12;37,03;21,46;1,68;24,5;11;119,46
Sun;19;11;2017;16:15;214,04;37,08;22,01;1,65;24,2;9;120,11
Sun;19;11;2017;16:30;215,55;38,18;21,1;1,57;24,5;10;120,21
Sun;19;11;2017;16:45;215,69;36,74;21,56;1,67;24,3;11;120,42
Sun;19;11;2017;17:00;212,18;36,53;22,07;1,58;24;8;120,01
Sun;19;11;2017;17:15;215,76;37,54;20,93;1,63;24,7;11;119,96
Sun;19;11;2017;17:30;215,98;37,46;21,73;1,68;24,3;10;120,81
Sun;19;11;2017;17:45;212,01;36,46;21,5;1,53;24,5;9;119,02
Sun;19;11;2017;18:00;212,21;36,35;21,2;1,67;24,5;11;117,48
Sun;19;11;2017;18:15;210,49;37,73;21,28;1,53;24,2;8;117,76
Sun;19;11;2017;18:30;216,32;37,01;21,8;1,67;24,5;12;119,35
Sun;19;11;2017;18:45;212,49;36,28;21,44;1,66;24,3;8;120,8
Sun;19;11;2017;19:00;211,09;36,32;20,7;1,53;24,5;10;118,05
Sun;19;11;2017;19:15;212,83;38,51;21,82;1,67;24,2;10;116,64
Sun;19;11;2017;19:30;209,72;36,44;21,24;1,57;24,5;8;117,98
Sun;19;11;2017;19:45;211,84;36,13;20,16;1,63;24,3;11;118,62
Sun;19;11;2017;20:00;211,96;37,3;21,72;1,67;24,5;10;116,78
Sun;19;11;2017;20:15;210,51;37,32;21,37;1,53;24;10;116,28
Sun;19;11;2017;20:30;212,83;36,46;20,62;1,68;24,5;11;118,58
Sun;19;11;2017;20:45;207,64;36,5;21,11;1,53;24,5;8;116
Sun;19;11;2017;21:00;214,58;38,85;21,82;1,68;24;11;117,24
Sun;19;11;2017;21:15;208,52;36,22;20,03;1,62;24,5;9;117,15
Sun;19;11;2017;21:30;211,81;37,01;21,39;1,59;24,5;9;118,33
Sun;19;11;2017;21:45;213,96;37;21,74;1,67;24,5;11;118,05
Sun;19;11;2017;22:00;211,3;38,62;21,28;1,53;24;9;116,87
Sun;19;11;2017;22:15;212,31;36,17;20,92;1,68;24,5;11;118,03
Sun;19;11;2017;22:30;209,66;36,73;21,35;1,59;24,2;9;116,8
Sun;19;11;2017;22:45;211,02;38,09;21,55;1,62;24,3;9;116,47
Sun;19;11;2017;23:00;213,84;36,54;21,12;1,67;24,5;11;119,01
Sun;19;11;2017;23:15;209,91;36,63;20,53;1,53;24,2;9;118,02
Sun;19;11;2017;23:30;210,6;37,07;21,76;1,67;24,5;10;115,61
Sun;19;11;2017;23:45;209,91;36,83;21,28;1,56;24,3;9;116,94
Mon;20;11;2017;00:00;216,78;39,44;20,84;1,74;24,5;11;119,25
Mon;20;11;2017;00:15;210,63;34,45;21,39;1,57;24,2;10;119,03
Mon;20;11;2017;00:30;211,43;38,81;21,5;1,53;24,5;9;116,09
Mon;20;11;2017;00:45;209,45;36,66;20,65;1,67;24,3;10;116,17
Mon;20;11;2017;01:00;209,57;36,67;20,94;1,59;24;10;116,37
Mon;20;11;2017;01:15;213,68;38,8;21,83;1,61;24,5;10;116,95
Mon;20;11;2017;01:30;210,87;36,87;21,17;1,67;24,5;9;117,65
Mon;20;11;2017;01:45;211,72;36,89;20,89;1,54;24;11;117,41
Mon;20;11;2017;02:00;211,98;37,72;21,43;1,67;24,5;10;116,66
Mon;20;11;2017;02:15;214,85;38,04;21,1;1,54;24,2;12;117,96
Mon;20;11;2017;02:30;214,25;36,59;20,77;1,67;24,3;13;117,93
Mon;20;11;2017;02:45;210,44;36,45;21,33;1,63;24;11;116,02
Mon;20;11;2017;03:00;198,14;38,78;21,17;1,58;24,2;12;100,41
Mon;20;11;2017;03:15;215,73;37,24;20,63;1,67;24,3;9;122,88
Mon;20;11;2017;03:30;224,18;37,24;21,01;1,54;24;12;128,38
Mon;20;11;2017;03:45;220,39;38,01;21,32;1,67;24,2;12;123,19
Mon;20;11;2017;04:00;211,15;36,54;21,07;1,56;24,3;8;119,68
Mon;20;11;2017;04:15;210,69;37,02;20,92;1,65;24;11;116,1
Mon;20;11;2017;04:30;213;38,69;21,25;1,66;24,2;10;117,19
Mon;20;11;2017;04:45;213,75;35,92;20,76;1,54;24,3;12;119,23
Mon;20;11;2017;05:00;211,25;36,92;20,94;1,66;24;9;118,73
Mon;20;11;2017;05:15;210,62;36,57;21,28;1,61;24,2;9;117,96
Mon;20;11;2017;05:30;213,56;37,61;21,51;1,58;24,3;12;116,55
Mon;20;11;2017;05:45;211,05;35,73;20,24;1,67;24;10;119,41
Mon;20;11;2017;06:00;211,17;36,53;21,02;1,54;24,2;11;116,89
Mon;20;11;2017;06:15;210,15;37,64;21,16;1,67;24,3;9;116,38
Mon;20;11;2017;06:30;213,67;36,03;21,16;1,6;24;13;117,88
Mon;20;11;2017;06:45;209,43;37,02;20,75;1,61;24,2;8;117,85
Mon;20;11;2017;07:00;208,38;37,94;20,83;1,67;24,3;10;113,66
Mon;20;11;2017;07:15;211,85;37,98;21,49;1,54;24;11;115,85
Mon;20;11;2017;07:30;213,33;37,84;21,17;1,66;24,2;11;117,46
Mon;20;11;2017;07:45;213,49;37,96;20,5;1,54;24,3;11;118,18
Mon;20;11;2017;08:00;212,89;39,11;21,05;1,66;24;9;118,06
Mon;20;11;2017;08:15;214,6;37,98;21,34;1,66;24,2;11;118,43
Mon;20;11;2017;08:30;212,73;38,27;20,41;1,55;24,3;11;117,2
Mon;20;11;2017;08:45;213,54;39,65;20,99;1,67;24,5;10;116,72
Mon;20;11;2017;09:00;215,01;39,15;20,69;1,54;24,5;11;118,13
Mon;20;11;2017;09:15;214,72;38,77;21,43;1,71;24,2;10;118,6
Mon;20;11;2017;09:30;217,2;38,66;21,2;1,54;24,8;11;120,01
Mon;20;11;2017;09:45;216,62;40,89;21,08;1,72;24,5;9;119,42
Mon;20;11;2017;10:00;217,95;38,99;21,2;1,54;24,5;13;118,72
Mon;20;11;2017;10:15;215,9;39,16;21,62;1,72;24;10;119,41
Mon;20;11;2017;10:30;218,02;40,81;20,91;1,54;24,7;10;120,06
Mon;20;11;2017;10:45;215,16;40,59;20,46;1,73;24,5;10;117,88
Mon;20;11;2017;11:00;221,35;40,25;21,78;1,59;24,8;13;119,93
Mon;20;11;2017;11:15;218,27;40,52;21,08;1,66;24;11;120,01
Mon;20;11;2017;11:30;219,23;41,91;21,32;1,72;24,5;9;120,79
Mon;20;11;2017;11:45;218,67;40,97;21,67;1,54;24,5;10;120
Mon;20;11;2017;12:00;220,93;41,26;21,51;1,71;24,7;12;119,76
Mon;20;11;2017;12:15;219,56;41,31;20,98;1,63;24,8;10;120,84
Mon;20;11;2017;12:30;221,51;43,37;21,35;1,64;24;11;120,16
Mon;20;11;2017;12:45;220,74;40,93;21,7;1,74;24,5;11;120,88
Mon;20;11;2017;13:00;220,24;40,37;21,38;1,53;24,5;12;120,45
Mon;20;11;2017;13:15;219,74;41,82;20,75;1,73;24,7;10;120,73
