Vodafone - Realtime Data;;;;;;;;;
Generated by: Tobias Conde;;;;;;;;;
At: January 30, 2018 17:18 (Europe/Lisbon);;;;;;;;;
From: January 01, 2017 00:00, To: December 31, 2017 23:59;;;;;;;;;
Rate: 15 minutes;;;;;;;;;
Exported by WiseMetering;;;;;;;;;
;;;;;;;;;
weekday;day;month;year;time;EA+ AVAC IT DTCs (KWh);EA+ AVAC IT ALF1P0 (KWh);EA+ AVAC IT BVTP1 (KWh);EA+ AVAC IT ALF2A1 (KWh);EA+ AVAC IT ALF2A7+A8 (KWh)
Fri;20;10;2017;07:30;69,66;7,2;13,03;10,54;38,9
Fri;20;10;2017;07:45;75,76;12,6;10,3;10,55;42,31
Fri;20;10;2017;08:00;69,72;7,5;10,67;9,88;41,68
Fri;20;10;2017;08:15;76,41;11,9;14,37;10,35;39,79
Fri;20;10;2017;08:30;70,73;7,7;13,17;9,91;39,96
Fri;20;10;2017;08:45;70,77;11,9;9,37;10,86;38,64
Fri;20;10;2017;09:00;70,1;7;12,08;10,2;40,82
Fri;20;10;2017;09:15;77,76;12,5;13,32;10,18;41,76
Fri;20;10;2017;09:30;69,6;7;12,12;10,74;39,74
Fri;20;10;2017;09:45;73,86;13,5;11,98;9,95;38,43
Fri;20;10;2017;10:00;69,47;8,1;11,43;10,87;39,08
Fri;20;10;2017;10:15;74,43;11,8;11,07;10,34;41,22
Fri;20;10;2017;10:30;75,1;8,4;13,09;10,22;43,39
Fri;20;10;2017;10:45;75,05;11,3;15,07;10,75;37,92
Fri;20;10;2017;11:00;69,72;9,5;9,89;9,94;40,4
Fri;20;10;2017;11:15;78,37;10,9;12,26;10,99;44,23
Fri;20;10;2017;11:30;72,54;9,7;14,12;9,91;38,81
Fri;20;10;2017;11:45;74,29;11,2;12,35;10,69;40,06
Fri;20;10;2017;12:00;76,96;9,4;13,24;10,65;43,67
Fri;20;10;2017;12:15;75,03;11,1;13,86;10,36;39,72
Fri;20;10;2017;12:30;69,33;9;9,35;11,09;39,89
Fri;20;10;2017;12:45;76,41;11,5;12,39;9,87;42,65
Fri;20;10;2017;13:00;75,63;9;15,18;10,79;40,66
Fri;20;10;2017;13:15;76,79;11,1;11,32;10,03;44,33
Fri;20;10;2017;13:30;72,25;10;9,97;11,61;40,67
Fri;20;10;2017;13:45;71,37;10;13,47;9,95;37,95
Fri;20;10;2017;14:00;76,42;9,8;12,99;10,27;43,36
Fri;20;10;2017;14:15;78,69;11;12,74;11,02;43,92
Fri;20;10;2017;14:30;71,95;9,5;12,54;10,34;39,57
Fri;20;10;2017;14:45;72,08;11,3;10,81;10,85;39,12
Fri;20;10;2017;15:00;72,92;8,8;11,81;9,65;42,66
Fri;20;10;2017;15:15;82;11,8;14,66;11,79;43,75
Fri;20;10;2017;15:30;70,85;8,2;13,23;9,84;39,58
Fri;20;10;2017;15:45;75,6;12;9,37;10,39;43,85
Fri;20;10;2017;16:00;70,03;8;13,01;11,17;37,85
Fri;20;10;2017;16:15;76,74;12;13,7;10,17;40,87
Fri;20;10;2017;16:30;74,49;8,8;12,43;10,9;42,36
Fri;20;10;2017;16:45;73,83;10,9;13,06;10,48;39,4
Fri;20;10;2017;17:00;71,25;9,4;10,94;11,01;39,9
Fri;20;10;2017;17:15;74,55;10,1;12,01;9,93;42,52
Fri;20;10;2017;17:30;78,28;10,2;14,35;10,62;43,12
Fri;20;10;2017;17:45;73,68;9,3;13,44;11,3;39,65
Fri;20;10;2017;18:00;74,13;10,9;9,78;9,82;43,63
Fri;20;10;2017;18:15;70,81;8,7;12,05;10,81;39,24
Fri;20;10;2017;18:30;78,34;11,6;13,32;10,15;43,27
Fri;20;10;2017;18:45;68,83;7,4;12,44;10,79;38,2
Fri;20;10;2017;19:00;76,61;10,5;13,2;10,58;42,33
Fri;20;10;2017;19:15;77,14;13,1;14,38;10,32;39,34
Fri;20;10;2017;19:30;68,6;7,4;11,76;10,31;39,13
Fri;20;10;2017;19:45;78,09;12,7;12,9;10,18;42,32
Fri;20;10;2017;20:00;73,87;7,9;14,82;10,85;40,3
Fri;20;10;2017;20:15;76,78;11,9;11,81;10,51;42,56
Fri;20;10;2017;20:30;73,83;8,4;13,07;10,95;41,41
Fri;20;10;2017;20:45;72,8;10,7;13,78;10,19;38,14
Fri;20;10;2017;21:00;75,25;9,5;12,02;10,32;43,41
Fri;20;10;2017;21:15;73,38;9,4;13,01;10,59;40,37
Fri;20;10;2017;21:30;72,86;10,6;14,29;9,97;38,01
Fri;20;10;2017;21:45;70,19;8,3;11,51;11,08;39,3
Fri;20;10;2017;22:00;79,29;11,8;13,76;10,32;43,41
Fri;20;10;2017;22:15;71,48;7,8;13,52;10,51;39,65
Fri;20;10;2017;22:30;76,09;12,5;11,66;10,56;41,37
Fri;20;10;2017;22:45;71,15;7,2;13,98;9,88;40,09
Fri;20;10;2017;23:00;73,99;12,3;13,46;10,96;37,27
Fri;20;10;2017;23:15;72,36;8,6;11,31;10,12;42,33
Fri;20;10;2017;23:30;76,98;10,7;13,38;10,43;42,48
Fri;20;10;2017;23:45;72,39;10,3;13,1;10,55;38,44
Sat;21;10;2017;00:00;67,96;9,5;12,1;9,9;36,46
Sat;21;10;2017;00:15;71,63;10,4;11,55;10,67;39,01
Sat;21;10;2017;00:30;72,7;9,7;13,63;10,05;39,32
Sat;21;10;2017;00:45;74,03;9,7;11,05;10,37;42,91
Sat;21;10;2017;01:00;72,65;10,1;12,44;10,69;39,42
Sat;21;10;2017;01:15;70,93;9,5;13,63;9,99;37,81
Sat;21;10;2017;01:30;70,78;10,7;10,97;10,64;38,47
Sat;21;10;2017;01:45;74,73;8,8;12,8;10,31;42,83
Sat;21;10;2017;02:00;75,73;11,1;13,67;10,04;40,92
Sat;21;10;2017;02:15;69,38;8,8;11,51;11,4;37,66
Sat;21;10;2017;02:30;70,91;11,1;12,19;10,05;37,57
Sat;21;10;2017;02:45;75,6;8,3;14,38;10,76;42,17
Sat;21;10;2017;03:00;75,01;11,4;11,64;10,13;41,85
Sat;21;10;2017;03:15;68,84;8,6;11,76;10,29;38,19
Sat;21;10;2017;03:30;73,75;10,9;14,13;10,73;37,99
Sat;21;10;2017;03:45;68,8;9,5;11,98;9,97;37,35
Sat;21;10;2017;04:00;71,25;9,5;11,55;10,9;39,3
Sat;21;10;2017;04:15;77,49;10,5;13,59;10,19;43,22
Sat;21;10;2017;04:30;68,57;8,6;12,44;10,18;37,35
Sat;21;10;2017;04:45;73,19;10,9;11,46;10,7;40,13
Sat;21;10;2017;05:00;70,6;8,1;13,37;10,16;38,97
Sat;21;10;2017;05:15;73,69;10,3;12,54;10,74;40,1
Sat;21;10;2017;05:30;69,38;9,6;11,51;10,27;38
Sat;21;10;2017;05:45;73,69;8,7;13,51;10,26;41,22
Sat;21;10;2017;06:00;70,21;11,2;11,79;10,76;36,47
Sat;21;10;2017;06:15;65,96;7,9;11,52;9,79;36,75
Sat;21;10;2017;06:30;75,94;11,3;13,99;10,84;39,82
Sat;21;10;2017;06:45;72,16;8,1;11,1;9,83;43,13
Sat;21;10;2017;07:00;71,2;12,2;12,04;10,64;36,33
Sat;21;10;2017;07:15;68,68;7,6;13,75;10,44;36,9
Sat;21;10;2017;07:30;70,07;11,5;10,91;9,98;37,68
Sat;21;10;2017;07:45;69,05;7,9;12,46;10,58;38,11
Sat;21;10;2017;08:00;76,01;11,4;13,56;10,14;40,9
Sat;21;10;2017;08:15;64,85;7,5;11,13;10,22;36
Sat;21;10;2017;08:30;73,52;11,8;12,92;10,64;38,16
Sat;21;10;2017;08:45;67,47;7,8;12,95;9,66;37,06
Sat;21;10;2017;09:00;74,84;10,9;11,22;10,32;42,4
Sat;21;10;2017;09:15;68,49;8,8;13,04;10,43;36,22
Sat;21;10;2017;09:30;73,52;10,8;13,22;10,14;39,35
Sat;21;10;2017;09:45;67,79;8,1;11,23;11,01;37,45
Sat;21;10;2017;10:00;75,11;11,4;13,47;9,69;40,55
Sat;21;10;2017;10:15;70,89;8,4;13,79;10,66;38,03
Sat;21;10;2017;10:30;73,53;11;11,08;10,18;41,27
Sat;21;10;2017;10:45;68,82;8,9;12,75;10,38;36,79
Sat;21;10;2017;11:00;73,87;10,3;13,99;10,44;39,15
Sat;21;10;2017;11:15;70,61;9,6;11,5;9,91;39,59
Sat;21;10;2017;11:30;72,47;10,1;12,32;10,72;39,34
Sat;21;10;2017;11:45;73,25;10,1;14,56;10,48;38,11
Sat;21;10;2017;12:00;69,81;9,3;11,4;9,71;39,4
Sat;21;10;2017;12:15;78,11;11,2;12,32;10,91;43,68
Sat;21;10;2017;12:30;74,02;8,7;14,76;10,41;40,16
Sat;21;10;2017;12:45;73,25;12,1;11,35;10,36;39,44
Sat;21;10;2017;13:00;69,52;7,9;12,12;10,61;38,89
Sat;21;10;2017;13:15;79,99;12,7;14,78;9,81;42,7
Sat;21;10;2017;13:30;71,3;8,2;11,69;10,38;41,04
Sat;21;10;2017;13:45;74,53;12,4;11,9;10,91;39,32
Sat;21;10;2017;14:00;71,22;8,1;14,23;9,96;38,93
Sat;21;10;2017;14:15;76,45;12,4;12,03;10,26;41,76
Sat;21;10;2017;14:30;72,73;8,4;11,86;10,57;41,91
Sat;21;10;2017;14:45;75,47;11,3;14,5;10,23;39,44
Sat;21;10;2017;15:00;70,34;9,6;11,02;10,85;38,87
Sat;21;10;2017;15:15;73,1;10,1;12,07;9,83;41,09
Sat;21;10;2017;15:30;77,33;10,7;14,45;10,66;41,52
Sat;21;10;2017;15:45;68,3;9,1;10,88;10,31;38,01
Sat;21;10;2017;16:00;74,35;11,8;12,51;10,14;39,91
Sat;21;10;2017;16:15;74,08;8,2;13,8;10,47;41,61
Sat;21;10;2017;16:30;77,57;12,5;11,26;10,62;43,19
Sat;21;10;2017;16:45;72,08;7,9;12,61;9,97;41,61
Sat;21;10;2017;17:00;73,5;12,5;13,5;10,66;36,84
Sat;21;10;2017;17:15;68,33;7,6;11,11;10,44;39,18
Sat;21;10;2017;17:30;75,45;12,3;12,59;10,17;40,39
Sat;21;10;2017;17:45;72,87;8,4;13,65;10,42;40,4
Sat;21;10;2017;18:00;74,97;10,5;10,83;10,42;43,23
Sat;21;10;2017;18:15;72,1;9,6;12,12;10,38;40
Sat;21;10;2017;18:30;70,66;9,5;13,37;10,14;37,66
Sat;21;10;2017;18:45;74,42;10,9;11;10,75;41,76
Sat;21;10;2017;19:00;67,61;8,1;12,84;10,18;36,49
Sat;21;10;2017;19:15;76,01;12;13,27;10,16;40,58
Sat;21;10;2017;19:30;67,08;7,4;10,91;10,79;37,98
Sat;21;10;2017;19:45;74,05;12,1;12,08;9,74;40,13
Sat;21;10;2017;20:00;68,78;7,6;13,34;10,44;37,41
Sat;21;10;2017;20:15;72,09;11,1;10,98;10,76;39,25
Sat;21;10;2017;20:30;69,39;8,8;12,93;10,02;37,64
Sat;21;10;2017;20:45;73,36;9,7;12,4;10,04;41,22
Sat;21;10;2017;21:00;69,4;10,1;11,26;10,6;37,44
Sat;21;10;2017;21:15;70,66;8,6;13,08;10,44;38,55
Sat;21;10;2017;21:30;71,27;11,3;11,71;9,88;38,39
Sat;21;10;2017;21:45;68,16;7,5;11,4;10,48;38,78
Sat;21;10;2017;22:00;74,63;12;13,93;10,55;38,14
Sat;21;10;2017;22:15;66,16;6,6;11,22;9,4;38,93
Sat;21;10;2017;22:30;72,44;12,4;12,07;10,21;37,76
Sat;21;10;2017;22:45;70,69;7,2;13,55;10,57;39,37
Sat;21;10;2017;23:00;70,51;11,9;11,24;9,88;37,49
Sat;21;10;2017;23:15;67,06;7,2;12,6;9,35;37,91
Sat;21;10;2017;23:30;73,79;11,5;13,07;10,4;38,83
Sat;21;10;2017;23:45;68,07;8,1;11,28;10,09;38,59
Sun;22;10;2017;00:00;70,27;10;13,76;10,08;36,42
Sun;22;10;2017;00:15;71,13;9,2;12,1;10,77;39,06
Sun;22;10;2017;00:30;69,57;9,6;10,96;10,05;38,96
Sun;22;10;2017;00:45;72,16;9,6;12,62;9,94;40
Sun;22;10;2017;01:00;68,7;8,5;12,83;10,37;37
Sun;22;10;2017;01:15;70,93;12,4;11,32;10,13;37,07
Sun;22;10;2017;01:30;69,56;7,6;12,97;9,39;39,6
Sun;22;10;2017;01:45;70,91;11,1;12,67;9,89;37,25
Sun;22;10;2017;02:00;67,5;8,5;11,3;10,38;37,33
Sun;22;10;2017;02:15;71,94;9,2;12,22;9,76;40,76
Sun;22;10;2017;02:30;69,6;10,2;12,77;10,26;36,37
Sun;22;10;2017;02:45;67,38;8,4;10,93;10,59;37,46
Sun;22;10;2017;03:00;71,81;10,9;12,31;9,84;38,76
Sun;22;10;2017;03:15;69,88;7,8;12,94;9,97;39,16
Sun;22;10;2017;03:30;70,88;11,3;11,12;9,7;38,75
Sun;22;10;2017;03:45;65,28;6,8;12,64;10,12;35,72
Sun;22;10;2017;04:00;72,37;11,5;12,51;9,98;38,38
Sun;22;10;2017;04:15;66,72;8,6;11,04;10,31;36,77
Sun;22;10;2017;04:30;70,2;11,4;12,43;10,01;36,36
Sun;22;10;2017;04:45;67,82;6,9;11,81;9,68;39,42
Sun;22;10;2017;05:00;71,97;12;11,77;10,11;38,09
Sun;22;10;2017;05:15;67,88;6,8;13,46;10,26;37,35
Sun;22;10;2017;05:30;70,56;11,6;10,76;9,97;38,23
Sun;22;10;2017;05:45;66,21;7,8;12,28;9,17;36,97
Sun;22;10;2017;06:00;72,62;10,2;12,69;10,89;38,84
Sun;22;10;2017;06:15;65,48;8,1;11,16;10,03;36,19
Sun;22;10;2017;06:30;69,33;9,8;12,92;9,89;36,72
Sun;22;10;2017;06:45;71,62;10,9;11,87;10,52;38,33
Sun;22;10;2017;07:00;66,18;7,9;11,3;9,2;37,78
Sun;22;10;2017;07:15;73,82;12;13,24;9,8;38,78
Sun;22;10;2017;07:30;66,57;8,3;11;10,37;36,91
Sun;22;10;2017;07:45;71,86;10,5;11,3;10,15;39,91
Sun;22;10;2017;08:00;68,76;7,9;13,37;9,7;37,78
Sun;22;10;2017;08:15;69,98;10,6;11,59;10,28;37,51
Sun;22;10;2017;08:30;68,94;9,8;11,7;9,86;37,58
Sun;22;10;2017;08:45;68,68;9,3;13,57;9,49;36,32
Sun;22;10;2017;09:00;67,55;10;11,01;10,23;36,32
Sun;22;10;2017;09:15;69;8,4;11,6;9,27;39,74
Sun;22;10;2017;09:30;72,38;10,9;13,81;10,17;37,49
Sun;22;10;2017;09:45;64,73;6,9;10,78;9,89;37,16
Sun;22;10;2017;10:00;75,32;12,6;12,34;10,24;40,14
Sun;22;10;2017;10:15;69,23;7,5;12,97;10;38,76
Sun;22;10;2017;10:30;70,55;11,4;11,36;9,74;38,06
Sun;22;10;2017;10:45;69,58;7,9;12,6;10,4;38,68
Sun;22;10;2017;11:00;73,17;10,7;13,14;9,88;39,45
Sun;22;10;2017;11:15;68,6;9,2;11,25;10,09;38,06
Sun;22;10;2017;11:30;71,25;8,5;12,57;10,26;39,91
Sun;22;10;2017;11:45;76,11;11,3;12,97;10,13;41,72
Sun;22;10;2017;12:00;69,82;8,8;11,47;10,1;39,45
Sun;22;10;2017;12:15;74,11;11,4;13,08;9,93;39,69
Sun;22;10;2017;12:30;72,56;9;12,63;10,41;40,52
Sun;22;10;2017;12:45;70,07;9,7;10,98;9,77;39,62
Sun;22;10;2017;13:00;75,63;10,6;13,61;10,21;41,21
Sun;22;10;2017;13:15;72,67;8,6;12,96;10,56;40,55
Sun;22;10;2017;13:30;74,22;11,8;11,28;9,64;41,5
Sun;22;10;2017;13:45;72,24;8,1;13,36;10,38;40,4
Sun;22;10;2017;14:00;74,85;11,2;12,77;10,55;40,34
Sun;22;10;2017;14:15;72,42;9,8;11,73;9,78;41,11
Sun;22;10;2017;14:30;74,81;10,9;13,13;10,39;40,39
Sun;22;10;2017;14:45;74,5;9,9;13,37;10,39;40,85
Sun;22;10;2017;15:00;69,99;9,6;11,52;9,65;39,22
Sun;22;10;2017;15:15;76,41;11,3;12,46;10,81;41,83
Sun;22;10;2017;15:30;74,12;8,7;14,12;10,3;41
Sun;22;10;2017;15:45;72,47;11;11,11;9,75;40,61
Sun;22;10;2017;16:00;71,16;9,1;11,76;10,87;39,42
Sun;22;10;2017;16:15;77,24;10;14,14;9,97;43,13
Sun;22;10;2017;16:30;73,16;11,1;11,81;9,99;40,26
Sun;22;10;2017;16:45;70,26;8,1;11,8;10,85;39,51
Sun;22;10;2017;17:00;77,31;12,2;13,58;9,85;41,68
Sun;22;10;2017;17:15;69,97;8,2;11,6;10,23;39,95
Sun;22;10;2017;17:30;71,68;11,1;11,22;10,57;38,8
Sun;22;10;2017;17:45;75,2;9,6;13,77;10,13;41,69
Sun;22;10;2017;18:00;70,44;8,6;10,79;10,15;40,9
Sun;22;10;2017;18:15;72,29;11,2;11,55;10,63;38,91
Sun;22;10;2017;18:30;69,75;8,1;13,86;10,12;37,68
Sun;22;10;2017;18:45;71,01;10,1;10,8;10,15;39,97
Sun;22;10;2017;19:00;71,34;9,8;11,3;10,16;40,08
Sun;22;10;2017;19:15;69,25;8,7;13,2;10,76;36,59
Sun;22;10;2017;19:30;68,97;10,7;11,07;9,72;37,48
Sun;22;10;2017;19:45;70,4;8,3;11,09;10,26;40,75
Sun;22;10;2017;20:00;71,15;9,4;12,88;10,31;38,56
Sun;22;10;2017;20:15;67,29;9,7;11,75;10,25;35,58
Sun;22;10;2017;20:30;67,77;9,5;11,13;9,73;37,42
Sun;22;10;2017;20:45;71,91;10,3;13,18;10,48;37,95
Sun;22;10;2017;21:00;66,08;8,8;10,97;9,86;36,46
Sun;22;10;2017;21:15;69,39;10;11,15;9,96;38,29
Sun;22;10;2017;21:30;73,53;9,5;13,52;10,16;40,35
Sun;22;10;2017;21:45;67,13;9,3;10,89;9,5;37,44
Sun;22;10;2017;22:00;68,98;10,2;11,2;10,05;37,53
Sun;22;10;2017;22:15;69,26;9,1;12,89;9,99;37,28
Sun;22;10;2017;22:30;70,99;10,4;11,04;9,8;39,76
Sun;22;10;2017;22:45;67;8,6;11,34;9,71;37,35
Sun;22;10;2017;23:00;73,35;10,4;13,44;10,53;38,98
Sun;22;10;2017;23:15;66,05;8,5;10,44;10,07;37,04
Sun;22;10;2017;23:30;67,53;10,2;11,53;9,87;35,94
Sun;22;10;2017;23:45;70,77;9,3;13,16;9,77;38,54
Mon;23;10;2017;00:00;70,06;9,7;11,53;10,39;38,45
Mon;23;10;2017;00:15;67,11;9,8;10,41;9,87;37,03
Mon;23;10;2017;00:30;69,68;9,5;13,41;9,7;37,07
Mon;23;10;2017;00:45;69,05;10,2;10,65;10,34;37,86
Mon;23;10;2017;01:00;69,56;8,7;11,47;10,15;39,24
Mon;23;10;2017;01:15;69,11;10,3;12,93;8,98;36,91
Mon;23;10;2017;01:30;68,16;10,1;10,91;10,01;37,14
Mon;23;10;2017;01:45;70,87;9,9;11,34;10,24;39,4
Mon;23;10;2017;02:00;68,08;10;13,32;9,94;34,83
Mon;23;10;2017;02:15;69,38;12,2;10,7;9,85;36,64
Mon;23;10;2017;02:30;70,38;11,4;11,64;9,6;37,74
Mon;23;10;2017;02:45;73,97;11,7;13,27;9,69;39,31
Mon;23;10;2017;03:00;51,52;11,2;10,27;10,14;19,91
Mon;23;10;2017;03:15;69,69;9,4;11,28;10,19;38,82
Mon;23;10;2017;03:30;77,29;10,5;13,42;9,73;43,64
Mon;23;10;2017;03:45;69,89;11,7;10,65;9,83;37,71
Mon;23;10;2017;04:00;72,04;11;11,24;10,34;39,47
Mon;23;10;2017;04:15;71,77;10,1;13,33;9,85;38,49
Mon;23;10;2017;04:30;66,68;9,3;10,27;9,67;37,44
Mon;23;10;2017;04:45;69,75;11;11,43;10,35;36,96
Mon;23;10;2017;05:00;71,68;11,2;13,13;9,08;38,28
Mon;23;10;2017;05:15;66,97;9,1;10,67;9,92;37,29
Mon;23;10;2017;05:30;70,62;10,8;11,87;10,47;37,49
Mon;23;10;2017;05:45;72,84;11,6;13,2;9,72;38,33
Mon;23;10;2017;06:00;67,36;10;10,28;9,79;37,29
Mon;23;10;2017;06:15;69,54;10,7;11,25;9,38;38,21
Mon;23;10;2017;06:30;68,57;9;13,34;9,95;36,27
Mon;23;10;2017;06:45;68,91;13,4;10,54;10,08;34,89
Mon;23;10;2017;07:00;67,51;8;11,37;10,25;37,89
Mon;23;10;2017;07:15;72,64;11,1;13,12;9,71;38,71
Mon;23;10;2017;07:30;65,39;11,2;10,56;9,53;34,1
Mon;23;10;2017;07:45;70,9;10,8;11,35;10,15;38,59
Mon;23;10;2017;08:00;72,55;9,7;13,09;10,06;39,7
Mon;23;10;2017;08:15;69,69;11,7;10,83;9,95;37,22
Mon;23;10;2017;08:30;67,5;8,2;11,51;10,24;37,56
Mon;23;10;2017;08:45;72,44;11,3;13,22;9,95;37,97
Mon;23;10;2017;09:00;70,54;10,7;11,04;9,35;39,45
Mon;23;10;2017;09:15;71,04;12;11,99;9,77;37,29
Mon;23;10;2017;09:30;68,48;8,8;13,72;9,78;36,18
Mon;23;10;2017;09:45;70,76;10,4;11,81;9,72;38,83
Mon;23;10;2017;10:00;72,11;11,2;11,72;10;39,19
Mon;23;10;2017;10:15;73,17;11;13,04;10,6;38,54
Mon;23;10;2017;10:30;72,72;10,1;13,27;9,69;39,66
Mon;23;10;2017;10:45;71,97;11,4;11,36;10,13;39,09
Mon;23;10;2017;11:00;72,9;10,9;12,28;10,39;39,33
Mon;23;10;2017;11:15;73,37;10,8;13,97;9,57;39,03
Mon;23;10;2017;11:30;72,3;10,5;11,52;10,22;40,05
Mon;23;10;2017;11:45;73,01;10,7;12,34;10,5;39,48
Mon;23;10;2017;12:00;76,92;11,9;14,48;9,47;41,07
Mon;23;10;2017;12:15;74,58;11,9;11,39;10,47;40,82
Mon;23;10;2017;12:30;73,19;10,5;12,65;9,99;40,05
Mon;23;10;2017;12:45;75,21;10,1;14,71;10,1;40,29
Mon;23;10;2017;13:00;75,27;12;11,54;10,35;41,39
Mon;23;10;2017;13:15;79,12;13,3;12,65;10,34;42,82
Mon;23;10;2017;13:30;78,05;12,2;14,57;10,25;41,03
Mon;23;10;2017;13:45;73,59;11,1;11,22;10,02;41,25
Mon;23;10;2017;14:00;71,94;10,5;11,94;10,56;38,94
Mon;23;10;2017;14:15;75,91;11,7;13,72;10,15;40,33
Mon;23;10;2017;14:30;76,63;13,9;12,17;9,98;40,58
Mon;23;10;2017;14:45;74,67;10,7;11,71;10,86;41,4
Mon;23;10;2017;15:00;79,34;11,1;13,35;10,22;44,66
Mon;23;10;2017;15:15;82,35;13,2;12,94;9,86;46,35
Mon;23;10;2017;15:30;75,91;13,6;11,21;10,92;40,17
Mon;23;10;2017;15:45;75,73;12,5;12,63;9,83;40,77
Mon;23;10;2017;16:00;74,26;10,5;13,26;9,37;41,14
Mon;23;10;2017;16:15;76,52;12,7;10,77;10,59;42,46
Mon;23;10;2017;16:30;75,62;13,1;11,37;9,81;41,34
Mon;23;10;2017;16:45;75,63;11,2;12,55;9,69;42,2
Mon;23;10;2017;17:00;78,63;11,4;11,09;10,37;45,78
Mon;23;10;2017;17:15;80,97;12,2;12,58;10,56;45,63
Mon;23;10;2017;17:30;77,88;12,8;13,26;10,5;41,32
Mon;23;10;2017;17:45;75,73;12,5;10,87;10,52;41,83
Mon;23;10;2017;18:00;73,8;9,9;12,22;10,39;41,28
Mon;23;10;2017;18:15;76,64;12,2;13,78;10,95;39,71
Mon;23;10;2017;18:30;72,44;10,9;10,37;10,05;41,11
Mon;23;10;2017;18:45;73,57;10,8;11,69;10,54;40,54
Mon;23;10;2017;19:00;78,82;12;13,04;10,92;42,86
Mon;23;10;2017;19:15;72,65;12;10,57;9,68;40,4
Mon;23;10;2017;19:30;75,41;11,5;13,95;10,27;39,69
Mon;23;10;2017;19:45;75,37;10,9;13,24;11,06;40,17
Mon;23;10;2017;20:00;68,46;11;9,65;9,64;38,16
Mon;23;10;2017;20:15;75,46;13,2;11,84;10,67;39,75
Mon;23;10;2017;20:30;71,58;9;11,52;10,69;40,37
Mon;23;10;2017;20:45;73,16;10,9;12,74;10,05;39,48
Mon;23;10;2017;21:00;74,19;11,4;12,21;10,66;39,92
Mon;23;10;2017;21:15;72,04;12,4;9,11;10,49;40,05
Mon;23;10;2017;21:30;75,22;12,6;12,43;10,46;39,73
Mon;23;10;2017;21:45;75,45;10,6;14,26;10,06;40,53
Mon;23;10;2017;22:00;70,48;9,4;8,98;10,93;41,17
Mon;23;10;2017;22:15;74,56;13,5;10,15;10,03;40,88
Mon;23;10;2017;22:30;75,3;9,9;13,92;10,34;41,14
Mon;23;10;2017;22:45;72,4;10,7;11,31;10,29;40,11
Mon;23;10;2017;23:00;75,34;10,4;10,77;10,67;43,5
Mon;23;10;2017;23:15;94,75;12,9;10,99;10,15;60,72
Mon;23;10;2017;23:30;72,53;11,8;11,45;10,04;39,23
Mon;23;10;2017;23:45;73,78;10,2;13,64;10,53;39,41
Tue;24;10;2017;00:00;71,74;10,7;10,57;10,13;40,35
Tue;24;10;2017;00:15;71,8;13,2;9,06;9,76;39,78
Tue;24;10;2017;00:30;73,24;8,9;14,18;10,69;39,48
Tue;24;10;2017;00:45;71,77;10,8;11,02;9,95;39,99
Tue;24;10;2017;01:00;71,84;10,6;9,91;10,22;41,1
Tue;24;10;2017;01:15;75,15;12,9;11,99;10,22;40,05
Tue;24;10;2017;01:30;80,27;10,6;10,93;10,51;48,23
Tue;24;10;2017;01:45;83,16;10,8;11,85;9,88;50,63
Tue;24;10;2017;02:00;71,02;10,4;11,97;9,99;38,65
Tue;24;10;2017;02:15;70,71;11,7;9,06;10,47;39,47
Tue;24;10;2017;02:30;71,09;9,1;12,3;10,13;39,57
Tue;24;10;2017;02:45;71,47;10,2;13,3;10,09;37,88
Tue;24;10;2017;03:00;70,31;11,6;9,21;10,24;39,26
Tue;24;10;2017;03:15;72,28;12,8;10,8;9,82;38,86
Tue;24;10;2017;03:30;71,39;9,7;12,84;9,72;39,13
Tue;24;10;2017;03:45;73,37;10,6;11,78;9,91;41,08
Tue;24;10;2017;04:00;68,48;9,1;10,65;9,97;38,77
Tue;24;10;2017;04:15;73,41;12,8;11,68;10,43;38,5
Tue;24;10;2017;04:30;69,32;8,9;10,62;10,15;39,66
Tue;24;10;2017;04:45;74,37;11;13,97;9,91;39,49
Tue;24;10;2017;05:00;85,95;8,4;10,85;10;56,7
Tue;24;10;2017;05:15;72,12;13,2;9,46;10,04;39,42
Tue;24;10;2017;05:30;73,02;11,2;12,89;9,84;39,09
Tue;24;10;2017;05:45;70,78;9,5;13,2;9,48;38,59
Tue;24;10;2017;06:00;69,66;10,7;9,49;10,75;38,73
Tue;24;10;2017;06:15;70,12;10,5;11,13;9,71;38,78
Tue;24;10;2017;06:30;71,86;11,3;11,93;10,13;38,5
Tue;24;10;2017;06:45;70,09;8,9;12,16;10,38;38,65
Tue;24;10;2017;07:00;70,8;10,3;10,97;9,83;39,7
Tue;24;10;2017;07:15;72,34;11;11,12;9,86;40,36
Tue;24;10;2017;07:30;71,79;12,6;9,72;10,32;39,15
Tue;24;10;2017;07:45;73;10,2;13,08;10,17;39,55
Tue;24;10;2017;08:00;72,08;11;12,36;9,86;38,86
Tue;24;10;2017;08:15;68,04;9,4;9,25;10,4;38,99
Tue;24;10;2017;08:30;73,93;12,2;10,95;9,71;41,06
Tue;24;10;2017;08:45;80,65;10,4;13,41;9,6;47,24
Tue;24;10;2017;09:00;78,86;9,9;10,65;10,48;47,83
Tue;24;10;2017;09:15;70,27;9,9;10,54;9,63;40,21
Tue;24;10;2017;09:30;73,21;11,5;11,94;10,1;39,67
Tue;24;10;2017;09:45;72,95;11,1;11,78;10,31;39,76
